"dayOmit","subjOmit","subjactual","yactual","yhat","resid"
0,"A1","A1",0,85.6001333333333,-85.6001333333333
0,"A1","A2",0,55.5532222222222,-55.5532222222222
0,"A1","A3",0,82.8430611111111,-82.8430611111111
0,"A1","A4",0,149.272,-149.272
0,"A1","A5",0,206.00475,-206.00475
0,"A1","A6",0,156.002683333333,-156.002683333333
0,"A1","A1",27,73.0251277777778,-46.0251277777778
0,"A1","A1",57,163.474383333333,-106.474383333333
0,"A1","A1",87,113.093355555556,-26.0933555555556
0,"A1","A1",149,183.590305555556,-34.5903055555555
0,"A1","A1",209,218.777255555555,-9.77725555555543
0,"A1","A1",267,308.974683333333,-41.974683333333
0,"A1","A1",326,319.017344444445,6.98265555555543
0,"A1","A1",390,365.684983333333,24.3150166666668
0,"A1","A1",448,339.001872222222,108.998127777778
0,"A1","A1",734,564.458222222222,169.541777777778
0,"A1","A1",930,810.601638888888,119.398361111112
0,"A1","A1",1130,1216.35406666666,-86.3540666666649
0,"A1","A1",1326,1250.15094444444,75.8490555555566
0,"A1","A1",1516,1171.47707777778,344.522922222223
0,"A1","A1",1703,967.292633333332,735.707366666668
0,"A2","A1",0,81.5522277777778,-81.5522277777778
0,"A2","A2",0,62.4186722222222,-62.4186722222222
0,"A2","A3",0,85.4788333333333,-85.4788333333333
0,"A2","A4",0,157.64745,-157.64745
0,"A2","A5",0,207.7822,-207.7822
0,"A2","A6",0,229.468927777778,-229.468927777778
0,"A2","A2",27,82.7783944444444,-55.7783944444444
0,"A2","A2",57,191.554072222222,-134.554072222222
0,"A2","A2",87,256.033972222222,-169.033972222222
0,"A2","A2",149,296.401588888889,-147.401588888889
0,"A2","A2",209,225.4407,-16.4406999999999
0,"A2","A2",267,318.783722222222,-51.7837222222221
0,"A2","A2",326,224.886461111111,101.113538888889
0,"A2","A2",390,329.200122222222,60.7998777777781
0,"A2","A2",448,310.631061111111,137.368938888889
0,"A2","A2",734,836.674905555556,-102.674905555556
0,"A2","A2",930,914.640344444444,15.3596555555562
0,"A2","A2",1130,1285.25802777778,-155.258027777778
0,"A2","A2",1326,1419.565,-93.5650000000001
0,"A2","A2",1516,1309.22609444444,206.773905555556
0,"A2","A2",1703,1470.32345,232.676550000002
0,"A3","A1",0,88.18915,-88.18915
0,"A3","A2",0,46.6080944444445,-46.6080944444445
0,"A3","A3",0,91.1896333333333,-91.1896333333333
0,"A3","A4",0,112.508794444444,-112.508794444444
0,"A3","A5",0,199.5793,-199.5793
0,"A3","A6",0,214.019927777778,-214.019927777778
0,"A3","A3",27,70.2660888888889,-43.2660888888889
0,"A3","A3",57,60.0744166666667,-3.07441666666666
0,"A3","A3",87,403.941594444444,-316.941594444444
0,"A3","A3",149,245.012666666667,-96.0126666666665
0,"A3","A3",209,284.11435,-75.1143499999997
0,"A3","A3",267,244.157122222222,22.8428777777779
0,"A3","A3",326,287.279194444444,38.7208055555556
0,"A3","A3",390,393.442383333333,-3.44238333333328
0,"A3","A3",448,501.13965,-53.1396500000004
0,"A3","A3",734,1177.06885555555,-443.068855555554
0,"A3","A3",930,1000.21193333333,-70.2119333333324
0,"A3","A3",1130,1355.88154444444,-225.881544444443
0,"A3","A3",1326,1416.10849444444,-90.1084944444424
0,"A3","A3",1516,1446.14742222222,69.8525777777782
0,"A3","A3",1703,1280.15266666667,422.847333333335
0,"A4","A1",0,173.230488888889,-173.230488888889
0,"A4","A2",0,52.7223333333333,-52.7223333333333
0,"A4","A3",0,87.6681833333333,-87.6681833333333
0,"A4","A4",0,293.878127777778,-293.878127777778
0,"A4","A5",0,231.557594444445,-231.557594444445
0,"A4","A6",0,173.078111111111,-173.078111111111
0,"A4","A4",27,553.720988888889,-526.720988888889
0,"A4","A4",57,310.809938888889,-253.809938888889
0,"A4","A4",87,348.005694444444,-261.005694444444
0,"A4","A4",149,412.477283333333,-263.477283333333
0,"A4","A4",209,193.303027777777,15.6969722222227
0,"A4","A4",267,275.238211111111,-8.23821111111096
0,"A4","A4",326,266.30455,59.6954499999999
0,"A4","A4",390,280.696627777778,109.303372222222
0,"A4","A4",448,519.956266666666,-71.9562666666664
0,"A4","A4",734,690.625083333335,43.3749166666652
0,"A4","A4",930,529.864011111111,400.135988888889
0,"A4","A4",1130,765.339594444444,364.660405555556
0,"A4","A4",1326,1129.92344444444,196.076555555557
0,"A4","A4",1516,1399.22578888889,116.774211111113
0,"A4","A4",1703,1222.74015555555,480.259844444446
0,"A5","A1",0,91.5997833333333,-91.5997833333333
0,"A5","A2",0,49.2159055555556,-49.2159055555556
0,"A5","A3",0,70.1808611111111,-70.1808611111111
0,"A5","A4",0,181.483188888889,-181.483188888889
0,"A5","A5",0,177.233322222222,-177.233322222222
0,"A5","A6",0,159.034944444445,-159.034944444445
0,"A5","A5",27,182.12165,-155.12165
0,"A5","A5",57,81.4646222222222,-24.4646222222222
0,"A5","A5",87,187.856127777778,-100.856127777778
0,"A5","A5",149,295.736522222222,-146.736522222222
0,"A5","A5",209,211.841444444444,-2.84144444444388
0,"A5","A5",267,355.347027777777,-88.3470277777775
0,"A5","A5",326,666.671577777779,-340.671577777779
0,"A5","A5",390,552.358977777778,-162.358977777778
0,"A5","A5",448,620.465172222223,-172.465172222223
0,"A5","A5",734,980.421011111112,-246.421011111112
0,"A5","A5",930,759.140016666668,170.859983333332
0,"A5","A5",1130,1048.21808888889,81.78191111111
0,"A5","A5",1326,1224.47435,101.525649999999
0,"A5","A5",1516,1191.12667777778,324.873322222221
0,"A5","A5",1703,1063.77321666667,639.226783333334
0,"A6","A1",0,86.4842888888889,-86.4842888888889
0,"A6","A2",0,41.7382388888889,-41.7382388888889
0,"A6","A3",0,70.0990166666666,-70.0990166666666
0,"A6","A4",0,167.61185,-167.61185
0,"A6","A5",0,197.4596,-197.4596
0,"A6","A6",0,188.410766666667,-188.410766666667
