yactual,yhat,resid
1703,1205.7682166666643,497.23178333333567
734,694.2492222222239,39.75077777777608
1130,882.1463388888883,247.8536611111117
1703,1111.4936499999992,591.5063500000008
390,310.86875,79.13125000000002
390,411.4181277777774,-21.418127777777386
734,467.31773333333314,266.68226666666686
209,285.69865555555504,-76.69865555555504
326,504.9073999999999,-178.90739999999988
326,341.89418888888855,-15.89418888888855
1326,1096.7520277777746,229.24797222222537
930,634.8367999999997,295.1632000000003
1516,1331.5527388888875,184.44726111111254
448,414.66436111111085,33.33563888888915
27,223.70052777777784,-196.70052777777784
1703,1094.8935888888877,608.1064111111123
0,28.44134444444445,-28.44134444444445
930,867.4141277777771,62.58587222222286
27,60.87352777777773,-33.87352777777773
149,380.93438333333324,-231.93438333333324
326,540.0227055555549,-214.02270555555492
1326,1233.778466666667,92.2215333333329
57,109.54275555555557,-52.54275555555557
448,502.6384944444448,-54.6384944444448
1516,1323.2560166666678,192.74398333333215
27,92.87831666666665,-65.87831666666665
1703,1368.2111166666675,334.7888833333325
209,260.7198055555553,-51.7198055555553
1703,1242.9931444444444,460.0068555555556
1130,806.2553722222216,323.7446277777784
27,46.26408333333331,-19.26408333333331
390,330.6144,59.38560000000001
27,45.94509999999999,-18.94509999999999
930,995.6155166666662,-65.61551666666617
1516,1327.7461277777793,188.2538722222207
87,101.74765555555554,-14.74765555555554
1703,1252.1846444444432,450.81535555555683
734,456.0896833333328,277.9103166666672
87,190.9009722222223,-103.9009722222223
448,423.26901111111107,24.73098888888893
1130,1246.9157888888885,-116.91578888888853
448,531.8097222222218,-83.80972222222181
734,483.8231222222221,250.17687777777792
1326,1026.471122222222,299.528877777778
1326,1151.6449833333322,174.35501666666778
390,420.33072222222216,-30.330722222222164
326,550.1460944444444,-224.14609444444443
734,652.9452611111116,81.05473888888844
448,485.4910888888888,-37.49108888888878
87,137.93026111111115,-50.93026111111115
1516,1177.0784611111105,338.9215388888895
930,923.265816666666,6.734183333334045
326,360.505622222222,-34.50562222222197
1703,1242.5245055555547,460.4754944444453
149,247.49963888888826,-98.49963888888826
57,71.77590000000004,-14.775900000000036
326,361.1746,-35.1746
267,296.83002222222177,-29.83002222222177
149,345.5868388888883,-196.58683888888828
326,390.5533555555554,-64.55335555555541
1703,1175.3693666666654,527.6306333333346
1130,783.6001388888882,346.3998611111118
1516,1311.7685000000006,204.23149999999941
930,831.395283333334,98.60471666666604
1516,1222.4392722222199,293.56072777778013
0,91.08261111111115,-91.08261111111115
27,37.42305,-10.423050000000003
149,340.7218333333336,-191.72183333333362
1326,1226.4898777777776,99.51012222222244
930,1175.1011388888878,-245.10113888888782
149,415.25453333333354,-266.25453333333354
57,115.49521111111106,-58.49521111111106
1326,1076.0316833333327,249.9683166666673
149,485.3318388888884,-336.3318388888884
1326,1124.959149999999,201.040850000001
448,406.8981277777777,41.10187222222231
1703,1322.9445166666658,380.0554833333342
390,427.2322888888886,-37.232288888888604
390,349.9992999999999,40.00070000000011
1703,1228.5366388888879,474.46336111111214
209,356.60441666666674,-147.60441666666674
0,33.805355555555565,-33.805355555555565
87,267.9995555555557,-180.99955555555567
27,266.5560333333334,-239.5560333333334
