cvMSE,cvErrFrac
78166.89164704672,0.239190037710177
31976.56835755608,0.07817463080729489
46655.92686751567,0.17345661178647226
37612.88000923288,0.10793327935321384
63301.01112570215,0.19872695934787507
33485.91841991508,0.23492305455498133
35677.47065271067,0.1295207132287636
20095.434368804432,0.05939364033957736
19021.05737524198,0.07230160246430853
44804.97922276092,0.13048739749119528
27721.740151528233,0.08556606479164375
28572.41495340586,0.11569983222304576
13693.208439514367,0.05265966448389237
20438.017381506113,0.07485801592824734
50868.80626993981,0.13399614901227078
41854.613972096995,0.11605261549337463
16276.77430061843,0.05687264828748391
54648.27908781163,0.17792108368181456
50261.9766506885,0.1478300127269374
40048.22288211213,0.10480234311261902
22602.04572255264,0.08506369499404803
41896.92277513022,0.10719789896982997
21584.985348892522,0.07006160283811001
46464.91232733072,0.12252991367013186
45539.951796245376,0.13320313936277292
30624.792253383774,0.09483287080602992
40930.01302357331,0.1509397607966355
39579.92003408512,0.09987354016815558
23431.163065497512,0.07733107530771903
37520.663595060905,0.09656930164169573
24389.32963470714,0.08274331499755391
22690.058280318473,0.0872797194088719
30914.202906644467,0.11556749769461339
25702.155220449204,0.13328834886930066
29592.425337184235,0.08943963614362031
47580.93662950692,0.15825926151998
79324.90565190256,0.2646164561171853
41638.858729276886,0.16861855791477612
31304.135954365964,0.0928988121484492
35937.2276555287,0.10045942159999581
23129.08630845068,0.07073855861598013
27729.11126269476,0.10380191318152159
39448.193930812435,0.12270031457911106
28622.996537197385,0.09539775850394275
31427.926689451895,0.0757376696806467
49612.54547595705,0.13285238809983216
27323.77253113042,0.11177524622404338
45127.01851105462,0.12539546946233693
54897.389801567675,0.1481946707462764
70724.88826517067,0.28341302748796554
17439.076749748398,0.08903152008217247
49301.52578250263,0.16494437604017262
26279.219768892897,0.0837530646305378
44222.86947850246,0.2652784036664094
60084.71068544893,0.17584349525394635
59551.045730757294,0.18420861487730839
36521.98492346782,0.1196842956256869
31512.223026409632,0.12914351511039043
25267.521957722376,0.081690942825321
48734.90011284891,0.19557074587960757
30510.528358852625,0.12438368858343078
37477.22595349636,0.1341602687811626
23825.871661624456,0.08053119348256178
77635.55739648265,0.17171915919702035
22173.722677464804,0.07460826997342256
36974.96443991895,0.1277777954440386
28149.20293454347,0.08775431405058827
38613.391777305565,0.10736303189992073
35363.71471637543,0.11687010415499842
62950.60306365634,0.16228546775020902
27368.84775626782,0.07517144500288521
38994.38954860559,0.1296459210368213
26932.459399373045,0.10692477063800403
18276.666789751132,0.09390552029103168
27583.09159130587,0.12262081093286006
52194.2031758223,0.13644560350696613
56988.26704830277,0.15867341755603917
47784.093223586875,0.10726668591605884
35034.39599239533,0.08565673268366261
48781.83316263823,0.18669956448888642
85977.91106922981,0.1888929620510327
26898.530390849333,0.10284126428781683
20680.903872514835,0.07821802090080132
12541.973967813634,0.05661751662459273
31824.502794641543,0.09732308587049004
44510.41736372082,0.13256490670177862
31201.445034125212,0.08526125882675262
36716.12042684813,0.1409589891930402
24749.772681470826,0.0687943768560426
41658.07489358723,0.14466165064714623
33083.52424866623,0.1327595684654986
24458.869606792272,0.07570472539787165
34803.84255871322,0.16381871679951718
19100.909854284597,0.0628657960330672
53652.3050845073,0.16513644999606825
23587.975729683818,0.1110463588898328
56392.295119499606,0.15023244965441077
46331.41561959252,0.12294214617410658
14877.32497111619,0.04885184178783689
17943.420919956327,0.06372697178886803
37208.37035802522,0.11871529290644327
49884.714780295035,0.25036311170531683
31601.80580596821,0.14290273663443231
20150.412766852703,0.1024197144147732
15867.025731410073,0.0791267115851358
