"days","degdays","subj","Actinobacteria","Bacteroidetes","Chloroflexi","Cyanobacteria","Firmicutes","Fusobacteria","Proteobacteria","Tenericutes","TM7","Verrucomicrobia","Actinomycetales","Bacillales","Bacteroidales","Bifidobacteriales","Burkholderiales","Caulobacterales","Clostridiales","Enterobacteriales","Flavobacteriales","Fusobacteriales","JG30_KF_CM45","Lactobacillales","Pseudomonadales","Rhizobiales","Rhodobacterales","Rhodospirillales","Sphingobacteriales","Streptophyta","Turicibacterales","Verrucomicrobiales","Xanthomonadales","Actinomycetaceae","Aerococcaceae","Alcaligenaceae","Bacillaceae","Bifidobacteriaceae","Bradyrhizobiaceae","Brevibacteriaceae","Carnobacteriaceae","Caulobacteraceae","Christensenellaceae","Clostridiaceae","Comamonadaceae","Corynebacteriaceae","Dermabacteraceae","Dietziaceae","Enterobacteriaceae","Enterococcaceae","Flavobacteriaceae","Fusobacteriaceae","Intrasporangiaceae","Lachnospiraceae","Lactobacillaceae","Leuconostocaceae","Listeriaceae","Methylobacteriaceae","Microbacteriaceae","Micrococcaceae","Moraxellaceae","Oxalobacteraceae","Paraprevotellaceae","Peptostreptococcaceae","Planococcaceae","Porphyromonadaceae","Prevotellaceae","Pseudomonadaceae","Rhizobiaceae","Rhodobacteraceae","Rhodospirillaceae","Rikenellaceae","Ruminococcaceae","Sphingobacteriaceae","Sphingomonadaceae","Staphylococcaceae","Streptococcaceae","Streptomycetaceae","Tissierellaceae","Turicibacteraceae","Veillonellaceae","Verrucomicrobiaceae","Weeksellaceae","Xanthomonadaceae"
1,27,"A5",0.384708456260152,0.10027513508138,0.0203699406636391,0.000414360062319753,0.400354692213346,0.000215467232406272,0.0885073093114993,0.000348062452348593,0.000397785659826963,0.000414360062319753,0.388785652181325,0.086059634826193,0.0436946996948361,0.00409158327224372,0.00826840786265919,0.000801268390814396,0.217007347801626,0.00356308709957891,0.0285728898511687,0.000221627427246535,0.0208159298975399,0.0936461121434782,0.0445300646129192,0.0088310005625927,0.00400634195407198,0.000204579163612186,0.00669996760829909,0,0.00893329014439879,8.52413181717442e-05,0.0103823925533184,0.00340019625293809,0.0547910819013715,0.00563656694278999,0.0206978389356701,0.00547682617922914,0.00015974076356085,0.0722256452385842,0.0233906118071244,0.00107254512676571,0.0077816571963214,0.149859656329157,0.00488350334314598,0.0687341685493257,0.0657675543689099,0.0244175167157299,0.00476940279774537,0.0132128431573903,0.0213139818808334,0.000251021199881335,0.0251021199881335,0.0134182241391114,0.0141484676296753,0.00082152392688437,0,0.000114100545400607,0.00568220716095023,0.00419890007074234,0.053764176992766,0.000410761963442185,0.0124369594486662,0.00579630770635084,0.0243946966066498,0.00680039250587618,0.00727961479655873,0.00584194792451108,0.00109536523584583,0.00536272563382853,0.000251021199881335,0.000136920654480728,0.0236416330070058,0.00896830286848771,0.000684603272403642,0.0578033362999475,0.0180050660642158,0.000273841308961457,0.0613176330982862,0.0119577371579836,0.00577348759727071,0.000114100545400607,0.0147189703566783,0.0138974464297939
1,27,"A6",0.420268292097622,0.0700247174293873,0.00931103165270812,7.1992512778671e-05,0.331981473926712,4.7995008519114e-05,0.164430899186485,0.00110388519593962,0.000455952580931583,0.000215977538336013,0.420747532076936,0.11409444808266,0.00754323413131534,0.00261951538965291,0.00873171796550971,0.00426883989424919,0.141138519003614,0.00101870042930947,0.0500133401246695,4.85095442528317e-05,0.00933808726867011,0.0691746101045381,0.1160590846249,0.0145043537315967,0.00531179509568508,0.000169783404884911,0.007640253219821,0,0.00569987144970773,4.85095442528317e-05,0.0111814499502777,0.00133168767052098,0.0287124853839158,0.00178641028972327,0.0126023125893205,0.00350786020527478,0.000162400935429388,0.0521307002728336,0.029979212680265,0.00571651292711446,0.00172144991555151,0.100688579966221,0.00880213070027283,0.0584968169416656,0.0552163180459919,0.0241002988177212,0.00136416785760686,0.0112706249187995,0.0198129141223853,3.24801870858776e-05,0.0243276601273223,0.00669091853969079,0.011952708847603,0.000876965051318696,0,3.24801870858776e-05,0.00990645706119267,0.0394309471222554,0.154118487722489,0.000941925425490451,0.00100688579966221,0.00194881122515266,0.0537222294400416,0.00126672729634923,0.000747044302975185,0.0012992074834351,0.000909445238404573,0.0071131609718072,0,3.24801870858776e-05,0.00529427049499805,0.0102312589320514,0.00198129141223853,0.0785046121865662,0.00863972976484345,0.000259841496687021,0.0545017539301026,0.00763284396518124,0.00230609328309731,6.49603741717552e-05,0.0469338703390932,0.0149408860595037
2,57,"A1",0.271342233295736,0.0666318748842612,0.018181512095756,0.000488207269237892,0.589518694971465,3.36694668439925e-05,0.0471204188481675,0.000875406137943806,0.00119526607296173,0.000942745071631791,0.259175761302113,0.0857884579255692,0.0416047548291233,0.0108623251524312,0.00616556506293659,0.00102474765588974,0.383665522365118,0.00444057317552219,0.0138682516097078,3.41582551963246e-05,0.0183259039128281,0.0896824990179502,0.0166863076634046,0.00541408344861744,0.00356953766801592,0.000187870403579785,0.00508958002425236,0,0.0298201567863914,0,0.00633635633891821,0.00342039144479868,0.0372020353440449,0.00116124400903659,0.0473787555686929,0.0134282034499504,0,0.0343728226674831,0.0121191647488546,0.00126681164622173,0.00572176593543483,0.348732132677406,0.00316702911555434,0.0595612608998585,0.0347739796887866,0.0139560416358761,0.00548951713362752,0.0118446888921732,0.00652407997804193,4.22270548740578e-05,0.0106201043008255,0.0144838798218018,0.0314802694086101,0.00217469332601398,0,0.00019002174693326,0.00346261849967274,0.00768532398707852,0.019023288220763,0.00329371028017651,0.00709414521884171,0.00924772501741866,0.0159618267423939,0.0128792517365876,0.00766421045964149,0.0016046280852142,0.000485611131051665,0.00441272723433904,0,0,0.0177353630471043,0.00629183117623461,0.00152017397546608,0.0257373899457382,0.0132170681755801,0.00228026096319912,0.0416781031606951,0.0368642189050525,0.00656630703291599,0,0.0101133796423368,0.00783311867913772
2,57,"A2",0.437815332868452,0.0102342179744862,0.0123056729152139,0.000697321465195455,0.463554698716108,0,0.0743467738627507,0.000143566184010829,0,2.05094548586899e-05,0.437295663438406,0.136162687886826,0.000678551600764913,0.000945859807126848,0.00252914687557831,0.00102810848600744,0.260584376863447,0.00178890876565295,0.00709394855345136,0,0.0123373018320893,0.0455040815906895,0.0475602985627043,0.010630641745317,0.00407130960458948,0,0.00213846565089548,0,0.0201303641560257,0,0.00324882281578352,0.00120192307692308,0.0208424388111888,0.000163898601398601,0.0292832167832168,0.00125655594405594,0.000655594405594406,0.0413024475524476,0.0184385926573427,0.00136582167832168,0.00111997377622378,0.275977928321678,0.00259506118881119,0.120957167832168,0.0551791958041958,0.01953125,0.00237652972027972,0.0109265734265734,0.00125655594405594,0,0.0222902097902098,0.00434331293706294,0.00680179195804196,0.000163898601398601,0,0,0.00524475524475524,0.0294471153846154,0.0629643793706294,0.000600961538461538,2.73164335664336e-05,0.00363308566433566,0.0317416958041958,0.000300480769230769,2.73164335664336e-05,0.000218531468531469,0.000874125874125874,0.00540865384615385,0,0,8.19493006993007e-05,0.00284090909090909,0.000846809440559441,0.104621940559441,0.00188483391608392,0.000491695804195804,0.0524475524475524,0.0267427884615385,0.000546328671328671,0,0.0081402972027972,0.0043159965034965
2,57,"A3",0.297334316721104,0.00537351174797176,0.0185175429354125,0.000342429670213887,0.652223158782004,0,0.025050047413339,7.902223158782e-05,0.00015804446317564,0,0.29518422582862,0.0937516519532696,0.00245810646508432,0.00248453771739705,0.00150658138182587,0.00034360628006555,0.480493735793202,0.00219379394195697,0.00277528149283713,0,0.0185811703758524,0.0341491779880531,0.00528625046254692,0.00832584447851139,0.00187661891420415,0.000237881270814611,5.28625046254692e-05,0,0.0434529788021356,0,0.00163873764338954,0.0014179825974863,0.0115694489203996,9.66806316467934e-05,0.0553980019336126,0.00302932645826619,0,0.0501450209474702,0.00367386400257815,0.000418949403802771,0.000161134386077989,0.504125040283597,0.00132130196583951,0.0578794714792137,0.0322268772155978,0.0145343216242346,0.00267483080889462,0.0122462133419272,0.00138575572027071,0,0.00180470512407348,0.00908797937479858,0.00783113116339027,0.00132130196583951,0,0.000547856912665163,0.00273928456332581,0.00029004189494038,0.0058975185304544,0.000418949403802771,0.00074121817595875,0.00518852723171125,0.00860457621656461,0.000902352562036739,6.44537544311956e-05,0.000547856912665163,0.000805671930389945,0.00228810828230744,3.22268772155978e-05,0,0.00174025136964228,6.44537544311956e-05,0.0014824363519175,0.0348694811472768,0.0044473090557525,0.0194972607154367,0.0553980019336126,0.0529809861424428,0.000870125684821141,0,0.00199806638736706,0.00199806638736706
2,57,"A4",0.252184881520858,0.044135250279948,0.0044534256625436,0.000167325241656262,0.466116638564607,3.86135173052913e-05,0.230934575830512,3.86135173052913e-05,0.000501975724968787,0.000128711724350971,0.252024081378451,0.156178638156529,0.00678586257006436,0.000999065808594561,0.00589059580651858,0.0014402117500519,0.1468626738634,0.0147135146356654,0.0286225866722026,3.89246418932946e-05,0.00426873572763131,0.155581793647498,0.180779011833091,0.011897965538717,0.00378866514428067,0.00050602034461283,0.00665611376375337,1.29748806310982e-05,0.00547539962632344,7.78492837865892e-05,0.00909539132239983,0.00121322892211701,0.0383821513542471,0.00124474136165251,0.00576677643499772,0.00121322892211701,0.000204830856980793,0.00787810988387666,0.0855090046795973,0.00174894039422062,0.000756298548852159,0.0812075566830006,0.00494745300707454,0.0384924448926214,0.0124789260560606,0.0121322892211701,0.0178675532166323,0.0516173759591599,0.00349788078844124,4.726865930326e-05,0.00557770179778468,0.0025997762616793,0.00734239841177305,0.000315124395355066,1.57562197677533e-05,0.00122898514188476,0.00600311973151402,0.0346006586099863,0.217640663651977,0.000850835867458679,0.000346636834890573,0.00738966707107631,0.118329210455827,0.00225313942678872,0.000598736351174626,0.0018907463721304,0.00275733845935683,0.00460081617218397,4.726865930326e-05,0,0.00207982100934344,0.00808294074085745,0.00250523894307278,0.0612129137977217,0.00357666188728,0.000393905494193833,0.0751886807317188,0.0066491247419919,0.000582980131406873,9.45373186065199e-05,0.0312603400192226,0.0110451100571951
2,57,"A5",0.416143139387751,0.00683730326103847,0.0265278486913668,0.000821364352787089,0.482851244255999,2.21990365618132e-05,0.0657091482229671,0,0.000266388438741759,0.000221990365618132,0.414973262032086,0.147504456327986,0.00490196078431373,0.000401069518716578,0.00169340463458111,0.000378787878787879,0.276426024955437,0.0201426024955437,0.000757575757575758,2.22816399286988e-05,0.026626559714795,0.0361853832442068,0.0157754010695187,0.0149286987522282,0.000980392156862745,0,0.000200534759358289,0,0.0229723707664884,0.000222816399286988,0.00514705882352941,0.00392306115876687,0.0200837310068214,0.00076119097110402,0.0469010744503323,0.000526978364610475,0,0.0527856661884826,0.00532833679772814,0.000497701788798782,0.000322042333928624,0.294024650876833,0.000322042333928624,0.100213719003425,0.0661650613344263,0.0393477178909155,0.0264660245337705,0.0144333518751647,0,2.92765758116931e-05,0.0054747196767866,0.00740697368035835,0.00453786925081242,0.000146382879058465,0,0.00263489182305238,0.00442076294756565,0,0.0205228796439968,0,0,0.0108323330503264,0.0586409813508212,0.00518195391866967,0,0.000204936030681851,0.00427438006850719,0.00128816933571449,0,0,0.000995403577597564,0.000263489182305238,0.00415727376526042,0.0613929794771204,0.00275199812629915,0.0222501976168867,0.0415727376526041,0.0301841496618555,0.00117106303246772,0.000292765758116931,0.000995403577597564,0.0067628890125011
2,57,"A6",0.379626225490196,0.0595894607843137,0.00778186274509804,0.000551470588235294,0.403308823529412,9.19117647058824e-05,0.14375,0.00076593137254902,0.000428921568627451,0.000337009803921569,0.378714325469219,0.171052224730219,0.0121826783340033,0.00136050214897499,0.00670974923471754,0.00111313812188862,0.149686156890634,0.0104511301443988,0.0390216752728734,9.27615101573854e-05,0.00769920534306298,0.0693856095977242,0.106211929130206,0.00847221792770786,0.00275192480133577,0.000371046040629541,0.00559661111282892,0,0.0117497912866021,0.000185523020314771,0.00395782443338178,0.0015324434407388,0.0184699762067992,0.00120982376900431,0.0152841069484212,0.00177440819453966,0.000161309835867242,0.0229059966931484,0.0324232770093156,0.00145178852280518,0.0027019397507763,0.118401419526556,0.00552486187845304,0.104528773641973,0.0252853167721902,0.0203653667782393,0.0136306811307819,0.0109690688389725,0.00725894261402589,4.03274589668105e-05,0.0111303786748397,0.0136710085897488,0.0215348630882768,0.00225833770214139,0,4.03274589668105e-05,0.00496027745291769,0.0331088438117514,0.137516635076824,0.00108884139210388,0.000201637294834052,0.00455700286324959,0.0487558978908739,0.00326652417631165,0.000967859015203452,0.00100818647417026,0.000483929507601726,0.00358914384804613,0.000282292212767674,0.000322619671734484,0.00629108359882244,0.0072992700729927,0.000564584425535347,0.141751018268339,0.00447634794531597,0.00145178852280518,0.0390773077388394,0.015324434407388,0.00237932007904182,0.000241964753800863,0.0435133282251885,0.00516191474775174
3,87,"A1",0.186696839893316,0.00375818314070961,0.0282267841267276,8.08211428109594e-05,0.744019235431989,0,0.0344500121231714,0.00103046957083973,0.00127293299927261,0,0.181362212623088,0.0865150367473949,0.00110549266075706,0.00667390013716298,0.00364403136323623,0.0020676807173419,0.522201977603538,0.00311175711916801,0.00190390402685938,0,0.0282924232808566,0.100149446230065,0.00448338690195918,0.012569860994534,0.000409441726206318,4.09441726206318e-05,0.000143304604172211,2.04720863103159e-05,0.0352938767989846,0,0.00217004114889348,0.00554768366195154,0.0394582002449627,0.000144095679531209,0.049040562933788,0.00782919858786234,0,0.0219265592353323,0.0157784769086674,0.00242561060544201,0.000288191359062417,0.380940944787339,0.00247364249861908,0.0215663200365042,0.021422224356973,0.0191407094310622,0.00365042388145729,0.023127356564759,0.000864574077187252,0,0.0109512716443719,0.00542760392900886,0.0188525180719998,0.0015850524748433,0,0.000456302985182161,0.00355436009510315,0.00902999591728908,0.00333821657580634,0.0016571003146089,0,0.00610005043348784,0.0201733951343692,0.000264175412473883,2.40159465885348e-05,0.00192127572708278,0.00156103652825476,0.000480318931770696,2.40159465885348e-05,0,0.000168111626119744,0.000168111626119744,0.000912605970364322,0.0160666682677298,0.0121280530272101,0.000936621916952857,0.209611181824732,0.041403491918634,0.000480318931770696,0,0.00136890895554648,0.00254569033838469
3,87,"A2",0.29465477882586,0.0129215660938106,0.00792522720420382,0.000215359434896843,0.541413619330663,0,0.142223370805875,0,8.61437739587371e-05,0,0.294595763078253,0.319844357976654,0.00194552529182879,0.000605274535235625,0.00203199308257674,0.000821444012105491,0.141418071768266,0.0346303501945525,0.0077388672719412,0,0.00795503674881107,0.0706874189364462,0.0450497189796801,0.00423692174664937,0.00116731517509728,0.00012970168612192,0.00233463035019455,0,0.00873324686554259,0,0.0529182879377432,0.000794659885568977,0.0155223564314473,0.000423818605636787,0.0122907395634668,0.000741682559864378,0,0.0197605424878152,0.00794659885568976,0.00100656918838737,0.000317863954227591,0.123278236914601,0.00169527442254715,0.112523839796567,0.0343293070565798,0.00916507734689553,0.0424348378893833,0.0334286925196016,0.00143038779402416,0,0.00715193897012079,0.00158931977113795,0.00635727908455181,0.000317863954227591,0,5.29773257045984e-05,0.00137741046831956,0.0100656918838737,0.0550964187327824,0.000264886628522992,0.000105954651409197,0.0032316168679805,0.194214876033058,0.000635727908455181,0,0.000105954651409197,0.000847637211273575,0.00143038779402416,5.29773257045984e-05,5.29773257045984e-05,0.000741682559864378,0.00286077558804832,0.000900614536978173,0.159408773045137,0.00201313837677474,0.00100656918838737,0.0409514727696546,0.0107014197923289,0.000423818605636787,0,0.00794659885568976,0.0648442466624285
3,87,"A3",0.135271614384086,0.000663096148941597,0.00660545779137975,0.000127518490181076,0.276944656975261,0,0.579826574853354,2.55036980362153e-05,5.10073960724305e-05,5.10073960724305e-05,0.134089921529535,0.0622140428903714,0.000204483296270736,0.000971295657285995,0.000536768652710682,0,0.172558341640467,0.572272065025688,0.000281164532372262,0,0.00656902589269739,0.0220330751731718,0.00153362472203052,0.00429414922168545,0.000306724944406104,0.000102241648135368,0.000153362472203052,2.5560412033842e-05,0.0192214298494492,0,0.000587889476778366,0.00070008401008121,0.00540464855782694,0.000364043685242229,0.0182301876225147,0.00106412769532344,8.40100812097452e-05,0.0192663119574349,0.00249229907588911,0,0.000140016802016242,0.149789974796976,0.000224026883225987,0.0252310277233268,0.0179781573788855,0.00548865863903668,0.626967236068328,0.00845701484178101,0.000140016802016242,0,0.00403248389806777,0.0017362083450014,0.00375245029403528,0.000896107532903948,0,0.000224026883225987,0.00145617474096892,0.000756090730887707,0.00148417810137216,0,0,0.00156818818258191,0.0213665639876785,5.60067208064968e-05,0,0.000196023522822739,0.000784094091290955,0.000336040324838981,5.60067208064968e-05,0,0.000504060487258471,0.00016802016241949,0.000224026883225987,0.0144217306076729,0.00154018482217866,0.00170820498459815,0.0321758611033324,0.0210585270232428,0.000140016802016242,0,0.00016802016241949,0.000644077289274713
3,87,"A4",0.307245685198441,0.0172326943980487,0.00315490866671969,0.000185582862748217,0.314642487870834,0,0.357273522627853,2.65118375354596e-05,7.95355126063787e-05,0,0.307327597687984,0.0976480302586368,0.00103880883253869,0.00034626961084623,0.00311642649761607,0.000665903097781211,0.118237754042032,0.241696188370668,0.013397970327358,0,0.00308979037370482,0.0893908318461498,0.101670084969235,0.00431505207362225,0.00130517007165117,7.99083717337453e-05,0.00242388727592361,0,0.00647257811043337,0,0.00447486881708974,0.00088943623426382,0.0194307608100712,0.00061576354679803,0.00598659003831418,0.00044471811713191,0.000102627257799672,0.00756020799124247,0.0547345374931582,0.000855227148330597,0.000410509031198686,0.0731732348111658,0.00328407224958949,0.066776135741653,0.00061576354679803,0.0130678708264915,0.310413245758073,0.0248015873015873,0.000649972632731253,0,0.00499452654625068,0.0021551724137931,0.0101258894362343,0.000410509031198686,0,3.42090859332239e-05,0.00400246305418719,0.03957991242474,0.124350027367269,0.000102627257799672,0.000102627257799672,0.00335249042145594,0.0445402298850575,0.00044471811713191,0.000171045429666119,0.00622605363984674,0.000718390804597701,0.00167624521072797,0.000102627257799672,3.42090859332239e-05,0.00112889983579639,0.00311302681992337,0.000478927203065134,0.0612000547345375,0.00194991789819376,0.00044471811713191,0.0643472906403941,0.0083128078817734,0.000684181718664477,0,0.0165571975916803,0.00574712643678161
3,87,"A5",0.0210961197963133,0.000274510342177142,0.00126274757401485,2.74510342177142e-05,0.878954664616989,0,0.0982747024994167,2.74510342177142e-05,0,4.11765513265712e-05,0.0210866130915585,0.704100556356893,0.000109897657806168,0,0,0,0.0145202280376399,0.0027474414451542,8.2423243354626e-05,0,0.00125008585754516,0.160065938594684,0.00041211621677313,0.000219795315612336,0.000192320901160794,0,4.1211621677313e-05,0,0.000233532522838107,4.1211621677313e-05,0.0947180438216911,0,0.000419134396355353,0,0.00082004555808656,0,3.64464692482916e-05,0.00264236902050114,0.000182232346241458,0,0,0.0152892938496583,0,0.00861958997722096,0.00289749430523918,0.00082004555808656,0.00364464692482916,0.172574031890661,5.46697038724374e-05,0,0.000546697038724374,0.000164009111617312,0.000218678815489749,7.28929384965831e-05,0,0,0.00047380410022779,0.000255125284738041,0.000546697038724374,0,1.82232346241458e-05,0.000492027334851936,0.656637813211845,0,0,0,0.000109339407744875,0.000255125284738041,0,0,3.64464692482916e-05,5.46697038724374e-05,0,0.00216856492027335,5.46697038724374e-05,1.82232346241458e-05,0.00291571753986333,0.000309794988610478,0,5.46697038724374e-05,5.46697038724374e-05,0.125649202733485
3,87,"A6",0.177600539204673,0.010840260615592,0.0027521905189845,2.80835767243316e-05,0.548275668389126,0,0.259913502583689,2.80835767243316e-05,0.000140417883621658,2.80835767243316e-05,0.177066906961027,0.275005631899076,0.000253435458436585,0.000168956972291057,0.0011826988060374,0.000225275963054742,0.0990651047533228,0.00247803559360216,0.00858864609146204,0,0.00275963054742059,0.168562739355711,0.0326368551475558,0.00233723811669295,0.000985582338364497,2.81594953818428e-05,0.00140797476909214,0,0.0054629421040775,0,0.219644063978373,0.000385534736679775,0.00717094610224381,0.00015421389467191,0.00601434189220449,0.000231320842007865,0,0.00917572673297864,0.0107949726270337,0.00030842778934382,0.000501195157683707,0.106330480376282,0.00127226463104326,0.0535507749248207,0.0136093762047961,0.0115274886267253,0.00339270568278202,0.108913563112036,0.000385534736679775,0,0.00485773768216516,0.00169635284139101,0.00593723494486853,0.000192767368339887,0,0.000115660421003932,0.00254452926208651,0.0163081193615545,0.04460636903385,0.00015421389467191,0,0.00127226463104326,0.142532192150513,7.7106947335955e-05,0,7.7106947335955e-05,0.000385534736679775,0.00134937157837921,0,0,0.00061685557868764,0.00192767368339887,0.000539748631351685,0.0910247513300948,0.00115660421003932,3.85534736679775e-05,0.0221296938854191,0.00747937389158763,0.00061685557868764,0,0.0113732747320534,0.300717094610224
5,149,"A1",0.0163918772678083,0.000318288878986568,0.000413775542682539,4.77433318479852e-05,0.976939970717423,0,0.00569737093385957,0,6.36577757973136e-05,3.18288878986568e-05,0.0148967934570946,0.298325327794366,0.000308321433207841,0.000665325197974815,0,1.62274438530443e-05,0.454108788783591,0.00155783460989225,0,0,0.000210956770089575,0.222981305984681,8.11372192652213e-05,0.000486823315591328,9.73646631182656e-05,0,1.62274438530443e-05,0,0.00103855640659483,0,0.00327794365831494,0,0.00150126422250316,0,0.00352928782132322,0.00107985672144964,0.000237041719342604,0.000579435313948588,0,2.63379688158449e-05,0,0.595343447113359,0,0.0153023598820059,0.000342393594605984,0.000237041719342604,0.00252844500632111,0.0374789296249473,0,0,0.00015802781289507,0.000237041719342604,0.00339759797724399,0,0,0,0.000474083438685209,5.26759376316898e-05,7.90139064475348e-05,0,0,0.0155130636325327,0.19605983986515,2.63379688158449e-05,0,5.26759376316898e-05,2.63379688158449e-05,0.00015802781289507,0,0,0.00010535187526338,2.63379688158449e-05,0,0.00979772439949431,7.90139064475348e-05,0,0.103824273072061,0.00168563000421408,0,0,0,0.00532026970080067
5,149,"A2",0.0168690958164642,0.00114190802449912,5.19049102045053e-05,0,0.97246444513651,2.59524551022527e-05,0.00929097892660646,0,0.000103809820409011,0,0.0166183271929137,0.440411800057485,0.00114969559196258,0,5.22588905437538e-05,0,0.387708708944109,0.00193357895011889,0,2.61294452718769e-05,2.61294452718769e-05,0.143607431214235,0.000287423897990646,0.000261294452718769,5.22588905437538e-05,0,0,0,0.000287423897990646,0,0.00582686629562854,0.000505714574694043,0.000101142914938809,0,0.000758571862041064,0,5.05714574694043e-05,0.00035400020228583,0.000202285829877617,0,0,0.680742388995651,5.05714574694043e-05,0.016385152220087,0.000202285829877617,0.000758571862041064,0.00374228785273592,0.0910286234449277,0,0,0,0.000505714574694043,0.000202285829877617,0,5.05714574694043e-05,5.05714574694043e-05,0.000404571659755234,0,0.000404571659755234,5.05714574694043e-05,0.000101142914938809,0.00490543137453221,0.109638919793668,0.000606857489632851,0.000151714372408213,0.000151714372408213,0,0.000101142914938809,0,0.000252857287347021,0.000252857287347021,0,0,0.00986143420653383,0.000556286032163447,0.00035400020228583,0.0586123192070395,0.000556286032163447,0.000809143319510468,0,0,0.0112774350156772
5,149,"A3",0.00477206864837663,0.000121470838322314,0.000190882745935065,1.73529769031877e-05,0.980668783729849,1.73529769031877e-05,0.0142120880837108,0,0,0,0.00477210582231743,0.773185641883066,0.000121915112248985,1.74164446069979e-05,3.48328892139959e-05,1.74164446069979e-05,0.0712332584426215,0.000383161781353954,0,1.74164446069979e-05,0.000156748001462981,0.135395440374802,0.000330912447532961,3.48328892139959e-05,0,3.48328892139959e-05,0,0,5.22493338209938e-05,0,0.0133932459027814,0,0.000199900049975012,0,0.000732966849908379,3.33166749958354e-05,3.33166749958354e-05,0.000399800099950025,0,3.33166749958354e-05,0,0.12463768115942,6.66333499916708e-05,0.00336498417457938,0.000399800099950025,0.00036648342495419,0.000732966849908379,0.212860236548392,0,3.33166749958354e-05,0,0.000199900049975012,0.000333166749958354,3.33166749958354e-05,0,0,3.33166749958354e-05,0,6.66333499916708e-05,0,3.33166749958354e-05,0.00163251707479594,0.611527569548559,0,0,0.000566383474929202,3.33166749958354e-05,0,6.66333499916708e-05,0,3.33166749958354e-05,0,0,0.00503081792437115,6.66333499916708e-05,0,0.00896218557387973,9.99500249875062e-05,0,0,0,0.0256205230717974
5,149,"A4",0.0219163471061787,0.000101582141859461,0.000533306244762171,0,0.97457906899967,0,0.00271732229474058,5.07910709297306e-05,2.53955354648653e-05,5.07910709297306e-05,0.0214042860086544,0.168684318977952,7.72717906449619e-05,0.000103029054193283,0,0,0.550329692973418,0.00103029054193283,2.57572635483206e-05,0,0.000283329899031527,0.253812075005151,0.000489388007418092,0.000489388007418092,0.000103029054193283,2.57572635483206e-05,0,0,0.00126210591386771,2.57572635483206e-05,0.000515145270966413,0,0.000475819707587162,0,0.00116792110044121,0.000173025348213513,0,0.000389307033480405,0.000735357729907431,0,8.65126741067566e-05,0.756899385760014,0,0.0159615883726966,0.000648845055800675,0.000692101392854053,0.00173025348213513,0.0646682238948006,0,0,0,0.000865126741067566,0.000908383078120945,4.32563370533783e-05,0,8.65126741067566e-05,0.000994895752227701,0.00177350981918851,0.000389307033480405,0,0,0.0306254866337918,0.0195086080110736,4.32563370533783e-05,0,0.000432563370533783,0.000216281685266892,0.000173025348213513,4.32563370533783e-05,0,4.32563370533783e-05,0,0,0.0035902759754304,0,0.000129769011160135,0.0897136430487066,0.00211956051561554,0,4.32563370533783e-05,4.32563370533783e-05,0.000865126741067566
5,149,"A5",0.0417010356520942,0.000412427825130602,0.000870680964164605,2.29126569517001e-05,0.930070570983411,0,0.0266245073778755,2.29126569517001e-05,0.000160388598661901,0,0.0415062144026564,0.421218899162958,0.000276708096017709,9.22360320059031e-05,0,0,0.224410265870362,0.00170636659210921,4.61180160029516e-05,0,0.000853183296054604,0.282634261074089,0.000299767104019185,0.000230590080014758,0.000115295040007379,0,2.30590080014758e-05,0,0.00147577651209445,0,0.0243272534415569,0,0.000605968792607181,0,0.00280260566580821,0.000151492198151795,3.78730495379488e-05,0.00174216027874564,0.000378730495379488,0,0,0.309801545220421,0,0.0311316467201939,0.00374943190425693,0.00409028935009847,0.00280260566580821,0.292228450234813,0,0,0.00109831843660052,0.000227238297227693,0.000643841842145129,0,0,0,0.000340857445841539,0.000151492198151795,0.000492349643993334,0,0,0.0106801999697016,0.24390243902439,0.000265111346765642,0,0,0.000151492198151795,0.000189365247689744,0,0,7.57460990758976e-05,3.78730495379488e-05,0,0.00344644750795334,0.000113619148613846,0,0.043629753067717,0.00242387517042872,3.78730495379488e-05,0,7.57460990758976e-05,0.039956067262536
5,149,"A6",0.0200816950721372,0.000241463267400447,0.000563414290601042,0.000140853572650261,0.974988429885104,0,0.00382316840050707,0,4.02438779000744e-05,6.03658168501117e-05,0.0182032072317504,0.445008565001135,0.000227024126473077,0.000371494025137762,0,0,0.337130827812519,0.000350855468185664,2.06385569520979e-05,0,0.000144469898664685,0.191298784388996,4.12771139041958e-05,0.00109384351846119,0.000123831341712587,0.000536602480754546,0,0,0.00136214475883846,0,0.00146533754359895,0,0.000538302277432712,0,0.0020703933747412,0.000745341614906832,0.00062111801242236,0.000786749482401656,0.000165631469979296,0,8.2815734989648e-05,0.515693581780538,0,0.021656314699793,0.000124223602484472,0.000538302277432712,0.000703933747412008,0.147412008281573,0,0,8.2815734989648e-05,0.000579710144927536,0.00178053830227743,4.1407867494824e-05,0,4.1407867494824e-05,0.000952380952380952,0.000703933747412008,8.2815734989648e-05,0,0,0.0116356107660455,0.136894409937888,0,0,0,0.000289855072463768,0.000248447204968944,4.1407867494824e-05,0,0.00020703933747412,0,4.1407867494824e-05,0.0109316770186335,4.1407867494824e-05,0,0.12935817805383,0.00273291925465838,4.1407867494824e-05,0,4.1407867494824e-05,0.00293995859213251
