sqrtcvMSE,sqrtcvErrFrac,origUnitsqrtcvMSE,origUnitsqrtcvErrFrac
5.945275774801921,0.19566476390307844,6475.939347860883,0.32228001327500383
4.066764667146764,0.19192282319278664,2981.4620277873273,0.2596809605040677
5.689323852542221,0.19101327502406673,6865.46108233017,0.310591495391061
8.469285777339968,0.23482512567259825,7391.16167106301,0.31989254453767296
11.139825685208478,0.23685033368124153,3854.347446293918,0.2470871933218911
3.3862449723528423,0.6201106979926063,1021.449814009942,0.6072026635462008
5.796691874448992,0.13272049690609317,4411.744991037491,0.1892532240843148
5.737871626849414,0.11156004553002943,5102.48409777081,0.1955089192319146
4.665724470245438,0.13368786765861035,1292.417685982299,0.0988700024126471
3.6484091283548055,0.12973952099182962,1174.9492120497841,0.1387494026097569
4.964329643974678,0.1069756008224478,2163.5879054975826,0.09369741820835356
6.47191265976342,0.26627716386884087,4264.983377179838,0.24415203441497127
30.149149115280924,2.11161894240966,21245.24869971959,1.6216509197557125
3.581078610793308,0.06952249178444925,3154.154577970537,0.12977671554153764
2.7059034982325003,0.14095815178793625,2323.34376769771,0.158730871606047
5.612610411536779,0.12657400714294792,5490.531993437556,0.3000636864054627
32.48432979966018,0.5599372593647501,32215.008700135153,1.2220592232968905
7.3796547902415774,0.1418868237585293,5445.224717882921,0.20645293057307249
2.489613475096501,0.08955545016888357,730.6856398798501,0.08445795364204102
4.550167441826136,0.1548139984807645,1258.1454498596288,0.1101232110084869
4.238016013950302,0.0835918164443464,2894.0645466265883,0.12359800897870818
6.286994276336264,0.2330227695546483,7884.379932444165,0.38119227989066684
5.560994405335655,0.24737175805894093,6215.151456932588,0.334737818212461
3.822038987112805,0.47016710235969555,1980.571131645105,0.417323535804227
5.610630426100315,0.07647287208416223,2501.0105407190385,0.09980034635115016
6.765758099183631,0.14336046865753926,6777.996048309392,0.3559144924576827
24.803729268159614,1.2828056522037785,21627.133627591185,1.1599756415638274
5.516761838781308,0.0940600837111861,4329.881370533904,0.1763465679913618
4.992870765638715,0.13844064753429322,3012.947347767278,0.1977013985951013
5.206243079859853,0.1763023277083471,6989.75908909384,0.3449650789748002
7.520076210484036,0.1554676619236298,6076.604478923583,0.25951605530758115
4.5275119759299836,0.3389836752146634,840.64371342261,0.3761596669262049
6.725891090120137,0.16803133272094878,3471.669290807006,0.20757502868155944
5.6350716727210886,0.20327896785848887,5479.132714197762,0.26102122153543544
25.401308459227277,0.49512851530840735,18815.31950780964,0.69154123692154
6.645640984789688,0.12420739815344951,6915.46121434154,0.24280466199532
8.266216558143373,0.24508262691351537,10504.674069173014,0.4204953260059916
4.20323346209562,0.24025028777759488,3144.8697985580097,0.19512177562322522
6.207993164240384,0.10230963776318128,7158.252413204528,0.20646141553482522
6.049440957121332,0.2892086859913954,7225.179396980085,0.4234599420932224
1.6199038347890997,0.09430460623160233,244.73608276893634,0.036815951476239006
2.722418394079619,0.2253362566042667,824.0090489477489,0.13290468531415303
3.7984257803349366,0.09291472339778445,2993.7909983383975,0.18214839366867835
10.74854752763952,0.5595620447032348,11008.91382301992,0.6696283828198895
1.6860316239450535,0.11219463371436841,1161.3060306042973,0.16160923840611505
11.900054495062976,0.32581752104843703,15405.981521084785,0.48804244141105324
3.5206196864755936,0.2030901429035405,3339.3302441832952,0.2781384511230464
14.260679187093938,0.24864452127644693,14479.081709904802,0.417451406414312
3.6204962432815924,0.13609567871261866,3082.2212799633485,0.18648232329665176
7.104532632927584,0.12251880564469361,6917.992941361904,0.221010958701085
5.659131073289516,0.16090529675298995,6515.678401008575,0.2941538063786992
5.023132160609345,0.16837822624303866,5829.696321800811,0.2557242639804909
7.288863674491008,0.35226698718865784,578.6996737335841,0.2081487116778138
5.057950659339984,0.10208967599868315,3019.7837188948215,0.11927509721442592
7.33280417585097,0.13474747089755482,3608.2530681807393,0.14472619006738066
4.755476979169172,0.10819080620333599,4420.328856322194,0.2231412433219644
4.314720919277529,0.09655004968676827,2196.435932384294,0.1058676402556656
5.809782354297762,0.24924023480721813,6571.108661868462,0.3437511433584404
4.760905044679509,0.15251076064018132,5365.274626530886,0.221877727156416
27.740685038596787,0.8155530252953604,22866.476906477637,0.8960374273250089
9.093353381589946,0.1260331785919381,6949.05290629862,0.25811587353152116
6.360316312104904,0.32183312347617354,7650.251403742052,0.4716029530462493
3.663754130530238,0.24320056640545382,3391.8206934685923,0.240751491004011
9.945344557984907,0.12578371354760068,5715.537619251397,0.13979014719117822
4.129016471949821,0.1932856775992081,4191.936122378582,0.33020660196935986
25.573067530658772,2.354438921911198,22070.51203529678,1.8360642262575313
7.454266586068615,0.13510511039681847,6516.216854893965,0.20771521993228223
2.811958991785805,0.23304062307302179,1868.1741331432534,0.3855173273631551
1.3104359635240634,0.0996731538094511,711.7800174157115,0.07126193246202643
24.939765122212286,0.8547165101619292,19260.015607350775,1.0190364632171105
10.61048718669154,0.22442605685223022,10497.494783359534,0.5045093773041333
5.663742017138751,0.13662609184564273,2896.5946494221957,0.1630516614845748
3.476996903851689,0.10608774555083043,2995.4232444840604,0.13297101340795955
24.676062971976492,0.8104641459248929,20549.12744182002,0.8868244843786399
2.0214495302765356,0.06299232472182034,988.0227447050355,0.10132036703683282
23.823832955759915,0.3557701949249193,16787.2394078092,0.6638100318110165
5.841612337958468,0.1126536085366564,3274.3880984342786,0.1429917567783772
3.6574197247680806,0.08660321779809872,2117.08808019192,0.11852303490276533
6.823428208042915,0.1066053412634925,3753.273911358295,0.1514482194116142
6.412545412371753,0.15034433084618162,1909.4832426532394,0.12371014322571446
4.252321235949612,0.09147832835325384,2134.070680684901,0.10139548062359961
12.016043324065084,0.1873761098653815,13103.383959255361,0.4118255087195176
11.176815378149461,0.33208286790175406,12782.758069046884,0.48787911512608656
6.472425337184751,0.18347150263963247,7957.249751881597,0.3143128843782642
26.186707824229853,2.5531490048839545,23719.27440449368,2.042202501080475
9.530018598244833,0.21056799105671944,4946.234405934599,0.22432778127345052
7.107635772611615,0.20147758336034627,7539.985618614888,0.29783087145116677
6.326872215378386,0.14104982481790038,5022.03968218353,0.20915288678333271
3.871861729829089,0.10773378338265421,4258.2227911931,0.1566886429807713
4.354305871916935,0.4673945695911186,5361.726162990201,0.5150264871155348
4.396312397600807,0.06379981891446986,1934.5009243074041,0.0770976027542066
24.103092723238564,1.3614119806548237,19397.759600117482,1.4373176554942573
1.817515901845465,0.062462299993042786,536.0154204369746,0.050415822253104106
6.79349329110375,0.1332735950377027,4872.74959536313,0.2271416340684286
8.550667527968633,0.14579549647934167,6427.401090415101,0.2510548276147674
2.1795493576443956,0.33908304172707104,1883.877098266399,0.5851963512372758
12.105213651753392,0.2828437034441327,2845.800357318367,0.21209002257239754
5.681299691470277,0.12712983707616576,3154.437849005733,0.15204308328942656
2.74629261588852,0.07467416271425902,1145.940416659882,0.10742855691946021
6.388653468766035,0.17591899515260245,1625.7460634804247,0.12514161943465216
