cvRMSE,cvRsq
215.99436942027216,0.8638798485018073
237.44220336024193,0.8439994806558884
202.20944909276514,0.8625501956463247
211.33049542308305,0.824241550585108
156.35211495379664,0.924751135791359
199.6427779211122,0.8049587311750807
256.5296439147827,0.8004682105925861
216.75005372949596,0.8563817514509339
130.2515010668892,0.9133648833845854
233.6285684365596,0.8489108558435838
192.06752945287775,0.8771804459702368
195.7757625394756,0.7969135064659723
151.99002038667578,0.87916737876733
209.41862727879433,0.8546529756688059
156.67755304177564,0.8887926538383576
159.88848736997187,0.9223448581027269
169.1887300623474,0.8885766775438769
296.0803115209155,0.7636760487990809
192.7364664084183,0.8582995061402955
209.40450368165003,0.8423745509074254
191.93238173759661,0.8197868069741918
226.7415366681567,0.7876301846316599
153.19831365148912,0.9155108569298933
118.32660617521181,0.9327495641784483
193.37517131213318,0.8764079683907597
185.5394135651159,0.9090154944870196
168.19353240452497,0.8713951653077823
257.96465730614545,0.6962533095694836
201.51909206156296,0.8664649371998858
218.8398816246351,0.8365934827803281
208.98472287323563,0.8787942252894758
154.54518956951424,0.9250132696737685
153.7422632504361,0.7808636153467493
185.2152016251361,0.84406988017465
220.80839069004048,0.8442216108605222
165.69569631629628,0.8831740266448892
228.17887999926052,0.8349943623431256
161.2522533911287,0.9097930951926069
173.57987659021092,0.8161619692449936
248.5418042778441,0.8086729672191113
127.60615512156065,0.9006150411052758
237.4625435509328,0.8052933712421371
230.84861658739206,0.8182046426012457
145.62369726109299,0.9340208579124545
217.54576926325782,0.871706793759204
284.2017091852002,0.7976819330222458
189.55413413697167,0.8745460358317899
176.75627924189612,0.8908384566207488
244.29375221627689,0.8156139066609864
216.19293159991352,0.852479787105746
264.4574688513175,0.8150801952700915
261.41603863885547,0.7854178038751954
266.23477790906264,0.8181959956963838
157.44189620490542,0.9096268701520401
160.78124903192315,0.9162699001031236
151.38607098831193,0.9066151827490847
115.92551939207611,0.9514882342558562
154.91147779325843,0.8940244263938687
187.67425149872642,0.8553488181673831
184.29286615100486,0.9045034239776333
158.14402104880696,0.9326310961959933
196.1164529297983,0.8716913574454866
156.08333026161654,0.8813933448731662
210.61410191233773,0.8317674788472424
200.1289658819684,0.8617097059232917
137.5374210254484,0.9216563074935467
168.56491897958048,0.8704663984091378
140.24440317769495,0.9263584630382882
155.18893938447576,0.9167823392962089
219.4883139544663,0.8650604861486326
174.80952217868744,0.8797185912610818
209.8781160952008,0.8681948846757425
174.77326290798322,0.8726059174205362
252.71055484532855,0.7370532955946674
269.23377275544107,0.8029892579327089
158.80360890773815,0.9196581516990172
234.71465555286142,0.810653659502648
193.71964971306096,0.8771086733443627
205.5606486954638,0.8901742178705148
239.90570218292106,0.8479052506043592
257.3541034275254,0.8142265224646987
255.8360334603204,0.8170577011529542
177.0853204023302,0.8997589871659503
296.7475841273326,0.7193603411952338
186.97380454547158,0.8984708295702443
225.58813249809813,0.8458376732278879
190.11127065563517,0.8798264941999954
228.6267975729097,0.8602204455287239
205.53284060150295,0.8390169351578022
201.66478300256517,0.8647177733376548
251.39853015626144,0.8000156214475633
226.67671209370135,0.829632367162682
156.83791100335486,0.9209932752538209
168.66773470896027,0.904111213892183
242.88914915443834,0.8032971814535546
223.02106633386626,0.8536471998904047
167.16285288500094,0.8976424960867762
176.3944719966172,0.9000254691808054
221.87814329312678,0.8454620111754401
182.11082348622023,0.8583869546290378
194.11606877985432,0.898411872020654
169.24473649488783,0.888884234480388
218.3408812480163,0.8357204307877598
168.77383263846377,0.9054853387155134
212.93813563315285,0.8543607609999853
224.3633083703183,0.7882745224255938
195.35261301402642,0.8594813678823301
222.01171621512702,0.7768895833569225
213.5248665804468,0.8543746669610748
171.2140939003002,0.8558252598205701
243.56637888223847,0.8656031033479756
183.35497657879964,0.8748491904089001
141.6984332596949,0.9123798407844663
253.2703268556066,0.8173924239605092
225.02189030773638,0.7960403742433995
238.96555656787012,0.841134414731737
131.58141545056364,0.9282675320914038
188.13016317950465,0.8978692196241019
159.37937251835015,0.9030573690418789
224.26455065722354,0.8117995138016194
150.45593289742592,0.9312201602356455
205.8588445885704,0.8657559175222007
217.19427820798518,0.8778987427425164
135.07961947104923,0.8305817019740955
220.559476669942,0.8325190205750513
240.76710257812542,0.8187792746555757
165.5329178569286,0.8964264180215491
227.3450876554032,0.7947245167027205
173.11277416743698,0.8944424449828202
203.41250040746607,0.8248553676613737
164.13865888903354,0.9238114341923818
237.29241773980547,0.8039288809605046
259.9048847249231,0.7894781434541619
214.97696287428386,0.8782566270388145
267.00058740643163,0.7799114338176518
243.83697066676282,0.8314827358085634
195.08819434003487,0.7848580425225555
176.1810527983535,0.8347635682793872
199.2784739383015,0.8795129523188558
360.94858873856373,0.7117991277650244
169.5045834443388,0.9072527363772449
182.20690051071773,0.8788411802693972
145.04322505217812,0.9243912532830654
196.379765533736,0.8647158988432475
196.33718759685132,0.8763838813213201
251.1903838977934,0.8066208056525523
207.88310634527724,0.8714283392726162
174.7499858970429,0.9036578974027832
270.49865787688924,0.7325841430920463
143.19810733525523,0.9387857816266161
183.86527251470633,0.8889072196236154
251.21302568414765,0.7905067117459682
210.8543149505435,0.8878965276753635
196.92564946823646,0.8474243230745189
197.1621287124707,0.855696652434704
219.14341884361363,0.8233203444818838
224.9835538134716,0.8661012383403652
175.8995010383682,0.887640229033936
207.89081037308344,0.7644373941378158
243.19683191260688,0.8512704610387901
175.71627366252585,0.8993758541806427
136.80713487966415,0.9284067984780735
206.74880758236975,0.8375929523938163
144.4054873455591,0.9180887561319612
261.7332290793987,0.8142784909811446
287.5603765741281,0.7795572515932163
190.6863823132418,0.8882145952045066
192.4082303500272,0.843013259549876
249.99732470947336,0.8181995849380801
290.53416476074233,0.7961573180027323
143.00793403062085,0.9364210305546528
243.24656453826924,0.8174062599547922
253.77929960158738,0.8176259562429318
199.34983863888505,0.8726612092646127
215.98441222775125,0.8125472865977216
182.77262131558,0.8897458328474391
185.54048065181314,0.8683625140901249
183.42418130159433,0.8802684231485701
276.5851041902826,0.8003412119912683
203.10877884828437,0.8084441617122486
176.55577020911642,0.8534451098818137
149.5862574303396,0.9219603226573196
200.82269102255202,0.8918299191916141
271.43701684726085,0.7696131176021811
270.00434700496186,0.8168263839131026
233.03671934487383,0.8624530647185041
210.71271332760668,0.8706605552217725
262.82134121673573,0.7486786796387347
231.01795639865426,0.8553944056644687
202.2752152330287,0.8262744824052376
162.57655950952014,0.893438197215537
197.72180160719407,0.8509582825462807
246.40539608348294,0.8258540063625102
160.28528448789643,0.9010702150319937
203.9191045526005,0.7195808310667595
279.49561872434026,0.758422222110851
251.65494735527344,0.8314003317742681
164.66352064609774,0.8350654020692225
247.47902633765392,0.8257401934080187
164.04164832842068,0.8535556263954186
207.85882995874877,0.8716718921141937
258.33846225816484,0.8091092295444547
208.92491615409875,0.8654833522671097
247.11823689205158,0.8251145637569182
139.7446504332724,0.9252480172531683
138.68841676861277,0.9224173873912063
249.5610199231868,0.8539697335133558
195.42925784353017,0.8833379132343947
197.3508818334485,0.8933320116603772
143.37054013550917,0.9198996510993142
168.86033088783762,0.9051287361253935
243.99016293149407,0.8440621601499159
225.24358089542693,0.821757129487392
241.45992896523384,0.8289921097671462
280.82511262700757,0.7485984320559007
253.04520057432262,0.8220822682420359
242.16927345131654,0.804632690583162
114.66367482829385,0.938298593066375
313.80762335890637,0.5684757021269595
196.52469002232385,0.8611535650688804
176.9117021965725,0.8451564346771716
271.85781122657386,0.8091144733160059
137.92644879178548,0.9153930267128955
274.38597359438563,0.8085010552047598
223.74468854106615,0.8085475596902628
207.57923901870564,0.8123085291095704
177.90315480032683,0.8734452877847341
120.4818830431188,0.9508731223789102
228.63134588040143,0.8541409111243681
269.35781329223994,0.7982220777407658
309.8843959517802,0.7785869757279515
248.85396294987544,0.7663698109536757
205.68902282312763,0.864471329168408
320.8818293169432,0.7446901699465293
220.38369456039382,0.8445555528036635
325.41429472489466,0.7099265186514656
238.95382034808446,0.8383528776470608
228.1890401521154,0.8386629152357599
222.94423256528918,0.8275158177596119
235.44579664446061,0.8268166926747368
119.52689019516248,0.9173397173833514
247.40680562774378,0.6554559391995185
209.43154094798575,0.8576155274609634
237.8371543924463,0.7998173435601
230.79227023433555,0.8294601863946348
180.65661497175716,0.9025378128786763
201.86124639876493,0.8903143218684058
179.23128789420966,0.8387507729055088
192.98638401809526,0.8381735000162427
202.1987700164007,0.8557291191856232
180.4446980707724,0.8440172537844697
213.00539608948839,0.8455577792796563
199.15844025895706,0.898412433762059
191.15012512858567,0.811430479110018
220.50874379416547,0.8040363419657677
273.84458077430395,0.8202842961771499
240.2276779744841,0.8374257282017579
207.45891959599302,0.8520117037150634
267.70338542848737,0.8065789072873446
175.05191162346767,0.7987583449985871
187.04838358540388,0.9088252708776161
227.01417771280464,0.8072547158066953
247.940563944771,0.8067481328108547
219.38189098399678,0.8437197121915252
115.64371711458513,0.932609843375132
302.6828305681631,0.7256014538421582
216.70960923337188,0.8378977214024745
202.26672825666887,0.8529791689925899
197.56491574646302,0.8239538111429292
148.51530821718967,0.9040855720780403
269.6261912967333,0.8095314912042987
241.48287396050154,0.812831151495915
247.81257387268587,0.8537550125439988
253.67925745048038,0.8242189895191055
199.0120093195444,0.8283173659292979
191.05848049579333,0.9003608748858485
219.67472782430687,0.8393192420864742
233.27648949785737,0.8133350331135349
173.70775193628472,0.9112646519119283
176.76533541654712,0.77084941190432
268.55216828542586,0.7964632308652759
193.7123468756781,0.8648514377088803
145.44200620687823,0.9068645884981718
142.64064181901892,0.8794492697616005
177.0183263241686,0.8974330854502756
212.37125384954103,0.8439086984753822
205.92621354517186,0.8411400873824032
270.932017916698,0.7327697472691335
219.85179226289733,0.87292369562266
167.00422269388176,0.9046368332722077
208.7432456190506,0.8378372507920472
254.1645802684442,0.7481935718365406
226.14518127929188,0.7744042900533605
217.54533941638255,0.8751942620840953
239.25720350486708,0.839236432473538
220.54425538427395,0.8669529889497712
169.82272825268842,0.9149199452160286
219.7025842106275,0.839880828585625
216.33269573152052,0.8401924426037308
170.10991264791622,0.8837535514393344
237.84708391392047,0.8271779902443847
132.55570478858016,0.9400494241541538
160.0103934641896,0.8942188624621279
172.75817497892348,0.8706850078995715
164.10743648498212,0.9119304849357082
258.126280584418,0.7736717331678704
235.65813262641683,0.8442899640051773
154.52692769599517,0.9004073140317996
208.9072611646307,0.7126676222195708
180.84516476948835,0.872211616870867
201.23586479315105,0.8817007352699615
161.92408570514235,0.8987647820598691
204.87663479851489,0.8668986576685452
200.64489803340385,0.8623703380720994
264.84756285460605,0.8002903521531323
249.57682846264322,0.7846571294620649
193.22557737108062,0.8751306023547069
133.71103649228803,0.9414308761542531
182.49418296451853,0.8576738359259097
205.2947057547386,0.8715649979674551
247.80704755894462,0.8038144436653616
205.82810785069947,0.8467063848616623
159.98023169690168,0.8744325649564195
166.42061773336897,0.879656779723093
230.38876079408308,0.8469381186031868
161.96672513770787,0.8968272626014062
265.88605556546764,0.8169324921343268
195.3083750625288,0.8794815739275058
171.1250300486076,0.9193109224245575
219.57541829283798,0.8755763934496136
181.74724546321926,0.8850987798425662
122.32336794233534,0.9370090988810132
211.247330996843,0.8746060550043827
151.48448119731492,0.8849292277455212
228.53111134436105,0.8425972862133806
218.80004916055506,0.8266333290357464
245.8885650204291,0.8068408212607574
301.56821464476974,0.794955040686717
226.8792475269826,0.8003220103430656
277.68026169659385,0.8164956414739891
218.07386153548748,0.8251484133204885
228.97110684018787,0.8057476066326741
192.16802722874633,0.8721568645389234
269.6132995128914,0.8324005312556271
213.63794580573276,0.8497511869400352
163.9813787410601,0.9004291761730037
173.00992330754326,0.890465620482038
188.09209708287034,0.8556089411891787
235.87637573255554,0.8436075815530268
252.41682345663332,0.8428006881275245
196.9477986905859,0.8807140494954387
203.8625754342172,0.8888157713468541
207.8941841358733,0.8648300985106439
123.15375937456973,0.9378732664229038
242.65442102968413,0.7785925707584925
191.63875206861647,0.8762738883772737
141.8784557957107,0.9215664231768116
206.63901442462833,0.8747164428619953
193.84736650195322,0.9033989719038145
218.19390425548139,0.7848252840323588
237.12231549587244,0.8328633402044885
203.95866200702292,0.885522283661267
250.050651013243,0.8085657908273112
197.18750505464894,0.8299081765896364
234.27200225221958,0.8229641091096953
212.768292203892,0.8689717029171001
216.65895398859408,0.8741977533619264
215.70177952559928,0.8736083012469205
238.7915101176587,0.8436952099178264
261.6041539821383,0.8077188589235851
326.28170558406805,0.763926543173352
194.08676652030573,0.8911428734494296
169.3315590280393,0.9196898246144805
244.61474584492905,0.8514465310507353
195.54080530877746,0.8908523732551434
180.44476331980633,0.8930528321604712
195.1816924914413,0.8541022312581412
184.62770639179487,0.876214588647753
200.18534923917736,0.878831717366032
212.62898139489997,0.8418831827788134
150.1177257119173,0.8709129739264909
218.95860491051124,0.8049237757040948
242.3795993904802,0.8489600991356467
192.0557328192475,0.8657922843177897
187.64672411785966,0.886358726261033
175.76394269374194,0.8202330064337485
306.4834249094882,0.7648156258360354
160.29489319892417,0.9147581294559818
240.30690200646572,0.7992983525770326
141.09675780969633,0.9157972054946415
204.891554323971,0.8607368763902423
176.0418800065534,0.8894861602747477
219.07007330099438,0.8470619351675714
265.7828316668182,0.7878677382406692
178.43931296791442,0.9099030077621135
164.35424634364227,0.8443543976294369
246.4781665204318,0.8531354459242071
172.76247789150196,0.8846154255416888
232.93656604470888,0.8462684818914044
236.41851446336815,0.8564012897796336
230.75379589817223,0.8292968997552214
240.99054367816026,0.8143053072075946
128.97905200722963,0.9437445904652217
202.80241295418423,0.8427432380422226
104.1556764269005,0.9452942129226727
219.04673211012914,0.8291772010746434
266.3758840214169,0.7478610961376255
203.80184833201196,0.8728880012461286
170.5166008208925,0.8962964068487584
201.40719020597072,0.865593775036867
302.68498685568375,0.6954067513945574
245.62853637815618,0.8539917505014479
170.00753475859477,0.8941104268424771
128.60756708994637,0.9086757869790434
180.92219745603956,0.8726358242889527
150.7264137826825,0.8548906813450331
179.32754759270267,0.8282956571220805
196.0574630284008,0.8657925386836693
176.4718921571451,0.8575250217114464
191.01463773391936,0.8975970343985193
221.2451602208131,0.8526058977714903
160.17008499765822,0.9155957341247903
193.97044802765026,0.8366135883062316
176.21207653105594,0.8663046030489066
193.639005135722,0.803842935351887
215.0168031063187,0.867290184323463
318.0334499888059,0.756944315279039
168.90081863016718,0.922534299529597
264.66349898803134,0.8069543778974996
216.4488750969885,0.842159705097349
278.65959031508845,0.8064717232547278
229.1757467067733,0.8400216011014068
196.31362317400632,0.8451881593572574
199.9142992208897,0.8374586312558989
158.8299141357447,0.9237146380237924
249.31771551344698,0.8324441796548476
143.68758123480174,0.8978282304657608
211.68099295565042,0.8580814851358594
232.35479893459492,0.8608777809568198
138.55144835581723,0.6274816879967977
179.96756906484552,0.891443680361444
212.4385862563961,0.8617914519907469
259.4207641556378,0.7929478392313265
269.5324189495655,0.8328194903388784
186.02360096594097,0.8620727138500949
168.1727449335735,0.877158393290837
242.77027870729714,0.7603280470085886
210.67078531790196,0.8413389763564199
193.26300459968866,0.9066465019074638
180.7427473663945,0.8917016424296945
217.96777709520865,0.8505590387892685
217.96016211206503,0.8145825009172298
199.7732352295416,0.8276003461574329
169.49438036910732,0.8740347651523914
194.58129204552506,0.8885494560617546
150.84908189456797,0.9029198814351909
157.74859609258655,0.8669687323854643
218.71239087091092,0.8287499401105525
216.9399205206233,0.867885284506106
184.71494695386914,0.8906728933271404
176.50579792758919,0.8652242734185109
179.51877263010104,0.8909194248090536
271.2149489312531,0.7650076223108202
188.461100959265,0.8438329335036747
216.2643343877892,0.838098416541858
243.1371888232405,0.8552641935404863
190.16706283689112,0.9035930291095173
182.9332998361092,0.8148020197690133
192.30145753565256,0.9065251001763381
163.6633876302659,0.8962770114498713
141.13382100984074,0.9235292757128937
151.4695311561457,0.8632427579093511
137.1942161843776,0.9456957096454669
207.13132483039348,0.8655864510010323
181.98874765413177,0.8985511207356286
200.56630960867815,0.8130795199663886
173.481504984367,0.90732764931734
143.77236835499357,0.9016886511108814
191.889050311033,0.8842730656437929
175.61436319978915,0.8595861231902326
148.4492504190269,0.9237834895833251
200.0136916949283,0.8394616731396463
183.81835172575416,0.8927015425588289
189.10161218927976,0.8784781498680537
103.26968981188725,0.9463871653829813
182.38123341476916,0.87095868242266306
264.6641888299117,0.799140376574407
158.64446196778064,0.8362544982985407
205.92859126242354,0.8355085284341517
199.21819418382282,0.881698643119017
141.24332269105008,0.9048831084621813
250.09057797416276,0.8148692449090371
237.74265777921562,0.8331568139079552
321.1647382564724,0.6947554290554493
148.36711688718339,0.9183353892765093
220.8169054616095,0.845220206275151
268.2125148380967,0.8265645444211667
226.27528678784134,0.8629167771239892
106.76358189563983,0.9560572667392833
148.00483057402906,0.9027150203981857
178.7626299031669,0.8711414070029995
253.46167309037145,0.8428050297011965
268.88635209853356,0.7995983977064729
139.16628536065292,0.9231041661546934
257.609602279747,0.7591921671147145
247.21095650879533,0.8376804338762571
265.4172031680975,0.8116482992524439
221.68705177511322,0.8400498039792892
203.06687586710018,0.8344240816576131
240.25324076438392,0.8407255681262943
181.52424469930173,0.8824284029631138
123.58390997201043,0.9407859090048977
268.3204772365986,0.8294917201522167
189.10686734250962,0.8185255108425582
213.50645958604343,0.8433886528555083
242.4599487482619,0.7637123527523542
283.3158841028285,0.8010125308456872
203.17505503970938,0.8886086162728157
191.38489821945268,0.8643137531803567
169.96410152079793,0.8985877987753472
236.67058107419388,0.8329818707040904
245.95164729230498,0.8373226742718118
175.7772684108898,0.8637130678530582
197.25294366083176,0.8630267984945107
228.74715088380708,0.7853037892576573
178.95414811619335,0.9069843514269694
235.00628393648535,0.5806253361738248
144.47290398963247,0.9268814208516079
237.86043758560552,0.8187934604991153
269.6382283569462,0.798233666915653
181.68306850981168,0.8628416453752157
158.48426415694985,0.8719989399158489
212.91387761224001,0.8588903536127387
224.06562800629163,0.8605782687268166
255.4730391683123,0.7818154626941342
202.6433822552231,0.8481478631084923
214.51721326931226,0.8070569469886535
175.13303773812171,0.8972687638140276
257.36704504855686,0.818282517475101
241.97813247486755,0.797530626159299
125.9161664572725,0.9372724466404622
211.19313050306687,0.8532983343916594
226.7028821808357,0.8539449913213641
229.73569312314297,0.8459691492280682
168.89644299917865,0.8852013976601152
215.69385939294366,0.8895800380729735
163.81037618025022,0.9163592358396848
131.28385771308757,0.8947388841148918
179.99064686320256,0.8750514910854238
214.6781878042036,0.8818844624976101
231.17118305733152,0.8373302025273482
165.1456820759159,0.8941257315775681
186.3404930824041,0.8942989098191936
191.71081630430336,0.8275568015078707
143.2933102909436,0.9109293755734429
206.68532507060374,0.8860287382314492
208.89345265072635,0.8748550490225158
245.39416127027542,0.8459073785957295
178.57751982084076,0.8968793422703338
170.5023169181911,0.8710429541804848
182.2160037446714,0.8556728624885243
271.5137588495548,0.7764411956007489
281.2867517561574,0.6555232090523646
170.02017319286853,0.8815625915379202
175.52808979534564,0.8564779282373673
155.83105617313652,0.8930392838457846
287.5576136274408,0.7753790337547829
192.1279285903812,0.8658780612861988
262.9541867163273,0.7582579721932954
183.56185774558244,0.8460727150818372
152.84177302324446,0.9250186718199896
191.79155268938274,0.8502017915841582
165.2395044642188,0.9102815438904491
222.12715619287982,0.8383194934935154
155.10645276489606,0.890449846144804
270.4165488554185,0.7703626554060671
158.6253680854317,0.9229810117671681
223.85387838080297,0.8146038719201902
191.95959240716863,0.8856164843717497
271.89465075377905,0.8041226177661133
198.27551297147366,0.8697434632335921
162.11433958585988,0.887479569654498
294.62410913194384,0.7973077207930241
149.52991705251813,0.8856607596217879
238.84420865887313,0.7878081490783699
224.4618321494823,0.806033060066299
159.49052667150946,0.8715114930108083
142.6973929298693,0.9195383032917198
215.21724423148063,0.7840312411344298
189.84018245241353,0.8872034591204185
168.16648487688704,0.8939642992755638
193.07990297380624,0.88300959653574
260.36177819737753,0.813720158903548
266.3081552687964,0.8270041872513727
188.82184027754954,0.8906673080234393
163.59990113089285,0.8853162265656525
303.5058714969612,0.7496748793347349
158.90216892059365,0.9210218460543975
256.37707338294865,0.7427564722347431
156.0737188282984,0.8877511647414518
292.40936220524355,0.6838733716900219
166.9278219182484,0.9160157914776891
225.422870443361,0.8230900971537849
153.3783699832689,0.9163732723925584
240.22709141457906,0.8486243706133951
