yactual,yhat,resid
390,448.141838888889,-58.141838888889026
390,626.4006888888889,-236.4006888888889
734,802.7391611111124,-68.73916111111237
930,544.3226722222221,385.6773277777779
27,48.60736666666664,-21.607366666666643
1326,1270.6964833333318,55.3035166666682
267,429.04222222222216,-162.04222222222216
0,126.07733888888893,-126.07733888888893
448,538.6120611111116,-90.61206111111164
390,631.0268611111107,-241.02686111111075
27,59.07700000000001,-32.07700000000001
87,117.20969999999996,-30.209699999999955
267,417.40180000000004,-150.40180000000004
57,146.08878333333345,-89.08878333333345
149,410.5648055555553,-261.5648055555553
930,924.4884666666661,5.511533333333887
1326,1227.3593333333333,98.64066666666668
209,305.0030888888886,-96.00308888888861
57,80.80544444444442,-23.80544444444442
209,286.4085277777775,-77.40852777777752
326,253.7188388888888,72.2811611111112
930,1136.7194444444438,-206.71944444444375
448,560.2272277777781,-112.22722777777813
57,125.2378444444445,-68.2378444444445
87,437.1493944444444,-350.1493944444444
1130,1240.5450055555539,-110.54500555555387
390,627.6689166666658,-237.66891666666584
267,362.47148333333337,-95.47148333333337
1326,1441.336749999998,-115.33674999999789
209,374.00974444444415,-165.00974444444415
930,1061.4363277777775,-131.43632777777748
149,486.18253888888904,-337.18253888888904
390,398.6009444444448,-8.600944444444792
448,683.7568000000002,-235.75680000000023
326,406.1808277777779,-80.18082777777789
149,227.2580388888885,-78.2580388888885
1326,1241.1454388888872,84.85456111111284
1326,1350.8384722222213,-24.8384722222213
1703,888.00201666666635,814.99798333333365
326,400.2025999999992,-74.20259999999922
0,39.8524333333333,-39.8524333333333
390,493.0557055555549,-103.05570555555488
209,233.04004444444436,-24.040044444444362
267,447.77427222222246,-180.77427222222246
734,656.1473555555554,77.85264444444465
1130,717.4907444444436,412.50925555555636
57,90.54276111111113,-33.54276111111113
1703,893.6023722222218,809.3976277777782
57,70.33188888888887,-13.33188888888887
1516,1462.4509222222223,53.54907777777771
0,53.3520611111111,-53.3520611111111
1516,1358.3400388888892,157.65996111111076
448,501.16815000000014,-53.16815000000014
930,501.24452222222146,428.75547777777854
1703,1117.8708277777773,585.1291722222227
57,81.4421222222222,-24.442122222222196
27,87.94927222222222,-60.94927222222222
87,94.54212222222218,-7.542122222222176
149,268.4668944444443,-119.46689444444428
209,269.9513444444442,-60.9513444444442
390,407.4523277777779,-17.452327777777896
326,324.87223888888883,1.1277611111111696
27,94.40678888888885,-67.40678888888885
87,337.80971666666636,-250.80971666666636
1516,1382.2822277777777,133.71777222222227
930,981.3966222222219,-51.396622222221936
57,160.0249777777778,-103.02497777777779
1326,1150.771599999998,175.228400000002
27,183.9264444444446,-156.9264444444446
326,562.2494666666682,-236.24946666666824
0,192.31851666666682,-192.31851666666682
87,201.92959444444452,-114.92959444444452
209,282.918722222222,-73.91872222222202
1130,772.4307055555562,357.5692944444438
390,465.28427222222206,-75.28427222222206
1516,1374.661061111111,141.33893888888906
267,279.92859444444434,-12.928594444444343
1703,887.0618500000003,815.9381499999997
1516,1354.6237111111113,161.37628888888867
87,75.19518333333333,11.804816666666667
1703,925.8439388888902,777.1560611111098
87,316.1352611111112,-229.13526111111122
930,926.8538000000005,3.146199999999453
0,152.70437222222228,-152.70437222222228
149,213.4906833333329,-64.4906833333329
209,275.18447222222215,-66.18447222222215
1326,1374.6644055555546,-48.664405555554595
930,597.1714388888887,332.8285611111113
734,868.5869500000002,-134.58695000000023
326,403.7254722222217,-77.7254722222217
1516,1411.5124111111095,104.48758888889051
87,211.44915555555556,-124.44915555555556
27,61.123466666666644,-34.123466666666644
734,794.1668777777763,-60.166877777776335
390,494.12880555555574,-104.12880555555574
390,380.5522888888888,9.447711111111175
1130,1219.7677666666661,-89.76776666666615
209,286.1031055555552,-77.1031055555552
0,218.138311111111,-218.138311111111
1703,1367.1955333333317,335.8044666666683
930,1072.52335,-142.52334999999994
149,280.55841666666674,-131.55841666666674
149,227.07892222222193,-78.07892222222193
390,363.58933888888873,26.410661111111267
149,233.39982222222204,-84.39982222222204
448,436.5359611111113,11.464038888888695
448,607.6921166666665,-159.6921166666665
448,536.534627777778,-88.53462777777804
57,110.89153888888886,-53.89153888888886
326,374.538072222222,-48.53807222222201
1516,1434.9174055555557,81.08259444444434
1516,1389.6200333333327,126.37996666666731
0,101.1973999999999,-101.1973999999999
57,112.11322222222223,-55.113222222222234
1130,982.6495499999999,147.35045000000014
149,255.6260833333331,-106.6260833333331
390,405.7526277777776,-15.752627777777604
27,34.39963888888889,-7.399638888888887
267,321.1859611111112,-54.185961111111226
448,532.685122222222,-84.68512222222205
390,623.5362722222218,-233.53627222222178
209,270.77407222222223,-61.77407222222223
326,266.25983888888885,59.74016111111115
1703,1033.897338888889,669.102661111111
1130,1012.2804500000011,117.71954999999889
87,258.5552833333335,-171.55528333333348
1703,1313.3296777777764,389.6703222222236
267,327.0946222222221,-60.094622222222085
209,299.61713333333284,-90.61713333333284
57,80.01151666666668,-23.01151666666668
209,283.6443277777777,-74.64432777777768
0,98.57231666666661,-98.57231666666661
930,964.3799555555554,-34.3799555555554
1130,983.7971055555568,146.20289444444325
57,68.7523888888889,-11.752388888888902
149,283.88723888888876,-134.88723888888876
734,846.5513833333333,-112.55138333333332
27,45.43065555555556,-18.43065555555556
1326,1237.5070666666668,88.49293333333321
1326,1222.4391333333306,103.56086666666943
448,523.5328888888894,-75.53288888888937
326,386.604472222222,-60.604472222222
448,587.7910333333336,-139.79103333333364
87,207.1020333333332,-120.1020333333332
930,543.526566666667,386.473433333333
57,78.52770555555556,-21.527705555555556
209,250.6083944444446,-41.6083944444446
326,398.5065444444446,-72.50654444444461
734,600.4046444444451,133.59535555555487
57,137.8270944444443,-80.8270944444443
326,322.79227777777754,3.2077222222224577
209,213.48237777777743,-4.48237777777743
0,24.27083888888887,-24.27083888888887
1703,1107.1852333333336,595.8147666666664
1326,1125.9894944444434,200.01050555555662
448,510.7080444444445,-62.70804444444451
27,64.64143333333335,-37.64143333333335
87,200.47863333333342,-113.47863333333342
149,254.63504999999986,-105.63504999999986
267,429.63462222222233,-162.63462222222233
326,393.16676666666655,-67.16676666666655
1326,1240.0594666666657,85.94053333333432
267,279.3472111111109,-12.34721111111088
1516,1343.4191555555533,172.5808444444467
1703,1273.3868555555541,429.6131444444459
930,500.3236666666662,429.6763333333338
209,309.3352888888885,-100.3352888888885
1703,1427.3864444444437,275.61355555555633
930,655.351622222222,274.648377777778
57,146.47026111111106,-89.47026111111106
734,385.8160222222222,348.1839777777778
448,459.4026555555557,-11.402655555555725
326,385.8267222222223,-59.826722222222315
87,203.2460944444445,-116.24609444444451
1326,1139.0473333333323,186.9526666666677
930,916.1664999999996,13.833500000000413
448,470.1261944444446,-22.126194444444593
87,319.3261833333331,-232.32618333333312
149,270.01289444444393,-121.01289444444393
1703,1126.9167444444456,576.0832555555544
0,31.110216666666673,-31.110216666666673
390,475.2760500000005,-85.27605000000051
27,63.187627777777806,-36.187627777777806
1130,1242.310216666665,-112.31021666666493
448,571.9386777777787,-123.93867777777871
57,148.63182222222216,-91.631822222222155
27,123.06884444444447,-96.06884444444447
149,194.26359444444418,-45.26359444444418
87,199.126138888889,-112.12613888888899
87,100.91127222222224,-13.911272222222237
326,339.25091111111095,-13.250911111110952
448,600.4183388888902,-152.41833888889016
734,775.2536166666664,-41.2536166666664
734,838.8252111111116,-104.82521111111157
930,1142.4787722222206,-212.47877222222064
267,279.22731666666675,-12.227316666666752
0,90.70066111111113,-90.70066111111113
326,330.63071111111077,-4.63071111111077
1703,1308.9263722222217,394.07362777777826
1516,1202.8428499999998,313.15715000000023
1516,1320.0279666666652,195.97203333333482
326,226.89383333333342,99.10616666666658
27,427.24505,-400.24505
1326,1171.187327777777,154.812672222223
1326,1417.0413444444434,-91.04134444444344
267,316.0323888888889,-49.032388888888875
267,368.97556666666617,-101.97556666666617
209,319.67503888888854,-110.67503888888854
930,999.8888277777779,-69.88882777777792
149,252.96161666666652,-103.96161666666652
27,100.04530555555556,-73.04530555555556
1326,977.6268111111119,348.3731888888881
267,236.84632777777756,30.15367222222244
390,649.8031222222219,-259.8031222222219
57,96.77855000000001,-39.77855000000001
930,1042.956677777777,-112.95667777777703
1130,978.1565444444439,151.84345555555615
87,205.63856666666678,-118.63856666666678
0,122.05870555555572,-122.05870555555572
448,393.8793722222218,54.120627777778225
1516,1416.0730111111104,99.92698888888958
930,1161.4651722222218,-231.46517222222178
209,221.08362777777734,-12.083627777777338
1703,1114.234883333333,588.7651166666669
1130,886.8236777777772,243.17632222222278
27,72.06329999999993,-45.06329999999993
267,387.18517777777765,-120.18517777777765
734,398.969983333333,335.030016666667
27,67.06339444444436,-40.063394444444356
209,261.73238333333336,-52.73238333333336
87,419.72317222222205,-332.72317222222205
27,72.66053333333325,-45.66053333333325
734,562.8585722222225,171.1414277777775
149,192.0429666666666,-43.04296666666659
57,125.23613333333326,-68.23613333333326
448,429.9829666666667,18.017033333333302
1703,1288.0921055555539,414.90789444444613
1130,1129.249994444443,0.7500055555569816
448,590.7121111111104,-142.7121111111104
1516,1433.7789333333292,82.22106666667082
1326,1151.7448111111103,174.25518888888973
326,312.4018666666667,13.598133333333294
1516,1146.1301444444434,369.86985555555657
209,293.69247777777764,-84.69247777777764
930,567.6984333333335,362.30156666666653
448,521.0818888888882,-73.08188888888822
149,245.98404999999977,-96.98404999999977
1130,1129.8798055555555,0.12019444444445071
1703,979.9940388888876,723.0059611111124
1703,1397.8027444444417,305.1972555555583
267,412.89825555555535,-145.89825555555535
930,893.1456833333334,36.85431666666659
390,376.4734611111112,13.526538888888808
930,439.37445555555524,490.62554444444476
448,500.8732166666662,-52.873216666666224
326,216.74754444444443,109.25245555555557
734,609.011633333333,124.98836666666705
326,311.05723333333356,14.942766666666444
734,842.7521611111111,-108.75216111111115
1130,854.5330277777783,275.46697222222167
27,46.57105555555559,-19.57105555555559
390,367.8559888888883,22.144011111111695
87,110.31785555555557,-23.317855555555568
1130,967.4798722222238,162.52012777777622
1326,1169.781144444445,156.2188555555549
1326,1164.3775777777769,161.62242222222312
1516,1466.895155555554,49.104844444445916
87,184.39246666666676,-97.39246666666676
326,386.15844999999956,-60.15844999999956
1326,928.1824333333333,397.8175666666667
1703,1168.7178555555533,534.2821444444467
267,364.945594444444,-97.945594444444
