numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac,avgsqrtcvMSE,avgsqrtcvErrFrac,avgorigUnitsqrtcvMSE,avgorigUnitsqrtcvErrFrac
300,12,4217.036895296119,0.20730063206219396,6.392511121448892,0.1695871456633124,4735.785627888024,0.22665331367547908
900,12,4194.488780792776,0.2060910964594501,6.35208907648599,0.16861877822204127,4708.0620808549065,0.22527192848923122
1500,12,4194.504197496614,0.2060933460613058,6.342759262791079,0.16842488512995824,4698.677823925298,0.22490817807136498
2100,12,4196.207978453191,0.20618756132063032,6.340591577591449,0.16826139937499418,4693.512632686682,0.22456397012492152
3e3,12,4193.385203553771,0.20595944196031019,6.349750414591584,0.1684874742285817,4701.711842169567,0.22496099187120136
300,13,4176.862273460865,0.20549441769890384,6.367610474914688,0.16910215142186247,4706.7709471889,0.22563409020401512
900,13,4154.255044196675,0.204093442615324,6.318255334972148,0.16778094477526645,4679.019801469549,0.2240548887425296
1500,13,4154.10766775672,0.2040814774354944,6.304899039809183,0.16745933270183583,4672.420894516636,0.2236900958999634
2100,13,4151.007795107579,0.2039982496120091,6.310362976959996,0.16743317620919454,4670.9755545627695,0.22353883561702279
3e3,13,4149.784180504737,0.20393850751180412,6.2985816004795785,0.1672312465571537,4665.676372638652,0.22332989371624473
300,14,4153.6931566790145,0.20442732857398133,6.3255623398369485,0.16799841355492096,4682.653305109197,0.22414412973597556
900,14,4132.179496543798,0.20306640086896777,6.288112777626578,0.16692908424159303,4659.330597340015,0.22306191208361736
1500,14,4129.086168848939,0.20297907328894138,6.286797537376362,0.16709275553451924,4657.708029117416,0.22309013214187642
2100,14,4127.5702899327935,0.20295738041771605,6.273333342688153,0.1665198920848781,4651.155892623049,0.22266869356669652
3e3,14,4122.2212991823635,0.2027076457663237,6.275869380942221,0.16672615711357897,4653.58488588115,0.22291294311263515
300,15,4125.965153873759,0.20288480922578764,6.305894014587881,0.16747742811841204,4661.70067433968,0.22341996210964346
900,15,4101.460265631357,0.20184186098842793,6.270927035337674,0.16665088053897395,4644.348372861766,0.22254208317179267
1500,15,4110.040150422042,0.20220016417515707,6.265113788365425,0.16636125268728735,4642.949282662226,0.22238657994120456
2100,15,4107.412097869671,0.20210392612902292,6.252458599697381,0.16609504789868454,4634.2175749037115,0.22201780205443675
3e3,15,4103.960466973494,0.20186708842636605,6.250330105188585,0.1660759070327566,4634.071027965886,0.2219774759568063
300,16,4117.901462120614,0.2026605293828088,6.311665580974922,0.1676689845373195,4664.40926431909,0.22358162345086477
900,16,4093.932753323973,0.20136476305456055,6.255487516009766,0.16630108814396863,4640.928468801721,0.22230901506587009
1500,16,4090.3303068802543,0.20131360823804867,6.252117783521914,0.16610768418981475,4636.961146334356,0.22218610067548994
2100,16,4093.4525130417646,0.20141069244930548,6.246633776004168,0.16605795210321167,4631.242981269244,0.22195116862376166
3e3,16,4090.5367960009557,0.20129976992380985,6.254541762278409,0.16622661514562614,4636.970248225534,0.22221588403286813
300,17,4116.61129800538,0.20267746438500867,6.2836684273655505,0.16687069012907343,4653.527387479255,0.2229965452060566
900,17,4085.9338901174556,0.20118442950699414,6.256648967510177,0.16636063916569957,4634.097845652702,0.22220708559094612
1500,17,4087.5465431940975,0.20126388490670677,6.247295570314123,0.1661440116625789,4640.46910465189,0.22248721276640754
2100,17,4084.61395310753,0.20108330030724325,6.252982837784214,0.16620886915077335,4644.992910029711,0.22253188832720977
3e3,17,4083.136975365317,0.2010455619190778,6.2498159023449675,0.1661670581818158,4638.633651648882,0.22232990466084762
300,18,4100.478491785807,0.2021094277534035,6.291126458555298,0.16755929035248135,4668.736149947226,0.2240237643088514
900,18,4080.0331323500154,0.20107382769729393,6.250785156216305,0.1662463587221218,4640.421817749877,0.22246638022585866
1500,18,4084.007825806582,0.20130677838306385,6.240558432572429,0.16592138111883423,4635.648387253469,0.22229949052175071
2100,18,4080.1723528383623,0.20095657903435543,6.254010751344877,0.16632706301448816,4641.447511446998,0.22252787907748364
3e3,18,4077.6470258317936,0.2007988680510126,6.242618353062956,0.1660418118210959,4634.565510405756,0.22222558122985442
300,19,4107.526905172936,0.2024743542067338,6.290998382124713,0.16765037605468827,4665.208077361392,0.2239504773140755
900,19,4080.536710414918,0.2011013149771019,6.282305864582253,0.16701838866567223,4658.067180352134,0.22336149243103945
1500,19,4076.2894013505615,0.20095734394854442,6.253219903255849,0.16627248701873437,4640.731043206381,0.2225039325398306
2100,19,4076.891986442857,0.2009621161162464,6.26293941897223,0.16664852620179685,4652.481135953343,0.22319831507420027
3e3,19,4081.274871952188,0.20113462800015144,6.2569493910476535,0.16641273986546656,4646.428217719587,0.22283905361619538
300,20,4101.3135119911185,0.20237754998668367,6.329614157484969,0.16847937611264865,4688.36871626319,0.2250893596743597
900,20,4086.498092531136,0.2014738932785816,6.266490030652927,0.1666954403842927,4647.356371262381,0.22292363912852067
1500,20,4083.4973770685733,0.20140287766782217,6.274684495855645,0.1668926256252833,4660.143330953169,0.22351311723615064
