"dayOmit","subjOmit","subjactual","yactual","yhat","resid"
0,"A1","A1",0,49.1032666666667,-49.1032666666667
0,"A1","A2",0,40.5406611111111,-40.5406611111111
0,"A1","A3",0,37.9315833333333,-37.9315833333333
0,"A1","A4",0,39.5361888888889,-39.5361888888889
0,"A1","A5",0,64.0962777777777,-64.0962777777777
0,"A1","A6",0,59.9096388888888,-59.9096388888888
0,"A1","A1",27,41.1921333333333,-14.1921333333333
0,"A1","A1",57,63.2809055555555,-6.28090555555548
0,"A1","A1",87,67.5094777777777,19.4905222222223
0,"A1","A1",149,171.631405555555,-22.6314055555553
0,"A1","A1",326,336.634572222222,-10.6345722222221
0,"A1","A1",390,349.535372222222,40.4646277777778
0,"A1","A1",448,356.446588888889,91.5534111111109
0,"A2","A1",0,43.7475222222222,-43.7475222222222
0,"A2","A2",0,41.3541666666667,-41.3541666666667
0,"A2","A3",0,39.0417,-39.0417
0,"A2","A4",0,45.0404611111111,-45.0404611111111
0,"A2","A5",0,64.343,-64.343
0,"A2","A6",0,61.9467611111111,-61.9467611111111
0,"A2","A2",27,45.0773388888889,-18.0773388888889
0,"A2","A2",57,80.3588222222221,-23.3588222222221
0,"A2","A2",87,116.448711111111,-29.4487111111113
0,"A2","A2",149,217.954905555555,-68.9549055555552
0,"A2","A2",209,314.889505555555,-105.889505555555
0,"A2","A2",267,291.969677777777,-24.9696777777773
0,"A2","A2",326,338.857455555555,-12.8574555555552
0,"A2","A2",390,373.59705,16.4029499999997
0,"A2","A2",448,385.681227777778,62.3187722222224
0,"A3","A1",0,49.7620111111111,-49.7620111111111
0,"A3","A2",0,37.7909555555556,-37.7909555555556
0,"A3","A3",0,34.6355111111111,-34.6355111111111
0,"A3","A4",0,41.8247111111111,-41.8247111111111
0,"A3","A5",0,54.41855,-54.41855
0,"A3","A6",0,53.2744944444444,-53.2744944444444
0,"A3","A3",27,48.7622777777778,-21.7622777777778
0,"A3","A3",57,77.3616555555555,-20.3616555555555
0,"A3","A3",87,106.676383333333,-19.6763833333332
0,"A3","A3",149,188.626538888889,-39.6265388888885
0,"A3","A3",209,190.096794444445,18.9032055555554
0,"A3","A3",267,266.196555555555,0.803444444444949
0,"A3","A3",326,250.642238888888,75.3577611111115
0,"A3","A3",390,311.96755,78.0324500000002
0,"A3","A3",448,403.336055555555,44.6639444444447
0,"A4","A1",0,51.3775944444444,-51.3775944444444
0,"A4","A2",0,37.3018111111111,-37.3018111111111
0,"A4","A3",0,37.9723555555556,-37.9723555555556
0,"A4","A4",0,39.9996111111111,-39.9996111111111
0,"A4","A5",0,58.2910222222222,-58.2910222222222
0,"A4","A6",0,54.3301388888889,-54.3301388888889
0,"A4","A4",27,71.7177999999999,-44.7177999999999
0,"A4","A4",57,71.263461111111,-14.263461111111
0,"A4","A4",87,78.1613444444443,8.83865555555566
0,"A4","A4",149,203.858366666666,-54.8583666666664
0,"A4","A4",267,245.824494444444,21.1755055555559
0,"A4","A4",326,241.677644444444,84.3223555555559
0,"A4","A4",390,227.232405555556,162.767594444444
0,"A4","A4",448,347.457722222222,100.542277777778
0,"A5","A1",0,47.9032555555556,-47.9032555555556
0,"A5","A2",0,43.3483166666667,-43.3483166666667
0,"A5","A3",0,41.2722944444444,-41.2722944444444
0,"A5","A4",0,44.2166,-44.2166
