numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac,avgsqrtcvMSE,avgsqrtcvErrFrac,avgorigUnitsqrtcvMSE,avgorigUnitsqrtcvErrFrac
300,8,3249.814737230836,0.15485085307124064,4.667214430330529,0.12411819750191008,3387.0950426273093,0.15710374161493834
600,8,3244.958284787804,0.15453411371990244,4.6557854366754,0.12365822628022582,3383.4271192845995,0.1567870010373245
1500,8,3236.4522342433647,0.15405014682852658,4.64855199072816,0.12342253171603854,3375.2644230740084,0.15640825238386527
3e3,8,3240.1498066160652,0.154281355709712,4.6521640309773025,0.12355436709134159,3380.8954621664434,0.15665583738030056
300,9,3210.934825098066,0.15329051096824012,4.612287513529374,0.1224750147216935,3308.4834801902953,0.153939188453625
600,9,3197.816870651667,0.1526324255334821,4.601191362719071,0.12212916196727698,3292.5618749936725,0.15319530368239542
1500,9,3182.844183812671,0.1519912235375673,4.589312702217136,0.12183296680580297,3286.8375157052274,0.15301053903696565
3e3,9,3189.502656761223,0.15221808691002528,4.592653087368878,0.12191411021789998,3288.261050941042,0.15307775347614652
300,10,3176.9612954185463,0.1520373449059203,4.600242197655231,0.12203830249615558,3246.6529210692916,0.15178422244625012
600,10,3181.323929501723,0.1521418455349427,4.57892020078687,0.12169259252001201,3238.2949498334106,0.1514390271084288
1500,10,3173.311651457689,0.15187053687813615,4.56738241448526,0.12125020710490571,3227.666454557737,0.15093321663001846
3e3,10,3173.17777435108,0.15178801798904243,4.569509682354592,0.12129868146060746,3230.71609963324,0.15101257829180662
300,11,3194.378005128427,0.15310513133619055,4.579460211366164,0.12165154066451457,3206.9300080602657,0.1504009581399757
600,11,3185.4914687026544,0.15284938981678778,4.575122594668943,0.12144302363005631,3195.386215863154,0.1500240902235148
1500,11,3180.736559884013,0.15248191623788065,4.569479129328565,0.12143442113856895,3193.205179064177,0.1499785230337225
3e3,11,3179.019589876789,0.15237144345540327,4.569804719269989,0.12137502576638358,3192.8809099291657,0.14986309290944214
300,12,3219.5588912211438,0.1544689713557143,4.613773001078348,0.12262079857045424,3198.575189734181,0.1506399753957212
600,12,3220.468449408971,0.1545265317209177,4.614186709955146,0.12253381734241435,3196.459748708294,0.15047104233700467
1500,12,3216.6358477029203,0.15439873813135654,4.602062478464038,0.12222057081678166,3188.5282302468877,0.1501059286279509
3e3,12,3215.0951132501636,0.15432750255380243,4.597332361230114,0.12208993997171093,3187.4557280206327,0.1500991422575232
