yactual,yhat,resid
267,261.5367611111113,5.463238888888725
209,197.03439444444433,11.965605555555669
448,346.4616999999997,101.53830000000028
267,361.6437166666662,-94.6437166666662
0,5.021283333333327,-5.021283333333327
448,379.3924777777776,68.60752222222243
326,327.24054999999976,-1.2405499999997573
0,13.61761666666668,-13.61761666666668
87,200.20159444444445,-113.20159444444445
390,360.15022222222177,29.84977777777823
57,30.496299999999987,26.503700000000013
209,254.49752222222222,-45.497522222222216
390,383.2746277777776,6.725372222222404
87,186.5723555555555,-99.5723555555555
209,195.34598888888874,13.65401111111126
326,267.3310888888888,58.668911111111186
448,365.9186000000001,82.08139999999992
390,341.953633333333,48.046366666666984
267,282.92155,-15.921550000000025
57,77.0983777777778,-20.0983777777778
27,39.15086666666667,-12.150866666666673
149,162.8808833333332,-13.880883333333202
267,245.09629444444425,21.903705555555746
390,375.14163333333323,14.858366666666768
267,366.5317777777776,-99.53177777777762
390,384.06671666666676,5.933283333333236
149,175.33927777777748,-26.339277777777482
209,192.12484999999955,16.875150000000446
0,8.85883333333334,-8.85883333333334
87,78.99231111111112,8.007688888888879
448,383.5891611111113,64.41083888888869
149,170.71474999999953,-21.714749999999526
149,193.54249444444397,-44.542494444443975
149,168.25161111111052,-19.25161111111052
448,399.4070111111112,48.59298888888878
27,38.951366666666665,-11.951366666666665
0,27.25511666666666,-27.25511666666666
390,318.7023944444446,71.29760555555538
87,237.54157777777775,-150.54157777777775
448,376.39957222222245,71.60042777777755
326,318.87623333333346,7.1237666666665405
390,348.78808333333353,41.21191666666647
326,247.355,78.64500000000001
87,82.2178777777778,4.782122222222199
0,2.7629333333333324,-2.7629333333333324
326,337.6170666666665,-11.617066666666517
57,32.76106666666664,24.238933333333357
27,9.214616666666672,17.78538333333333
267,258.60008888888876,8.399911111111237
57,27.416083333333333,29.583916666666667
267,283.7706944444442,-16.77069444444419
326,357.34365555555513,-31.34365555555513
27,16.116216666666666,10.883783333333334
448,353.73747777777766,94.26252222222234
149,165.40889444444406,-16.40889444444406
27,33.15721666666667,-6.15721666666667
267,359.84890555555506,-92.84890555555506
149,149.1355444444443,-0.13554444444429237
57,37.864233333333345,19.135766666666655
448,380.4037222222216,67.59627777777843
326,310.6112333333333,15.388766666666697
448,352.57630555555534,95.42369444444466
390,364.73263333333347,25.267366666666533
326,349.2124666666662,-23.212466666666216
326,275.7249222222217,50.27507777777828
326,331.7253833333331,-5.725383333333127
57,21.310327777777783,35.689672222222214
209,220.20393333333266,-11.203933333332657
267,308.3411222222217,-41.34112222222171
57,26.433783333333334,30.566216666666666
267,299.56843888888835,-32.56843888888835
0,13.00624444444446,-13.00624444444446
326,327.3039888888883,-1.3039888888882842
390,361.6499888888884,28.3500111111116
390,172.3938333333333,217.6061666666667
149,177.23548333333312,-28.23548333333312
87,72.33443333333331,14.665566666666692
448,292.4803222222215,155.5196777777785
448,380.15477222222165,67.84522777777835
87,152.1121111111111,-65.11211111111109
57,35.80919999999998,21.190800000000017
149,182.96914999999967,-33.96914999999967
448,336.92984444444414,111.07015555555586
0,14.730988888888906,-14.730988888888906
0,11.622216666666677,-11.622216666666677
87,215.58576666666653,-128.58576666666653
209,259.29850555555544,-50.29850555555544
448,286.5824555555551,161.4175444444449
326,330.2905611111114,-4.290561111111401
87,243.92511111111125,-156.92511111111125
149,167.55497222222212,-18.55497222222212
209,233.60259444444443,-24.602594444444435
267,243.35703333333313,23.642966666666865
57,33.03247222222223,23.967527777777768
390,360.64738333333344,29.352616666666563
87,206.26017222222228,-119.26017222222228
209,240.06805555555547,-31.068055555555475
57,99.39222222222222,-42.392222222222216
0,9.271666666666675,-9.271666666666675
149,193.41175555555483,-44.411755555554834
448,401.58121111111103,46.41878888888897
0,10.656450000000008,-10.656450000000008
27,21.292816666666678,5.707183333333322
87,242.71858888888906,-155.71858888888906
57,74.01669999999999,-17.016699999999986
209,268.71846111111097,-59.71846111111097
149,164.86082222222169,-15.860822222221685
390,357.23230555555597,32.76769444444403
0,6.4726333333333335,-6.4726333333333335
326,328.360377777778,-2.3603777777780124
448,395.72199999999987,52.278000000000134
448,353.04793333333345,94.95206666666655
0,5.001199999999996,-5.001199999999996
448,376.5777055555554,71.42229444444462
0,24.14450000000001,-24.14450000000001
57,37.23450000000001,19.76549999999999
149,181.87828888888842,-32.87828888888842
267,237.8251055555551,29.174894444444902
57,67.16249444444442,-10.16249444444442
87,81.58253888888886,5.4174611111111375
57,74.39479444444443,-17.39479444444443
27,21.402061111111117,5.5979388888888835
390,390.5580333333332,-0.55803333333318506
267,368.2023277777774,-101.20232777777738
87,189.50898888888892,-102.50898888888892
0,20.471416666666656,-20.471416666666656
57,34.05823888888889,22.941761111111113
267,287.97984999999983,-20.97984999999983
326,324.7246833333331,1.2753166666669244
0,6.161633333333335,-6.161633333333335
57,93.66803333333333,-36.66803333333333
209,177.8061055555553,31.19389444444471
149,175.46251111111036,-26.46251111111036
87,61.1442111111111,25.855788888888902
448,370.59218888888887,77.40781111111113
87,62.90091666666666,24.09908333333334
0,29.525594444444458,-29.525594444444458
149,172.7672666666659,-23.767266666665904
27,32.78050555555556,-5.780505555555557
326,331.93806666666677,-5.938066666666771
149,196.97248888888822,-47.97248888888822
209,196.42620555555496,12.573794444445042
27,40.555261111111115,-13.555261111111115
448,396.67454999999995,51.325450000000046
209,207.4077388888887,1.5922611111112985
57,31.81217222222224,25.18782777777776
87,191.47526666666656,-104.47526666666656
326,299.0234722222217,26.9765277777783
87,146.8965944444444,-59.89659444444439
209,256.6505166666665,-47.650516666666476
