cvMSE,cvErrFrac
6639.8384383692255,0.5919676861120272
5401.2857616432775,0.6862043209964462
1271.112354154574,0.050915492992522536
3531.6744601777546,0.22842101771705098
6335.672756191719,0.42190003037835244
1771.0920493087217,0.06641975714766364
1442.0836130062369,0.042523868789316674
10239.806559708593,0.4693182206075502
5150.789350873698,0.22347638929002658
7165.035149221635,0.4056011896758523
13053.096626928005,0.5694509320388706
10560.30355067293,0.5252517696124079
1932.6093128874847,0.09526904453435484
4581.286863267839,0.28682789608651504
4610.449683213516,0.23725492209587126
6155.6107989172015,0.3787025942621249
10447.47748147037,0.4042533043841584
2303.4397830161633,0.09119323471229257
1332.0297004869328,0.2403951814630812
5046.3936426389655,0.1433286189396854
2199.260391865819,0.08509788914977695
829.6509200524358,0.03937032791023755
4422.900248816636,0.14363641108122052
1243.2462724058687,0.4442589290447296
2755.7449295694582,0.2264003392679476
3283.7947831104507,0.12866736127697606
3255.1635839690043,0.15483227217675752
3292.7129800175057,0.09514365118388529
12804.923992778475,0.4655955055596714
4485.4505342579805,0.20267192214405416
2856.901816098637,0.08749657824960926
2446.833784387894,0.12890737133260188
4303.460151525111,0.20076036519233006
10393.105401565303,0.34503593691940676
3314.498016872755,0.20544550686888197
1961.2731326201076,0.06491791942781684
12269.985621684125,0.5525077924061091
1746.158826237968,0.0654847077119698
3273.77012206019,0.15375888541529428
2688.4783985768363,0.26773525114736013
4371.235578424678,0.5560975363039382
2369.042785487004,0.09719360336865661
2847.9717175905935,0.08691762024813864
3017.9651900274284,0.1340614453416262
5782.8169941777205,0.24114021527380655
4404.342822067137,0.16072875139831658
3003.4872243576147,0.1885665007758422
11541.721772490077,0.6221197845269483
2336.1515667420153,0.22308966246060866
4388.511964570752,0.18750740981904818
2072.315138457017,0.13962270804339078
2800.216272494013,0.19055283616327393
7862.697902991527,0.4453741953927942
138.76279748609986,0.017696514903376356
13512.26259775546,0.6193037926822921
3478.906456969669,0.1481574839036391
4363.155692542014,0.15341121890264955
3768.2916140190337,0.14692722884844558
3110.6384129546886,0.12466586460161397
12187.859808684361,0.8590175148503093
3009.5933253739267,0.17450964428701882
3254.983745189024,1.841517079878125
8514.319757457843,0.4740389964622588
1736.0451270322994,0.3295367042607434
2032.1756567946325,0.09544502280453383
4155.322226181039,0.12540782899189193
3701.183515613201,0.21453338060909163
1251.1280375364365,0.06743807557231261
1132.2024428149757,0.24913837899119892
2600.650063488743,0.17205977635172784
547.1037413817822,0.028631349962123073
3758.174445218898,0.19456472754448406
4223.223243368354,0.12875233563304522
4577.299799725026,2.286966438456427
11162.576511055031,0.3576421097206442
3337.7044800725384,0.21016341768379887
3342.8677209722246,0.14103984843370765
5099.357650663491,0.25884772228159536
3811.3663188374044,0.1905627578614326
1822.6200007663092,0.15675754715458065
7997.684072138525,0.3404058465046121
2557.094612464959,0.32226304659407923
2438.290412441357,0.13681436505652986
3165.1605968450244,0.10891354027170694
5486.4434742903595,0.41976665591516954
2214.7522598837422,0.10356784147933183
3051.9656742116704,0.21281194595892577
3732.2810419630136,0.16734518387088435
3919.3525209286604,0.1351447795186509
6123.470529169503,0.22376016972474388
2261.6115590831155,0.18257944289037825
3308.709821479902,0.2676197885196681
5450.967615168433,0.2933128969686869
2075.404733253501,0.07206037076089017
13658.51790209377,0.7698843302008778
1214.1295159743281,0.045477746930679235
4170.493501056764,0.15328297949428676
1003.3896202657136,0.03423681059117332
1205.0243399512558,0.06631042409726129
1464.690678302355,0.08327876230356067
