yactual,yhat,resid
27,17.52503333333334,9.47496666666666
390,355.72770555555564,34.272294444444356
448,312.39585000000005,135.60414999999995
267,281.871311111111,-14.871311111111027
149,241.57001111111106,-92.57001111111106
448,374.1317277777779,73.86827222222212
267,283.9048222222219,-16.904822222221924
27,24.72167222222223,2.2783277777777684
390,205.46739444444432,184.53260555555568
57,23.07468333333335,33.925316666666646
87,214.75826666666683,-127.75826666666683
0,24.4348888888889,-24.4348888888889
57,89.25767222222218,-32.25767222222218
267,334.5535666666666,-67.5535666666666
27,63.82458333333324,-36.82458333333324
27,18.14036666666667,8.859633333333331
267,286.52976666666655,-19.529766666666546
209,251.47228333333308,-42.47228333333308
390,349.28039444444454,40.71960555555546
87,219.73951666666662,-132.73951666666662
57,68.04993333333323,-11.049933333333229
87,125.44538888888887,-38.44538888888887
27,12.55410555555556,14.44589444444444
149,215.97566666666665,-66.97566666666665
209,255.2511444444447,-46.25114444444469
326,331.86716111111105,-5.867161111111045
448,400.17508333333325,47.82491666666675
57,66.43246666666668,-9.432466666666684
87,100.57032222222225,-13.570322222222245
57,37.024772222222225,19.975227777777775
0,26.302561111111125,-26.302561111111125
390,192.433811111111,197.566188888889
57,25.858483333333343,31.141516666666657
209,237.00228333333314,-28.00228333333314
390,325.50651111111085,64.49348888888915
27,37.49530555555557,-10.495305555555568
267,323.22407222222216,-56.22407222222216
448,339.2699055555558,108.7300944444442
27,62.08042222222222,-35.08042222222222
390,347.2043555555555,42.79564444444452
209,284.29172777777757,-75.29172777777757
149,260.7138000000001,-111.7138000000001
0,27.334272222222243,-27.334272222222243
0,21.026944444444446,-21.026944444444446
326,330.79560555555537,-4.795605555555369
87,76.16245555555555,10.837544444444447
149,225.48988333333287,-76.48988333333287
267,268.59776666666625,-1.5977666666662458
149,264.84396111111096,-115.84396111111096
390,381.8625166666667,8.137483333333307
87,99.63538888888881,-12.635388888888812
390,356.42358888888884,33.576411111111156
57,88.1681777777778,-31.1681777777778
326,354.4433222222222,-28.443322222222207
209,245.35321111111068,-36.35321111111068
87,99.50103333333331,-12.50103333333331
0,30.92446111111113,-30.92446111111113
209,235.40195555555533,-26.401955555555332
209,257.871111111111,-48.87111111111102
267,300.9635666666665,-33.96356666666651
326,327.18678888888866,-1.1867888888886569
87,71.44998333333336,15.550016666666636
87,238.2946722222221,-151.2946722222221
267,206.28553888888902,60.71446111111098
27,29.28876666666668,-2.2887666666666817
326,344.00217777777806,-18.00217777777806
326,276.8087611111113,49.19123888888868
57,140.25013888888896,-83.25013888888896
390,245.1479777777778,144.8520222222222
27,17.149666666666683,9.850333333333317
390,174.9980333333334,215.0019666666666
0,12.373050000000003,-12.373050000000003
390,318.3099777777775,71.69002222222252
448,284.84751666666693,163.15248333333307
326,285.27806666666663,40.72193333333337
149,208.56133333333315,-59.56133333333315
149,170.19057222222213,-21.19057222222213
57,29.851433333333333,27.148566666666667
390,348.3609444444445,41.6390555555555
390,386.48252222222214,3.517477777777856
0,15.036783333333336,-15.036783333333336
390,194.1301555555556,195.8698444444444
267,279.8885833333332,-12.888583333333202
448,328.0471944444445,119.95280555555553
87,100.13376111111107,-13.13376111111107
209,263.9394611111112,-54.9394611111112
0,12.85125555555556,-12.85125555555556
326,332.1504555555554,-6.150455555555425
57,89.2632555555555,-32.2632555555555
57,59.09232777777771,-2.0923277777777116
448,379.1159388888889,68.88406111111112
326,327.01095000000015,-1.0109500000001503
0,20.56285000000001,-20.56285000000001
390,298.5449611111114,91.45503888888862
57,60.857727777777754,-3.857727777777754
57,65.38079444444438,-8.380794444444376
267,297.6527666666667,-30.652766666666707
448,329.80567777777816,118.19432222222184
87,118.41196111111113,-31.411961111111125
267,306.3723388888888,-39.372338888888805
27,20.975311111111115,6.024688888888885
149,226.85534444444374,-77.85534444444374
87,101.37537222222215,-14.375372222222154
149,206.23531111111078,-57.235311111110775
326,329.3669666666666,-3.366966666666599
326,231.63799444444388,94.36200555555612
448,338.01111666666685,109.98888333333315
390,386.1949166666666,3.805083333333414
0,28.03027777777778,-28.03027777777778
87,104.684361111111,-17.684361111111002
390,390.48055555555555,-0.4805555555555543
448,370.37232222222224,77.62767777777776
326,313.8003111111113,12.199688888888716
326,321.72202777777756,4.277972222222445
0,30.403861111111105,-30.403861111111105
87,123.24189999999996,-36.24189999999996
149,260.87389999999965,-111.87389999999965
448,310.3950944444442,137.60490555555577
87,109.77641666666666,-22.776416666666663
149,237.57620555555542,-88.57620555555542
57,79.30586111111111,-22.305861111111113
448,318.56799999999987,129.43200000000013
390,346.3098000000002,43.69019999999978
27,25.629583333333347,1.370416666666653
448,345.86772777777793,102.13227222222207
149,201.52598888888855,-52.52598888888855
27,33.86036666666666,-6.860366666666657
209,263.81003888888847,-54.81003888888847
267,238.00787777777762,28.992122222222378
448,348.4192666666662,99.5807333333338
0,27.465,-27.465
27,31.984888888888882,-4.984888888888882
267,295.0239999999999,-28.023999999999887
0,20.277388888888886,-20.277388888888886
209,226.8101888888886,-17.810188888888604
326,331.7923499999999,-5.792349999999885
27,34.09968333333332,-7.099683333333317
57,69.5301833333333,-12.530183333333298
326,343.50146111111104,-17.50146111111104
0,26.03292222222221,-26.03292222222221
57,43.35008333333333,13.64991666666667
326,300.03888888888866,25.961111111111336
27,23.598222222222216,3.4017777777777845
0,16.244538888888894,-16.244538888888894
149,252.78669444444438,-103.78669444444438
448,325.76256111111115,122.23743888888885
149,201.07818888888866,-52.07818888888866
0,28.75064444444445,-28.75064444444445
149,228.03819444444446,-79.03819444444446
326,331.8501444444444,-5.850144444444425
390,333.64532777777794,56.354672222222064
27,32.64938333333335,-5.649383333333347
267,212.4970388888886,54.502961111111404
87,254.98257222222242,-167.98257222222242
87,106.40711111111118,-19.407111111111178
267,314.11936666666656,-47.119366666666565
87,102.56918888888899,-15.569188888888988
149,159.34631666666647,-10.346316666666468
149,273.2865222222222,-124.28652222222217
57,103.73208333333335,-46.73208333333335
390,345.76507222222233,44.23492777777767
57,88.84131111111115,-31.841311111111153
448,342.65442777777776,105.34557222222224
267,235.45034999999945,31.549650000000554
326,214.42908333333298,111.57091666666702
267,325.1955499999999,-58.19554999999991
87,97.2738666666666,-10.273866666666606
57,65.11077222222218,-8.110772222222181
149,290.6575666666663,-141.6575666666663
326,225.9486999999997,100.05130000000031
448,365.2111000000003,82.78889999999973
209,252.93474999999964,-43.93474999999964
390,376.24842222222264,13.751577777777356
57,30.25311111111111,26.74688888888889
267,225.96441111111133,41.03558888888867
87,107.38263888888882,-20.38263888888882
27,31.24708333333337,-4.2470833333333715
0,25.03424444444445,-25.03424444444445
390,355.84799444444457,34.152005555555434
