numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac,avgsqrtcvMSE,avgsqrtcvErrFrac,avgorigUnitsqrtcvMSE,avgorigUnitsqrtcvErrFrac
1e3,4,8582.036420000131,0.7886928099020278,11.633727874711855,0.39054250159701376,10285.738380885767,0.6220384936190033
2e3,4,8584.036563362328,0.8053470457804124,11.358675265461352,0.3894520302084469,10000.386585565999,0.6230001485022237
3e3,4,8766.17369335984,0.8067556716214064,11.300291155328052,0.38564909782415074,9924.932457761352,0.6239018137421376
4e3,4,8675.155048963463,0.8072344754103161,11.38348942353456,0.3875294065716908,10032.461646771433,0.6240098365167733
5e3,4,8572.976154581693,0.8085420268030477,11.288167373681882,0.3852839446807087,9949.102866786861,0.6218964348625077
1e3,5,8347.60265204211,0.7718384572293219,11.344272080691779,0.3835560687140927,10054.607090669011,0.6110358507830868
2e3,5,8102.911325397666,0.75209753594762,10.995091949120154,0.3741492081730495,9651.013857839938,0.5683802900390837
3e3,5,8352.251475185154,0.7548293705988957,11.250600801686922,0.37979265673029394,9980.310841182669,0.5912079201760471
4e3,5,8427.670185329567,0.7713192662314126,11.090212247549234,0.3763562215833973,9811.13595247269,0.5794092336276143
5e3,5,8258.084682901548,0.7492801256175711,11.248266587077659,0.37805738975882336,9987.269492060585,0.5872389809210072
1e3,6,8426.127894945488,0.7558657385324529,11.025127024841199,0.3745949937611356,9633.444437201888,0.5817242442682461
2e3,6,8034.202977834855,0.7062671426603844,10.928982349978245,0.37099044940373344,9649.159605647445,0.5798562199127871
3e3,6,8165.914312077134,0.7306943307392442,10.978640769595758,0.3722928850452349,9720.709531595043,0.5709978615611483
4e3,6,8050.677736205624,0.7086717949160517,10.728732151752553,0.36551722482066523,9523.40848843081,0.5592031166987513
5e3,6,8051.169158894031,0.7110864370828068,11.048407840030146,0.3742556410323823,9796.460378200018,0.5769583568532973
1e3,7,7859.698190848609,0.6510119460602292,10.825136163284956,0.36799892103766113,9602.450386365486,0.5494879864385481
2e3,7,7945.027995731417,0.6844692545190347,10.937357000931032,0.3711081075575612,9655.01530091433,0.5536770068382522
3e3,7,8047.544432937388,0.6964413515446018,10.899981395416452,0.36775943969473174,9580.247913979883,0.5494210359469966
4e3,7,7921.481558845262,0.6737810781521497,10.735127823443024,0.3613112104886387,9493.945084687128,0.5480060471799059
5e3,7,7948.921144028514,0.6950249751290144,10.7817799355198,0.36137364748583595,9550.67612622963,0.5406013283544853
1e3,8,7786.663536781514,0.674865171719927,10.420079024593347,0.3544321187703478,9201.275726393384,0.5173272917388989
2e3,8,7795.134541882463,0.6554388238922444,10.636347482921316,0.3598971024044472,9399.501245456802,0.5323040741835506
3e3,8,7829.774317517886,0.6712623086359542,10.670624820987394,0.35680110587364944,9365.134790996775,0.5281276320077147
4e3,8,7712.959304152379,0.6555030685113605,10.659522817959719,0.35538023482609954,9394.891290991594,0.5308047338109596
5e3,8,7758.560603745778,0.6644091631386421,10.625876865340894,0.3579613611692159,9366.100298518717,0.535062688031334
1e3,9,7606.2380474756455,0.6238091458946619,10.517199205644364,0.36132030768491086,9179.088588471268,0.5177535751062112
2e3,9,7523.358567072981,0.6257720249862864,10.622487626550635,0.35282992660399143,9384.067997683687,0.5235009924411501
3e3,9,7672.693595719094,0.6343936598623453,10.68107429356981,0.3576162099880285,9296.979919237223,0.5267941437495745
4e3,9,7691.8492841909265,0.643040532905966,10.605562562922668,0.35732725816426336,9281.963364248126,0.5234410443460992
5e3,9,7598.2345666402225,0.634083991459753,10.525359407761943,0.3524943548742794,9230.207085098398,0.5239894054347142
1e3,10,7311.055530379442,0.5707271936048119,10.552829151007638,0.3547371537707509,9145.220987923167,0.5155523657872467
2e3,10,7438.148187858192,0.5955520510676267,10.867024091781673,0.36001039760459136,9434.69280691906,0.5238373326444015
3e3,10,7480.77234604042,0.6002430917785938,10.520803425707335,0.34811219305758867,9201.364695084261,0.5093953005876453
4e3,10,7496.107957240539,0.5982673228933441,10.719266878420221,0.3567422255653731,9305.439238863439,0.516511638149117
5e3,10,7452.062023087938,0.6153611404769777,10.651723883077237,0.3577047563380159,9287.687684972727,0.5209483377083386
