yactual,yhat,resid
267,244.54267777777827,22.457322222221734
57,75.16001111111116,-18.16001111111116
209,268.82841111111134,-59.828411111111336
390,356.87719999999996,33.12280000000004
57,57.538233333333345,-0.5382333333333449
27,30.5395,-3.5395000000000003
448,345.6337777777782,102.36622222222178
27,66.6115277777778,-39.611527777777795
267,252.0394999999997,14.960500000000309
0,20.365294444444444,-20.365294444444444
326,232.910594444444,93.089405555556
149,162.09546666666645,-13.095466666666454
57,98.69913333333328,-41.69913333333328
87,198.66813333333312,-111.66813333333312
326,244.75198333333336,81.24801666666664
27,30.527955555555533,-3.5279555555555326
0,24.336577777777766,-24.336577777777766
149,249.82656111111095,-100.82656111111095
149,197.3407333333332,-48.34073333333319
209,209.44206666666645,-0.4420666666664488
0,25.739511111111096,-25.739511111111096
448,347.6850222222219,100.3149777777781
209,204.49247222222198,4.507527777778023
149,167.26476666666642,-18.264766666666418
149,186.446794444444,-37.44679444444401
149,190.22151111111094,-41.22151111111094
27,24.9945,2.0055000000000014
267,270.5864999999997,-3.5864999999997167
326,362.78783888888887,-36.78783888888887
27,31.29340000000001,-4.293400000000009
390,358.46383888888903,31.53616111111097
267,259.36708333333326,7.632916666666745
209,206.81134999999978,2.188650000000223
57,57.946888888888836,-0.9468888888888358
209,267.41467222222246,-58.414672222222464
267,265.89946666666646,1.1005333333335443
209,213.1177388888887,-4.117738888888709
326,325.66141666666704,0.33858333333296287
57,59.31406666666665,-2.3140666666666476
27,29.93847222222222,-2.93847222222222
326,361.1787277777776,-35.178727777777624
448,293.6398944444446,154.36010555555538
390,300.21724444444465,89.78275555555535
267,324.3542277777779,-57.35422777777791
87,136.52149444444444,-49.52149444444444
209,252.5792944444446,-43.5792944444446
390,295.1165777777783,94.88342222222172
209,160.13563333333312,48.86436666666688
57,63.09878333333331,-6.098783333333309
267,319.3025222222222,-52.302522222222194
209,246.9815333333332,-37.9815333333332
0,15.579455555555558,-15.579455555555558
390,344.64055555555575,45.35944444444425
149,182.85504444444433,-33.85504444444433
267,274.4533055555558,-7.453305555555801
27,54.911677777777776,-27.911677777777776
87,192.9603555555552,-105.9603555555552
326,350.25432777777803,-24.25432777777803
448,365.9037555555553,82.09624444444472
326,288.36751111111096,37.63248888888904
209,165.77484444444448,43.22515555555552
209,185.5940888888887,23.405911111111294
267,363.8119222222223,-96.81192222222228
326,369.70586111111106,-43.70586111111106
87,101.70223333333341,-14.70223333333341
390,329.68831666666625,60.31168333333375
326,312.476161111111,13.523838888888974
87,126.90755555555556,-39.90755555555556
267,318.9202055555554,-51.92020555555541
326,296.76029999999963,29.23970000000037
448,362.7771111111107,85.22288888888932
27,29.636583333333334,-2.636583333333334
87,140.4547333333333,-53.45473333333331
57,156.6519222222222,-99.6519222222222
326,238.89698333333277,87.10301666666723
267,220.608594444444,46.39140555555599
267,252.26177777777693,14.738222222223072
27,28.858183333333344,-1.8581833333333435
448,348.86919444444436,99.13080555555564
0,17.532200000000003,-17.532200000000003
326,301.2697277777776,24.730272222222425
87,183.15557222222196,-96.15557222222196
149,172.62708333333296,-23.627083333332962
149,258.36887222222236,-109.36887222222236
326,295.07581111111125,30.92418888888875
57,82.01929444444441,-25.019294444444412
149,177.8847833333331,-28.884783333333104
87,103.29458333333334,-16.294583333333335
149,186.39292777777763,-37.39292777777763
267,343.43979444444443,-76.43979444444443
448,373.79997222222215,74.20002777777785
149,162.31656111111093,-13.316561111110929
267,253.92983888888853,13.070161111111474
27,16.78197222222223,10.21802777777777
326,244.52946111111078,81.47053888888922
27,28.41601666666667,-1.4160166666666711
326,327.7877000000004,-1.7877000000004273
448,375.81252222222236,72.18747777777764
57,61.64143333333333,-4.641433333333332
87,192.93642222222192,-105.93642222222192
27,25.52341666666668,1.4765833333333198
390,312.7151333333338,77.28486666666618
448,322.9135888888891,125.08641111111092
267,342.5217944444447,-75.52179444444471
87,155.31463888888888,-68.31463888888888
390,182.51721111111107,207.48278888888893
27,31.58545555555555,-4.585455555555551
326,353.06916111111127,-27.06916111111127
149,170.75028333333304,-21.750283333333044
149,164.7110388888886,-15.711038888888595
326,299.64247222222207,26.357527777777932
209,170.04904999999962,38.950950000000375
326,232.46103888888842,93.53896111111158
267,220.7115444444441,46.28845555555591
448,308.04437222222265,139.95562777777735
448,305.8991111111113,142.10088888888868
209,269.4117055555559,-60.4117055555559
390,330.84833333333336,59.15166666666664
0,17.20980000000001,-17.20980000000001
87,84.36298888888881,2.6370111111111925
209,271.65310555555516,-62.65310555555516
267,272.651244444444,-5.651244444443989
326,230.85643333333266,95.14356666666734
209,175.08892777777766,33.911072222222344
57,93.8365611111111,-36.836561111111095
27,21.30126666666668,5.698733333333319
326,358.46927222222183,-32.46927222222183
57,76.02193333333327,-19.021933333333266
267,247.6171166666661,19.382883333333893
