yactual,yhat,resid
448,336.0546888888887,111.94531111111132
390,226.8189111111108,163.1810888888892
267,291.1163111111111,-24.116311111111088
0,40.53018333333334,-40.53018333333334
448,371.6238499999994,76.37615000000062
326,317.0704777777778,8.929522222222204
448,337.53184999999985,110.46815000000015
390,325.0416333333332,64.95836666666679
27,44.13936666666669,-17.13936666666669
149,181.84410555555536,-32.84410555555536
57,81.5920833333333,-24.592083333333306
149,260.3840944444444,-111.38409444444437
326,266.3123,59.68770000000001
0,17.91190555555555,-17.91190555555555
448,355.2578833333333,92.74211666666667
326,342.0373666666668,-16.0373666666668
209,249.47166111111102,-40.47166111111102
87,62.61192222222219,24.38807777777781
326,315.2088944444444,10.791105555555589
448,381.5675999999999,66.43240000000009
149,220.9791166666665,-71.9791166666665
87,175.00856111111116,-88.00856111111116
209,225.1333888888883,-16.133388888888305
267,259.88988888888906,7.110111111110939
267,280.8509388888885,-13.850938888888493
448,379.7997944444442,68.20020555555578
326,246.74682777777795,79.25317222222205
149,194.1750611111106,-45.17506111111061
0,14.817366666666679,-14.817366666666679
390,326.5238333333336,63.476166666666415
87,61.84149444444444,25.158505555555557
326,336.9906444444441,-10.990644444444115
267,308.2576888888887,-41.25768888888871
448,373.6648888888888,74.33511111111119
87,101.64676666666666,-14.646766666666664
448,343.3881111111113,104.6118888888887
149,191.5319111111108,-42.53191111111079
27,9.765266666666662,17.234733333333338
87,62.616049999999966,24.383950000000034
209,203.11650000000003,5.8834999999999695
57,74.4274166666666,-17.427416666666602
448,359.6402222222218,88.35977777777822
27,31.69634444444446,-4.69634444444446
448,334.51219999999984,113.48780000000016
326,323.1653555555554,2.8346444444446206
209,310.6233166666663,-101.62331666666631
267,299.486661111111,-32.486661111111005
0,31.060683333333326,-31.060683333333326
149,216.78253333333305,-67.78253333333305
27,40.95126111111109,-13.951261111111087
326,360.6948499999998,-34.6948499999998
87,68.31072222222221,18.68927777777779
267,309.2710333333334,-42.27103333333338
57,50.758816666666654,6.241183333333346
390,377.2111277777778,12.78887222222221
57,48.538777777777725,8.461222222222275
87,111.7198833333333,-24.7198833333333
149,168.8314333333331,-19.83143333333311
209,288.02346111111086,-79.02346111111086
57,84.08733333333329,-27.08733333333329
0,21.329666666666675,-21.329666666666675
390,355.79297777777793,34.207022222222065
27,19.449588888888897,7.550411111111103
57,75.15551111111105,-18.155511111111053
0,39.69437777777775,-39.69437777777775
448,369.6590999999998,78.3409000000002
0,24.343822222222244,-24.343822222222244
87,75.04967222222216,11.950327777777844
0,11.654111111111124,-11.654111111111124
87,56.36731666666661,30.63268333333339
27,22.745527777777784,4.2544722222222155
448,382.3500888888893,65.64991111111073
87,54.09495555555554,32.90504444444446
326,309.2287555555553,16.771244444444676
149,174.70336111111098,-25.70336111111098
448,358.80551666666685,89.19448333333315
27,40.921866666666666,-13.921866666666666
57,77.38986111111112,-20.389861111111117
209,179.9222722222223,29.07772777777771
87,127.04520555555554,-40.04520555555554
27,35.71118333333333,-8.71118333333333
149,179.41252222222218,-30.41252222222218
326,247.17710000000022,78.82289999999978
