"dayOmit","subjOmit","subjactual","yactual","yhat","resid"
0,"A1","A1",0,171.939738888889,-171.939738888889
0,"A1","A2",0,260.036433333333,-260.036433333333
0,"A1","A3",0,115.85835,-115.85835
0,"A1","A4",0,147.032355555556,-147.032355555556
0,"A1","A5",0,238.515972222222,-238.515972222222
0,"A1","A6",0,190.881827777778,-190.881827777778
0,"A1","A1",27,66.0385555555556,-39.0385555555556
0,"A1","A1",57,176.487783333333,-119.487783333333
0,"A1","A1",87,120.287888888889,-33.2878888888889
0,"A1","A1",149,223.780788888889,-74.7807888888886
0,"A1","A1",326,350.880238888889,-24.8802388888889
0,"A1","A1",390,340.401872222222,49.5981277777778
0,"A1","A1",448,366.942633333333,81.0573666666667
0,"A1","A1",734,579.536194444444,154.463805555556
0,"A1","A1",930,817.849761111111,112.150238888889
0,"A1","A1",1130,1110.3326,19.6673999999996
0,"A1","A1",1326,1254.32851111111,71.6714888888889
0,"A1","A1",1516,1187.92006111111,328.07993888889
0,"A1","A1",1703,1247.88945555556,455.110544444445
0,"A2","A1",0,184.948,-184.948
0,"A2","A2",0,281.132122222222,-281.132122222222
0,"A2","A3",0,160.268555555556,-160.268555555556
0,"A2","A4",0,188.066983333333,-188.066983333333
0,"A2","A5",0,312.482388888889,-312.482388888889
0,"A2","A6",0,229.468294444445,-229.468294444445
0,"A2","A2",27,63.5712888888889,-36.5712888888889
0,"A2","A2",57,297.410811111111,-240.410811111111
0,"A2","A2",87,272.771233333333,-185.771233333333
0,"A2","A2",149,300.0725,-151.0725
0,"A2","A2",209,275.117405555555,-66.1174055555548
0,"A2","A2",267,314.111272222222,-47.1112722222219
0,"A2","A2",326,332.633338888889,-6.6333388888886
0,"A2","A2",390,322.954677777777,67.0453222222225
0,"A2","A2",448,354.341816666667,93.6581833333333
0,"A2","A2",734,881.201444444445,-147.201444444445
0,"A2","A2",930,1137.70163333333,-207.701633333334
0,"A2","A2",1130,1362.14093888889,-232.140938888888
0,"A2","A2",1326,1305.52147777778,20.4785222222229
0,"A2","A2",1516,1364.16047222222,151.839527777779
0,"A2","A2",1703,1404.81826111111,298.181738888888
0,"A3","A1",0,151.417677777778,-151.417677777778
0,"A3","A2",0,230.636416666666,-230.636416666666
0,"A3","A3",0,189.618822222222,-189.618822222222
0,"A3","A4",0,175.479038888889,-175.479038888889
0,"A3","A5",0,259.660833333333,-259.660833333333
0,"A3","A6",0,226.113366666667,-226.113366666667
0,"A3","A3",27,59.5778222222222,-32.5778222222222
0,"A3","A3",57,163.977816666667,-106.977816666667
0,"A3","A3",87,270.361266666667,-183.361266666667
0,"A3","A3",149,387.053699999999,-238.053699999999
0,"A3","A3",209,339.495572222222,-130.495572222222
0,"A3","A3",267,310.293338888888,-43.2933388888885
0,"A3","A3",326,412.919738888889,-86.9197388888886
0,"A3","A3",390,406.960366666666,-16.9603666666662
0,"A3","A3",448,490.166555555556,-42.1665555555558
0,"A3","A3",734,655.504411111111,78.4955888888885
0,"A3","A3",930,924.462177777778,5.5378222222223
0,"A3","A3",1326,1160.45503888889,165.544961111111
0,"A3","A3",1516,1341.18316666667,174.816833333335
0,"A3","A3",1703,1267.16523888889,435.834761111112
0,"A4","A1",0,231.103844444444,-231.103844444444
0,"A4","A2",0,274.411266666667,-274.411266666667
0,"A4","A3",0,95.6796944444444,-95.6796944444444
0,"A4","A4",0,220.842138888889,-220.842138888889
0,"A4","A5",0,240.513305555556,-240.513305555556
0,"A4","A6",0,202.403672222222,-202.403672222222
0,"A4","A4",27,336.725883333334,-309.725883333334
0,"A4","A4",57,234.7394,-177.7394
0,"A4","A4",87,271.776144444444,-184.776144444444
0,"A4","A4",149,478.17595,-329.17595
0,"A4","A4",267,389.029288888889,-122.029288888889
0,"A4","A4",326,332.719955555555,-6.71995555555515
0,"A4","A4",390,342.669033333333,47.3309666666668
0,"A4","A4",448,455.091911111111,-7.09191111111085
0,"A4","A4",734,554.640266666666,179.359733333334
0,"A4","A4",930,696.088155555555,233.911844444445
0,"A4","A4",1130,734.247544444444,395.752455555556
0,"A4","A4",1326,1015.79368333333,310.206316666667
0,"A4","A4",1516,1365.50106111111,150.49893888889
0,"A4","A4",1703,1300.21587222222,402.78412777778
0,"A5","A1",0,206.005683333334,-206.005683333334
0,"A5","A2",0,306.165838888889,-306.165838888889
0,"A5","A3",0,119.009266666667,-119.009266666667
0,"A5","A4",0,198.5252,-198.5252
0,"A5","A5",0,263.409988888889,-263.409988888889
0,"A5","A6",0,187.119522222222,-187.119522222222
0,"A5","A5",27,130.052266666667,-103.052266666667
0,"A5","A5",57,124.263627777778,-67.2636277777778
0,"A5","A5",87,485.626305555556,-398.626305555556
0,"A5","A5",149,255.98225,-106.98225
0,"A5","A5",209,251.785755555555,-42.7857555555555
0,"A5","A5",267,412.667883333333,-145.667883333333
0,"A5","A5",326,560.886005555556,-234.886005555556
0,"A5","A5",390,576.708433333334,-186.708433333334
0,"A5","A5",448,615.074166666667,-167.074166666667
0,"A5","A5",734,770.667416666666,-36.6674166666663
0,"A5","A5",930,767.367816666667,162.632183333333
0,"A5","A5",1130,917.996366666666,212.003633333334
0,"A5","A5",1326,1223.19107777778,102.808922222224
0,"A5","A5",1516,1065.35846111111,450.64153888889
0,"A5","A5",1703,1179.46111111111,523.53888888889
0,"A6","A1",0,155.167694444444,-155.167694444444
0,"A6","A2",0,235.451733333333,-235.451733333333
0,"A6","A3",0,122.991227777778,-122.991227777778
0,"A6","A4",0,138.831383333333,-138.831383333333
0,"A6","A5",0,218.008572222222,-218.008572222222
0,"A6","A6",0,183.399333333333,-183.399333333333
0,"A6","A6",27,190.62115,-163.62115
0,"A6","A6",57,101.720916666667,-44.7209166666666
0,"A6","A6",87,354.047794444445,-267.047794444445
0,"A6","A6",149,214.696211111111,-65.696211111111
0,"A6","A6",209,301.876644444444,-92.8766444444444
0,"A6","A6",267,325.295338888889,-58.295338888889
0,"A6","A6",326,471.930766666667,-145.930766666667
0,"A6","A6",390,451.985616666666,-61.9856166666665
0,"A6","A6",448,552.277716666667,-104.277716666667
0,"A6","A6",734,563.702472222222,170.297527777778
0,"A6","A6",930,986.97465,-56.9746500000002
0,"A6","A6",1130,1275.61699444444,-145.616994444443
0,"A6","A6",1326,1060.84786666666,265.152133333335
0,"A6","A6",1516,1230.80362777778,285.196372222224
0,"A6","A6",1703,1269.76672222222,433.233277777778
27,"A1","A1",0,62.9652333333333,-62.9652333333333
27,"A1","A1",27,44.9393277777778,-17.9393277777778
27,"A1","A2",27,50.0114111111111,-23.0114111111111
27,"A1","A3",27,46.9318277777778,-19.9318277777778
27,"A1","A4",27,262.296916666667,-235.296916666667
27,"A1","A5",27,65.9209166666667,-38.9209166666667
27,"A1","A6",27,186.224127777778,-159.224127777778
27,"A1","A1",57,100.169166666667,-43.1691666666667
27,"A1","A1",87,97.4068388888889,-10.4068388888889
27,"A1","A1",149,227.566149999999,-78.5661499999995
27,"A1","A1",326,358.11345,-32.1134499999998
27,"A1","A1",390,337.265194444444,52.7348055555558
27,"A1","A1",448,357.592661111111,90.4073388888891
27,"A1","A1",734,573.739788888889,160.260211111111
27,"A1","A1",930,850.304055555555,79.6959444444448
27,"A1","A1",1130,1131.84557222222,-1.84557222222315
27,"A1","A1",1326,1244.01848888889,81.981511111112
27,"A1","A1",1516,1195.79316111111,320.20683888889
27,"A1","A1",1703,1241.3483,461.6517
27,"A2","A2",0,86.6481388888888,-86.6481388888888
27,"A2","A1",27,41.03305,-14.03305
27,"A2","A2",27,40.6653166666667,-13.6653166666667
27,"A2","A3",27,42.2854055555555,-15.2854055555555
27,"A2","A4",27,295.937672222222,-268.937672222222
27,"A2","A5",27,71.8274777777778,-44.8274777777778
27,"A2","A6",27,182.742955555555,-155.742955555555
27,"A2","A2",57,261.268238888889,-204.268238888889
27,"A2","A2",87,225.545338888889,-138.545338888889
27,"A2","A2",149,313.487022222222,-164.487022222222
27,"A2","A2",209,280.122461111111,-71.1224611111109
27,"A2","A2",267,310.480322222222,-43.4803222222222
27,"A2","A2",326,334.490005555555,-8.49000555555546
27,"A2","A2",390,337.707605555555,52.2923944444449
27,"A2","A2",448,354.599511111111,93.4004888888888
27,"A2","A2",734,923.880216666667,-189.880216666667
27,"A2","A2",930,1141.39253333333,-211.392533333332
27,"A2","A2",1130,1381.61146666667,-251.611466666665
27,"A2","A2",1326,1314.39206666667,11.6079333333346
27,"A2","A2",1516,1399.0534,116.946600000002
27,"A2","A2",1703,1433.9941,269.0059
27,"A3","A3",0,79.18865,-79.18865
27,"A3","A1",27,49.0281777777777,-22.0281777777777
27,"A3","A2",27,74.7008388888889,-47.7008388888889
27,"A3","A3",27,55.7645833333333,-28.7645833333333
27,"A3","A4",27,293.856066666667,-266.856066666667
