"days","degdays","subj","taxa","type","counts","fracBySubjDay"
5,149,"A1","Pichiaceae","euk",0,0
5,149,"A1","Planococcaceae","bac",7444,0.19605983986515
5,149,"A1","Poales","euk",2,4.89943901423287e-05
5,149,"A1","Porphyromonadaceae","bac",1,2.63379688158449e-05
5,149,"A1","Prevotellaceae","bac",0,0
5,149,"A1","Pseudomonadaceae","bac",2,5.26759376316898e-05
5,149,"A1","Ranunculales","euk",0,0
5,149,"A1","Rare","bac",196,0.00516224188790561
5,149,"A1","Rare","euk",71,0.00173930085005267
5,149,"A1","Rhabditida","euk",4,9.79887802846574e-05
5,149,"A1","Rhynchogastremataceae","euk",24,0.000587932681707944
5,149,"A1","Rikenellaceae","bac",0,0
5,149,"A1","Ruminococcaceae","bac",4,0.00010535187526338
5,149,"A1","Saccharomycetaceae","euk",4,9.79887802846574e-05
5,149,"A1","Saccharomycodaceae","euk",0,0
5,149,"A1","Sphaeropleales","euk",0,0
5,149,"A1","Sphingobacteriaceae","bac",1,2.63379688158449e-05
5,149,"A1","Sporidiobolaceae","euk",0,0
5,149,"A1","Staphylococcaceae","bac",372,0.00979772439949431
5,149,"A1","Streptococcaceae","bac",3,7.90139064475348e-05
5,149,"A1","Streptomycetaceae","bac",0,0
5,149,"A1","Taphrinaceae","euk",0,0
5,149,"A1","Tissierellaceae","bac",3942,0.103824273072061
5,149,"A1","Trichosporonaceae","euk",4,9.79887802846574e-05
5,149,"A1","Trichostomatia","euk",0,0
5,149,"A1","Turicibacteraceae","bac",64,0.00168563000421408
5,149,"A1","Ustilaginaceae","euk",0,0
5,149,"A1","Veillonellaceae","bac",0,0
5,149,"A1","Weeksellaceae","bac",0,0
5,149,"A1","Xanthomonadaceae","bac",202,0.00532026970080067
5,149,"A2","Acari","euk",0,0
5,149,"A2","Aerococcaceae","bac",2,0.000101142914938809
5,149,"A2","Ascaridida","euk",0,0
5,149,"A2","Aspergillaceae","euk",14,0.00195858981533296
5,149,"A2","Bacillaceae","bac",15,0.000758571862041064
5,149,"A2","Bifidobacteriaceae","bac",0,0
5,149,"A2","Brevibacteriaceae","bac",7,0.00035400020228583
5,149,"A2","Carnobacteriaceae","bac",4,0.000202285829877617
5,149,"A2","Caulobacteraceae","bac",0,0
5,149,"A2","Christensenellaceae","bac",0,0
5,149,"A2","Chromulinales","euk",0,0
5,149,"A2","Cladosporiaceae","euk",3,0.000419697817571349
5,149,"A2","Clostridiaceae","bac",13461,0.680742388995651
5,149,"A2","Coleoptera","euk",29,0.0040570789031897
5,149,"A2","Collembola","euk",0,0
5,149,"A2","Comamonadaceae","bac",1,5.05714574694043e-05
5,149,"A2","Corynebacteriaceae","bac",324,0.016385152220087
5,149,"A2","Debaryomycetaceae","euk",18,0.00251818690542809
5,149,"A2","Dermabacteraceae","bac",4,0.000202285829877617
5,149,"A2","Didymellaceae","euk",16,0.00223838836038053
5,149,"A2","Dietziaceae","bac",15,0.000758571862041064
5,149,"A2","Dipodascaceae","euk",8,0.00111919418019026
5,149,"A2","Diptera","euk",6994,0.978455512031337
5,149,"A2","Eimeriorina","euk",0,0
5,149,"A2","Enterobacteriaceae","bac",74,0.00374228785273592
5,149,"A2","Enterococcaceae","bac",1800,0.0910286234449277
5,149,"A2","Eustigmatales","euk",0,0
5,149,"A2","Fabales","euk",0,0
5,149,"A2","Flavobacteriaceae","bac",0,0
5,149,"A2","Haptoria","euk",0,0
5,149,"A2","Herpotrichiellaceae","euk",3,0.000419697817571349
5,149,"A2","Hypotrichia","euk",0,0
5,149,"A2","Intrasporangiaceae","bac",0,0
5,149,"A2","Lachnospiraceae","bac",10,0.000505714574694043
5,149,"A2","Lactobacillaceae","bac",4,0.000202285829877617
5,149,"A2","Lichtheimiaceae","euk",0,0
5,149,"A2","Malasseziaceae","euk",0,0
5,149,"A2","Microbacteriaceae","bac",8,0.000404571659755234
5,149,"A2","Micrococcaceae","bac",0,0
5,149,"A2","Moraxellaceae","bac",8,0.000404571659755234
5,149,"A2","Mucoraceae","euk",0,0
5,149,"A2","Oligohymenophorea","euk",0,0
5,149,"A2","Opiliones","euk",0,0
5,149,"A2","Oxalobacteraceae","bac",1,5.05714574694043e-05
5,149,"A2","Paraprevotellaceae","bac",2,0.000101142914938809
5,149,"A2","Peptostreptococcaceae","bac",97,0.00490543137453221
5,149,"A2","Peronosporomycetes","euk",0,0
5,149,"A2","Phaeosphaeriaceae","euk",27,0.00377728035814214
5,149,"A2","Phaffomycetaceae","euk",0,0
5,149,"A2","Pichiaceae","euk",3,0.000419697817571349
5,149,"A2","Planococcaceae","bac",2168,0.109638919793668
5,149,"A2","Poales","euk",3,0.000419697817571349
5,149,"A2","Porphyromonadaceae","bac",12,0.000606857489632851
5,149,"A2","Prevotellaceae","bac",3,0.000151714372408213
5,149,"A2","Pseudomonadaceae","bac",3,0.000151714372408213
5,149,"A2","Ranunculales","euk",0,0
5,149,"A2","Rare","bac",119,0.00601800343885911
5,149,"A2","Rare","euk",4,0.000559597090095132
5,149,"A2","Rhabditida","euk",1,0.000139899272523783
5,149,"A2","Rhynchogastremataceae","euk",2,0.000279798545047566
5,149,"A2","Rikenellaceae","bac",5,0.000252857287347021
5,149,"A2","Ruminococcaceae","bac",5,0.000252857287347021
5,149,"A2","Saccharomycetaceae","euk",7,0.00097929490766648
5,149,"A2","Saccharomycodaceae","euk",0,0
5,149,"A2","Sphaeropleales","euk",6,0.000839395635142697
5,149,"A2","Sphingobacteriaceae","bac",0,0
5,149,"A2","Sporidiobolaceae","euk",4,0.000559597090095132
5,149,"A2","Staphylococcaceae","bac",195,0.00986143420653383
5,149,"A2","Streptococcaceae","bac",11,0.000556286032163447
5,149,"A2","Streptomycetaceae","bac",7,0.00035400020228583
5,149,"A2","Taphrinaceae","euk",0,0
5,149,"A2","Tissierellaceae","bac",1159,0.0586123192070395
5,149,"A2","Trichosporonaceae","euk",3,0.000419697817571349
5,149,"A2","Trichostomatia","euk",0,0
5,149,"A2","Turicibacteraceae","bac",11,0.000556286032163447
5,149,"A2","Ustilaginaceae","euk",3,0.000419697817571349
5,149,"A2","Veillonellaceae","bac",16,0.000809143319510468
5,149,"A2","Weeksellaceae","bac",0,0
5,149,"A2","Xanthomonadaceae","bac",223,0.0112774350156772
5,149,"A3","Acari","euk",0,0
5,149,"A3","Aerococcaceae","bac",6,0.000199900049975012
5,149,"A3","Ascaridida","euk",0,0
5,149,"A3","Aspergillaceae","euk",8,0.000407560242498344
5,149,"A3","Bacillaceae","bac",22,0.000732966849908379
5,149,"A3","Bifidobacteriaceae","bac",1,3.33166749958354e-05
5,149,"A3","Brevibacteriaceae","bac",12,0.000399800099950025
5,149,"A3","Carnobacteriaceae","bac",0,0
5,149,"A3","Caulobacteraceae","bac",1,3.33166749958354e-05
5,149,"A3","Christensenellaceae","bac",0,0
5,149,"A3","Chromulinales","euk",0,0
5,149,"A3","Cladosporiaceae","euk",2,0.000101890060624586
5,149,"A3","Clostridiaceae","bac",3741,0.12463768115942
5,149,"A3","Coleoptera","euk",45,0.00229252636405319
5,149,"A3","Collembola","euk",1,5.0945030312293e-05
5,149,"A3","Comamonadaceae","bac",2,6.66333499916708e-05
5,149,"A3","Corynebacteriaceae","bac",101,0.00336498417457938
5,149,"A3","Debaryomycetaceae","euk",3,0.000152835090936879
5,149,"A3","Dermabacteraceae","bac",12,0.000399800099950025
5,149,"A3","Didymellaceae","euk",1,5.0945030312293e-05
5,149,"A3","Dietziaceae","bac",11,0.00036648342495419
5,149,"A3","Dipodascaceae","euk",8,0.000407560242498344
5,149,"A3","Diptera","euk",19548,0.995873452544704
5,149,"A3","Eimeriorina","euk",0,0
5,149,"A3","Enterobacteriaceae","bac",22,0.000732966849908379
5,149,"A3","Enterococcaceae","bac",6389,0.212860236548392
5,149,"A3","Eustigmatales","euk",0,0
5,149,"A3","Fabales","euk",0,0
5,149,"A3","Flavobacteriaceae","bac",0,0
5,149,"A3","Haptoria","euk",0,0
5,149,"A3","Herpotrichiellaceae","euk",0,0
5,149,"A3","Hypotrichia","euk",0,0
5,149,"A3","Intrasporangiaceae","bac",0,0
5,149,"A3","Lachnospiraceae","bac",6,0.000199900049975012
5,149,"A3","Lactobacillaceae","bac",10,0.000333166749958354
5,149,"A3","Lichtheimiaceae","euk",3,0.000152835090936879
5,149,"A3","Malasseziaceae","euk",0,0
5,149,"A3","Microbacteriaceae","bac",1,3.33166749958354e-05
5,149,"A3","Micrococcaceae","bac",0,0
5,149,"A3","Moraxellaceae","bac",2,6.66333499916708e-05
5,149,"A3","Mucoraceae","euk",0,0
5,149,"A3","Oligohymenophorea","euk",0,0
5,149,"A3","Opiliones","euk",0,0
5,149,"A3","Oxalobacteraceae","bac",0,0
5,149,"A3","Paraprevotellaceae","bac",1,3.33166749958354e-05
5,149,"A3","Peptostreptococcaceae","bac",49,0.00163251707479594
5,149,"A3","Peronosporomycetes","euk",0,0
5,149,"A3","Phaeosphaeriaceae","euk",1,5.0945030312293e-05
5,149,"A3","Phaffomycetaceae","euk",0,0
5,149,"A3","Pichiaceae","euk",0,0
5,149,"A3","Planococcaceae","bac",18355,0.611527569548559
5,149,"A3","Poales","euk",0,0
5,149,"A3","Porphyromonadaceae","bac",0,0
5,149,"A3","Prevotellaceae","bac",0,0
5,149,"A3","Pseudomonadaceae","bac",17,0.000566383474929202
5,149,"A3","Ranunculales","euk",0,0
5,149,"A3","Rare","bac",59,0.00196568382475429
5,149,"A3","Rare","euk",4,0.000203780121249172
5,149,"A3","Rhabditida","euk",2,0.000101890060624586
5,149,"A3","Rhynchogastremataceae","euk",0,0
5,149,"A3","Rikenellaceae","bac",0,0
5,149,"A3","Ruminococcaceae","bac",1,3.33166749958354e-05
5,149,"A3","Saccharomycetaceae","euk",0,0
5,149,"A3","Saccharomycodaceae","euk",0,0
5,149,"A3","Sphaeropleales","euk",0,0
5,149,"A3","Sphingobacteriaceae","bac",0,0
5,149,"A3","Sporidiobolaceae","euk",0,0
5,149,"A3","Staphylococcaceae","bac",151,0.00503081792437115
5,149,"A3","Streptococcaceae","bac",2,6.66333499916708e-05
5,149,"A3","Streptomycetaceae","bac",0,0
5,149,"A3","Taphrinaceae","euk",2,0.000101890060624586
5,149,"A3","Tissierellaceae","bac",269,0.00896218557387973
5,149,"A3","Trichosporonaceae","euk",1,5.0945030312293e-05
5,149,"A3","Trichostomatia","euk",0,0
5,149,"A3","Turicibacteraceae","bac",3,9.99500249875062e-05
5,149,"A3","Ustilaginaceae","euk",0,0
5,149,"A3","Veillonellaceae","bac",0,0
5,149,"A3","Weeksellaceae","bac",0,0
5,149,"A3","Xanthomonadaceae","bac",769,0.0256205230717974
5,149,"A4","Acari","euk",0,0
5,149,"A4","Aerococcaceae","bac",11,0.000475819707587162
5,149,"A4","Ascaridida","euk",0,0
5,149,"A4","Aspergillaceae","euk",29,0.0584677419354839
5,149,"A4","Bacillaceae","bac",27,0.00116792110044121
5,149,"A4","Bifidobacteriaceae","bac",4,0.000173025348213513
5,149,"A4","Brevibacteriaceae","bac",9,0.000389307033480405
5,149,"A4","Carnobacteriaceae","bac",17,0.000735357729907431
5,149,"A4","Caulobacteraceae","bac",0,0
5,149,"A4","Christensenellaceae","bac",2,8.65126741067566e-05
5,149,"A4","Chromulinales","euk",0,0
5,149,"A4","Cladosporiaceae","euk",6,0.0120967741935484
5,149,"A4","Clostridiaceae","bac",17498,0.756899385760014
5,149,"A4","Coleoptera","euk",50,0.100806451612903
5,149,"A4","Collembola","euk",1,0.00201612903225806
5,149,"A4","Comamonadaceae","bac",0,0
5,149,"A4","Corynebacteriaceae","bac",369,0.0159615883726966
5,149,"A4","Debaryomycetaceae","euk",17,0.0342741935483871
5,149,"A4","Dermabacteraceae","bac",15,0.000648845055800675
5,149,"A4","Didymellaceae","euk",41,0.0826612903225806
5,149,"A4","Dietziaceae","bac",16,0.000692101392854053
5,149,"A4","Dipodascaceae","euk",225,0.453629032258065
5,149,"A4","Diptera","euk",21,0.0423387096774194
5,149,"A4","Eimeriorina","euk",0,0
5,149,"A4","Enterobacteriaceae","bac",40,0.00173025348213513
5,149,"A4","Enterococcaceae","bac",1495,0.0646682238948006
5,149,"A4","Eustigmatales","euk",0,0
5,149,"A4","Fabales","euk",0,0
5,149,"A4","Flavobacteriaceae","bac",0,0
5,149,"A4","Haptoria","euk",0,0
5,149,"A4","Herpotrichiellaceae","euk",6,0.0120967741935484
5,149,"A4","Hypotrichia","euk",0,0
5,149,"A4","Intrasporangiaceae","bac",0,0
5,149,"A4","Lachnospiraceae","bac",20,0.000865126741067566
5,149,"A4","Lactobacillaceae","bac",21,0.000908383078120945
5,149,"A4","Lichtheimiaceae","euk",0,0
5,149,"A4","Malasseziaceae","euk",18,0.0362903225806452
5,149,"A4","Microbacteriaceae","bac",23,0.000994895752227701
5,149,"A4","Micrococcaceae","bac",41,0.00177350981918851
5,149,"A4","Moraxellaceae","bac",9,0.000389307033480405
5,149,"A4","Mucoraceae","euk",7,0.0141129032258065
5,149,"A4","Oligohymenophorea","euk",0,0
5,149,"A4","Opiliones","euk",0,0
5,149,"A4","Oxalobacteraceae","bac",0,0
5,149,"A4","Paraprevotellaceae","bac",0,0
5,149,"A4","Peptostreptococcaceae","bac",708,0.0306254866337918
5,149,"A4","Peronosporomycetes","euk",0,0
5,149,"A4","Phaeosphaeriaceae","euk",12,0.0241935483870968
5,149,"A4","Phaffomycetaceae","euk",0,0
5,149,"A4","Pichiaceae","euk",13,0.0262096774193548
5,149,"A4","Planococcaceae","bac",451,0.0195086080110736
5,149,"A4","Poales","euk",0,0
5,149,"A4","Porphyromonadaceae","bac",1,4.32563370533783e-05
5,149,"A4","Prevotellaceae","bac",0,0
5,149,"A4","Pseudomonadaceae","bac",10,0.000432563370533783
5,149,"A4","Ranunculales","euk",1,0.00201612903225806
5,149,"A4","Rare","bac",100,0.00432563370533783
5,149,"A4","Rare","euk",16,0.0322580645161291
5,149,"A4","Rhabditida","euk",3,0.00604838709677419
5,149,"A4","Rhynchogastremataceae","euk",0,0
5,149,"A4","Rikenellaceae","bac",0,0
5,149,"A4","Ruminococcaceae","bac",1,4.32563370533783e-05
5,149,"A4","Saccharomycetaceae","euk",1,0.00201612903225806
5,149,"A4","Saccharomycodaceae","euk",0,0
5,149,"A4","Sphaeropleales","euk",0,0
5,149,"A4","Sphingobacteriaceae","bac",0,0
5,149,"A4","Sporidiobolaceae","euk",4,0.00806451612903226
5,149,"A4","Staphylococcaceae","bac",83,0.0035902759754304
5,149,"A4","Streptococcaceae","bac",0,0
5,149,"A4","Streptomycetaceae","bac",3,0.000129769011160135
5,149,"A4","Taphrinaceae","euk",1,0.00201612903225806
5,149,"A4","Tissierellaceae","bac",2074,0.0897136430487066
5,149,"A4","Trichosporonaceae","euk",20,0.0403225806451613
5,149,"A4","Trichostomatia","euk",0,0
5,149,"A4","Turicibacteraceae","bac",49,0.00211956051561554
5,149,"A4","Ustilaginaceae","euk",4,0.00806451612903226
5,149,"A4","Veillonellaceae","bac",0,0
5,149,"A4","Weeksellaceae","bac",1,4.32563370533783e-05
5,149,"A4","Xanthomonadaceae","bac",20,0.000865126741067566
5,149,"A5","Acari","euk",0,0
5,149,"A5","Aerococcaceae","bac",16,0.000605968792607181
5,149,"A5","Ascaridida","euk",0,0
5,149,"A5","Aspergillaceae","euk",2,0.00146305779078274
5,149,"A5","Bacillaceae","bac",74,0.00280260566580821
5,149,"A5","Bifidobacteriaceae","bac",4,0.000151492198151795
5,149,"A5","Brevibacteriaceae","bac",46,0.00174216027874564
5,149,"A5","Carnobacteriaceae","bac",10,0.000378730495379488
5,149,"A5","Caulobacteraceae","bac",0,0
5,149,"A5","Christensenellaceae","bac",0,0
5,149,"A5","Chromulinales","euk",0,0
5,149,"A5","Cladosporiaceae","euk",0,0
5,149,"A5","Clostridiaceae","bac",8180,0.309801545220421
5,149,"A5","Coleoptera","euk",25,0.0182882223847842
5,149,"A5","Collembola","euk",0,0
5,149,"A5","Comamonadaceae","bac",0,0
5,149,"A5","Corynebacteriaceae","bac",822,0.0311316467201939
5,149,"A5","Debaryomycetaceae","euk",7,0.00512070226773958
5,149,"A5","Dermabacteraceae","bac",99,0.00374943190425693
5,149,"A5","Didymellaceae","euk",1,0.000731528895391368
5,149,"A5","Dietziaceae","bac",108,0.00409028935009847
5,149,"A5","Dipodascaceae","euk",1,0.000731528895391368
5,149,"A5","Diptera","euk",962,0.703730797366496
5,149,"A5","Eimeriorina","euk",0,0
5,149,"A5","Enterobacteriaceae","bac",74,0.00280260566580821
5,149,"A5","Enterococcaceae","bac",7716,0.292228450234813
5,149,"A5","Eustigmatales","euk",0,0
5,149,"A5","Fabales","euk",0,0
5,149,"A5","Flavobacteriaceae","bac",0,0
5,149,"A5","Haptoria","euk",0,0
5,149,"A5","Herpotrichiellaceae","euk",0,0
5,149,"A5","Hypotrichia","euk",0,0
5,149,"A5","Intrasporangiaceae","bac",29,0.00109831843660052
5,149,"A5","Lachnospiraceae","bac",6,0.000227238297227693
5,149,"A5","Lactobacillaceae","bac",17,0.000643841842145129
5,149,"A5","Lichtheimiaceae","euk",1,0.000731528895391368
5,149,"A5","Malasseziaceae","euk",0,0
5,149,"A5","Microbacteriaceae","bac",9,0.000340857445841539
5,149,"A5","Micrococcaceae","bac",4,0.000151492198151795
5,149,"A5","Moraxellaceae","bac",13,0.000492349643993334
5,149,"A5","Mucoraceae","euk",0,0
5,149,"A5","Oligohymenophorea","euk",0,0
5,149,"A5","Opiliones","euk",0,0
5,149,"A5","Oxalobacteraceae","bac",0,0
5,149,"A5","Paraprevotellaceae","bac",0,0
5,149,"A5","Peptostreptococcaceae","bac",282,0.0106801999697016
5,149,"A5","Peronosporomycetes","euk",0,0
5,149,"A5","Phaeosphaeriaceae","euk",0,0
5,149,"A5","Phaffomycetaceae","euk",0,0
5,149,"A5","Pichiaceae","euk",0,0
5,149,"A5","Planococcaceae","bac",6440,0.24390243902439
5,149,"A5","Poales","euk",0,0
5,149,"A5","Porphyromonadaceae","bac",7,0.000265111346765642
5,149,"A5","Prevotellaceae","bac",0,0
5,149,"A5","Pseudomonadaceae","bac",0,0
5,149,"A5","Ranunculales","euk",0,0
5,149,"A5","Rare","bac",77,0.00291622481442206
5,149,"A5","Rare","euk",6,0.00438917337234821
5,149,"A5","Rhabditida","euk",4,0.00292611558156547
5,149,"A5","Rhynchogastremataceae","euk",0,0
5,149,"A5","Rikenellaceae","bac",0,0
5,149,"A5","Ruminococcaceae","bac",2,7.57460990758976e-05
5,149,"A5","Saccharomycetaceae","euk",288,0.210680321872714
5,149,"A5","Saccharomycodaceae","euk",68,0.049743964886613
5,149,"A5","Sphaeropleales","euk",0,0
5,149,"A5","Sphingobacteriaceae","bac",1,3.78730495379488e-05
5,149,"A5","Sporidiobolaceae","euk",0,0
5,149,"A5","Staphylococcaceae","bac",91,0.00344644750795334
5,149,"A5","Streptococcaceae","bac",3,0.000113619148613846
5,149,"A5","Streptomycetaceae","bac",0,0
5,149,"A5","Taphrinaceae","euk",0,0
5,149,"A5","Tissierellaceae","bac",1152,0.043629753067717
5,149,"A5","Trichosporonaceae","euk",0,0
5,149,"A5","Trichostomatia","euk",1,0.000731528895391368
5,149,"A5","Turicibacteraceae","bac",64,0.00242387517042872
5,149,"A5","Ustilaginaceae","euk",1,0.000731528895391368
5,149,"A5","Veillonellaceae","bac",1,3.78730495379488e-05
5,149,"A5","Weeksellaceae","bac",2,7.57460990758976e-05
5,149,"A5","Xanthomonadaceae","bac",1055,0.039956067262536
5,149,"A6","Acari","euk",0,0
5,149,"A6","Aerococcaceae","bac",13,0.000538302277432712
5,149,"A6","Ascaridida","euk",106,0.0592178770949721
5,149,"A6","Aspergillaceae","euk",4,0.00223463687150838
5,149,"A6","Bacillaceae","bac",50,0.0020703933747412
5,149,"A6","Bifidobacteriaceae","bac",18,0.000745341614906832
5,149,"A6","Brevibacteriaceae","bac",19,0.000786749482401656
5,149,"A6","Carnobacteriaceae","bac",4,0.000165631469979296
5,149,"A6","Caulobacteraceae","bac",0,0
5,149,"A6","Christensenellaceae","bac",2,8.2815734989648e-05
5,149,"A6","Chromulinales","euk",41,0.0229050279329609
5,149,"A6","Cladosporiaceae","euk",1,0.000558659217877095
5,149,"A6","Clostridiaceae","bac",12454,0.515693581780538
5,149,"A6","Coleoptera","euk",5,0.00279329608938547
5,149,"A6","Collembola","euk",0,0
5,149,"A6","Comamonadaceae","bac",0,0
5,149,"A6","Corynebacteriaceae","bac",523,0.021656314699793
5,149,"A6","Debaryomycetaceae","euk",1,0.000558659217877095
5,149,"A6","Dermabacteraceae","bac",3,0.000124223602484472
5,149,"A6","Didymellaceae","euk",8,0.00446927374301676
5,149,"A6","Dietziaceae","bac",13,0.000538302277432712
5,149,"A6","Dipodascaceae","euk",3,0.00167597765363128
5,149,"A6","Diptera","euk",1521,0.849720670391061
5,149,"A6","Eimeriorina","euk",0,0
5,149,"A6","Enterobacteriaceae","bac",17,0.000703933747412008
5,149,"A6","Enterococcaceae","bac",3560,0.147412008281573
5,149,"A6","Eustigmatales","euk",0,0
5,149,"A6","Fabales","euk",22,0.0122905027932961
5,149,"A6","Flavobacteriaceae","bac",0,0
5,149,"A6","Haptoria","euk",0,0
5,149,"A6","Herpotrichiellaceae","euk",1,0.000558659217877095
5,149,"A6","Hypotrichia","euk",0,0
5,149,"A6","Intrasporangiaceae","bac",2,8.2815734989648e-05
5,149,"A6","Lachnospiraceae","bac",14,0.000579710144927536
5,149,"A6","Lactobacillaceae","bac",43,0.00178053830227743
5,149,"A6","Lichtheimiaceae","euk",0,0
5,149,"A6","Malasseziaceae","euk",14,0.00782122905027933
5,149,"A6","Microbacteriaceae","bac",23,0.000952380952380952
5,149,"A6","Micrococcaceae","bac",17,0.000703933747412008
5,149,"A6","Moraxellaceae","bac",2,8.2815734989648e-05
5,149,"A6","Mucoraceae","euk",2,0.00111731843575419
5,149,"A6","Oligohymenophorea","euk",0,0
5,149,"A6","Opiliones","euk",0,0
5,149,"A6","Oxalobacteraceae","bac",0,0
5,149,"A6","Paraprevotellaceae","bac",0,0
5,149,"A6","Peptostreptococcaceae","bac",281,0.0116356107660455
5,149,"A6","Peronosporomycetes","euk",0,0
5,149,"A6","Phaeosphaeriaceae","euk",5,0.00279329608938547
5,149,"A6","Phaffomycetaceae","euk",0,0
5,149,"A6","Pichiaceae","euk",0,0
5,149,"A6","Planococcaceae","bac",3306,0.136894409937888
5,149,"A6","Poales","euk",8,0.00446927374301676
5,149,"A6","Porphyromonadaceae","bac",0,0
5,149,"A6","Prevotellaceae","bac",0,0
5,149,"A6","Pseudomonadaceae","bac",0,0
5,149,"A6","Ranunculales","euk",0,0
5,149,"A6","Rare","bac",253,0.0104761904761905
5,149,"A6","Rare","euk",22,0.0122905027932961
5,149,"A6","Rhabditida","euk",5,0.00279329608938547
5,149,"A6","Rhynchogastremataceae","euk",0,0
5,149,"A6","Rikenellaceae","bac",0,0
5,149,"A6","Ruminococcaceae","bac",5,0.00020703933747412
5,149,"A6","Saccharomycetaceae","euk",17,0.00949720670391061
5,149,"A6","Saccharomycodaceae","euk",0,0
5,149,"A6","Sphaeropleales","euk",4,0.00223463687150838
5,149,"A6","Sphingobacteriaceae","bac",0,0
5,149,"A6","Sporidiobolaceae","euk",0,0
5,149,"A6","Staphylococcaceae","bac",264,0.0109316770186335
5,149,"A6","Streptococcaceae","bac",1,4.1407867494824e-05
5,149,"A6","Streptomycetaceae","bac",0,0
5,149,"A6","Taphrinaceae","euk",0,0
5,149,"A6","Tissierellaceae","bac",3124,0.12935817805383
5,149,"A6","Trichosporonaceae","euk",0,0
5,149,"A6","Trichostomatia","euk",0,0
5,149,"A6","Turicibacteraceae","bac",66,0.00273291925465838
5,149,"A6","Ustilaginaceae","euk",0,0
5,149,"A6","Veillonellaceae","bac",1,4.1407867494824e-05
5,149,"A6","Weeksellaceae","bac",1,4.1407867494824e-05
5,149,"A6","Xanthomonadaceae","bac",71,0.00293995859213251
7,209,"A2","Acari","euk",0,0
7,209,"A2","Aerococcaceae","bac",24,0.000868401056554619
7,209,"A2","Ascaridida","euk",0,0
7,209,"A2","Aspergillaceae","euk",30,0.000760456273764259
7,209,"A2","Bacillaceae","bac",367,0.0132792994898144
7,209,"A2","Bifidobacteriaceae","bac",1,3.61833773564424e-05
7,209,"A2","Brevibacteriaceae","bac",15,0.000542750660346637
7,209,"A2","Carnobacteriaceae","bac",1,3.61833773564424e-05
7,209,"A2","Caulobacteraceae","bac",0,0
7,209,"A2","Christensenellaceae","bac",1,3.61833773564424e-05
7,209,"A2","Chromulinales","euk",45,0.00114068441064639
7,209,"A2","Cladosporiaceae","euk",38,0.000963244613434728
7,209,"A2","Clostridiaceae","bac",15126,0.547309765893549
7,209,"A2","Coleoptera","euk",150,0.00380228136882129
7,209,"A2","Collembola","euk",2,5.06970849176172e-05
7,209,"A2","Comamonadaceae","bac",0,0
7,209,"A2","Corynebacteriaceae","bac",2526,0.0913992112023736
7,209,"A2","Debaryomycetaceae","euk",57,0.00144486692015209
7,209,"A2","Dermabacteraceae","bac",0,0
7,209,"A2","Didymellaceae","euk",98,0.00248415716096324
7,209,"A2","Dietziaceae","bac",6,0.000217100264138655
7,209,"A2","Dipodascaceae","euk",162,0.004106463878327
7,209,"A2","Diptera","euk",36507,0.925399239543726
7,209,"A2","Eimeriorina","euk",0,0
7,209,"A2","Enterobacteriaceae","bac",62,0.00224336939609943
7,209,"A2","Enterococcaceae","bac",560,0.0202626913196078
7,209,"A2","Eustigmatales","euk",6,0.000152091254752852
7,209,"A2","Fabales","euk",0,0
7,209,"A2","Flavobacteriaceae","bac",0,0
7,209,"A2","Haptoria","euk",0,0
7,209,"A2","Herpotrichiellaceae","euk",12,0.000304182509505703
7,209,"A2","Hypotrichia","euk",0,0
7,209,"A2","Intrasporangiaceae","bac",0,0
7,209,"A2","Lachnospiraceae","bac",10,0.000361833773564425
7,209,"A2","Lactobacillaceae","bac",11,0.000398017150920867
7,209,"A2","Lichtheimiaceae","euk",0,0
7,209,"A2","Malasseziaceae","euk",24,0.000608365019011407
7,209,"A2","Microbacteriaceae","bac",20,0.000723667547128849
7,209,"A2","Micrococcaceae","bac",2,7.23667547128849e-05
7,209,"A2","Moraxellaceae","bac",2,7.23667547128849e-05
7,209,"A2","Mucoraceae","euk",22,0.00055766793409379
7,209,"A2","Oligohymenophorea","euk",0,0
7,209,"A2","Opiliones","euk",0,0
7,209,"A2","Oxalobacteraceae","bac",0,0
7,209,"A2","Paraprevotellaceae","bac",0,0
7,209,"A2","Peptostreptococcaceae","bac",158,0.00571697362231791
7,209,"A2","Peronosporomycetes","euk",10,0.000253485424588086
7,209,"A2","Phaeosphaeriaceae","euk",309,0.00783269961977186
7,209,"A2","Phaffomycetaceae","euk",0,0
7,209,"A2","Pichiaceae","euk",13,0.000329531051964512
7,209,"A2","Planococcaceae","bac",5346,0.193436335347541
7,209,"A2","Poales","euk",33,0.000836501901140684
7,209,"A2","Porphyromonadaceae","bac",0,0
7,209,"A2","Prevotellaceae","bac",0,0
7,209,"A2","Pseudomonadaceae","bac",4,0.00014473350942577
7,209,"A2","Ranunculales","euk",0,0
7,209,"A2","Rare","bac",139,0.0050294894525455
7,209,"A2","Rare","euk",199,0.00504435994930292
7,209,"A2","Rhabditida","euk",1611,0.0408365019011407
7,209,"A2","Rhynchogastremataceae","euk",22,0.00055766793409379
7,209,"A2","Rikenellaceae","bac",0,0
7,209,"A2","Ruminococcaceae","bac",0,0
7,209,"A2","Saccharomycetaceae","euk",20,0.000506970849176172
7,209,"A2","Saccharomycodaceae","euk",22,0.00055766793409379
7,209,"A2","Sphaeropleales","euk",12,0.000304182509505703
7,209,"A2","Sphingobacteriaceae","bac",0,0
