numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac
900,14,36191.99045613228,0.12067597862558899
1500,14,36157.942336577406,0.12060545454745324
1800,14,36136.279478954246,0.12057329397275698
2100,14,36095.775064225825,0.12040575383150084
2400,14,36138.31811750521,0.12052849701405013
3e3,14,36139.16615834905,0.1205619179034857
900,15,36156.99400565547,0.12063612201413904
1500,15,36069.926883461514,0.1203716403752374
1800,15,36065.62365294127,0.12036685680093766
2100,15,36082.85806514778,0.12042317146125472
2400,15,36096.30133259134,0.12044651121807279
3e3,15,36088.798472207956,0.1204541299739638
900,16,36124.61486010513,0.12063894406400814
1500,16,36081.826536119544,0.12050608263499064
1800,16,36101.39677538242,0.12054316320213175
2100,16,36056.750848431766,0.1204086181607278
2400,16,36030.28951846848,0.12037078171411304
3e3,16,36057.97710757269,0.12041510002082689
900,17,36195.51930107629,0.12096001927047118
1500,17,36182.527441433995,0.1208894240007199
1800,17,36066.80071641968,0.12052817225697271
2100,17,36111.05561577819,0.12064232309371478
2400,17,36080.86518650553,0.12053086197053758
3e3,17,36046.52978071741,0.12044049116069043
900,18,36249.60103490229,0.12118357712793629
1500,18,36123.82821965156,0.12073556724717867
1800,18,36145.58590234523,0.12085013521574632
2100,18,36110.223553269476,0.12074971326315544
2400,18,36121.53500395889,0.12077062037623426
3e3,18,36109.53514956095,0.12068919260167996
