yactual,yhat,resid
390,352.7535444444442,37.246455555555826
209,285.15977222222205,-76.15977222222205
448,376.09453333333335,71.90546666666665
267,219.7223166666667,47.2776833333333
149,201.06209444444426,-52.062094444444256
448,368.44922777777754,79.55077222222246
0,13.110011111111119,-13.110011111111119
87,235.4256722222222,-148.4256722222222
57,73.34292222222211,-16.342922222222114
267,352.71494444444426,-85.71494444444426
0,20.159077777777785,-20.159077777777785
87,63.24663888888889,23.75336111111111
209,240.91649999999987,-31.91649999999987
27,15.468350000000006,11.531649999999994
149,228.79467222222192,-79.79467222222192
390,346.8429277777781,43.15707222222193
448,352.0207388888888,95.97926111111121
448,306.90357222222224,141.09642777777776
390,364.9234722222223,25.0765277777777
57,51.53027777777778,5.469722222222217
27,18.323994444444452,8.676005555555548
87,75.43039444444439,11.569605555555611
27,36.281333333333336,-9.281333333333336
209,273.4963611111111,-64.49636111111113
149,179.27050555555553,-30.27050555555553
0,36.93340555555555,-36.93340555555555
87,166.3644055555556,-79.3644055555556
326,334.07323333333306,-8.073233333333064
87,116.18121666666666,-29.181216666666657
390,350.74711666666633,39.25288333333367
448,317.4903777777777,130.50962222222228
27,36.72621666666667,-9.726216666666673
0,27.35633333333335,-27.35633333333335
87,68.51718888888887,18.482811111111133
57,51.8379722222222,5.162027777777801
326,327.18616666666674,-1.186166666666736
448,306.8376999999998,141.1623000000002
57,96.55189999999996,-39.55189999999996
326,344.82042222222196,-18.820422222221964
448,347.79496666666665,100.20503333333335
87,74.04097777777774,12.95902222222226
0,10.228366666666679,-10.228366666666679
87,138.66176666666675,-51.66176666666675
448,333.9421555555554,114.05784444444458
267,299.09106111111083,-32.09106111111083
448,333.3418333333331,114.65816666666689
390,186.2057388888888,203.7942611111112
27,19.85201666666667,7.147983333333329
149,262.69384999999966,-113.69384999999966
27,27.557583333333337,-0.5575833333333371
390,296.7439055555557,93.25609444444427
448,266.49707222222213,181.50292777777787
0,12.566627777777788,-12.566627777777788
390,327.84007777777805,62.15992222222195
57,103.83537777777777,-46.835377777777765
209,245.5995944444446,-36.59959444444459
326,298.88596666666655,27.114033333333452
326,223.1180833333332,102.8819166666668
390,379.6168944444444,10.383105555555574
87,65.58617222222219,21.41382777777781
87,103.50122222222217,-16.501222222222168
27,28.915566666666653,-1.9155666666666527
390,187.54071111111122,202.45928888888878
326,362.46409444444487,-36.46409444444487
