"days","degdays","subj","taxa","counts","fracBySubjDay"
2,57,"A4","Sphingobacteriales",513,0.00665611376375337
2,57,"A4","Turicibacterales",422,0.00547539962632344
2,57,"A4","Xanthomonadales",701,0.00909539132239983
2,57,"A5","Actinomycetales",18624,0.414973262032086
2,57,"A5","Bacillales",6620,0.147504456327986
2,57,"A5","Bacteroidales",220,0.00490196078431373
2,57,"A5","Burkholderiales",76,0.00169340463458111
2,57,"A5","Caulobacterales",17,0.000378787878787879
2,57,"A5","Clostridiales",12406,0.276426024955437
2,57,"A5","Enterobacteriales",904,0.0201426024955437
2,57,"A5","Flavobacteriales",34,0.000757575757575758
2,57,"A5","JG30_KF_CM45",1195,0.026626559714795
2,57,"A5","Lactobacillales",1624,0.0361853832442068
2,57,"A5","Pseudomonadales",708,0.0157754010695187
2,57,"A5","Rare",511,0.0113859180035651
2,57,"A5","Rhizobiales",670,0.0149286987522282
2,57,"A5","Sphingobacteriales",9,0.000200534759358289
2,57,"A5","Turicibacterales",1031,0.0229723707664884
2,57,"A5","Xanthomonadales",231,0.00514705882352941
2,57,"A6","Actinomycetales",12248,0.378714325469219
2,57,"A6","Bacillales",5532,0.171052224730219
2,57,"A6","Bacteroidales",394,0.0121826783340033
2,57,"A6","Burkholderiales",217,0.00670974923471754
2,57,"A6","Caulobacterales",36,0.00111313812188862
2,57,"A6","Clostridiales",4841,0.149686156890634
2,57,"A6","Enterobacteriales",338,0.0104511301443988
2,57,"A6","Flavobacteriales",1262,0.0390216752728734
2,57,"A6","JG30_KF_CM45",249,0.00769920534306298
2,57,"A6","Lactobacillales",2244,0.0693856095977242
2,57,"A6","Pseudomonadales",3435,0.106211929130206
2,57,"A6","Rare",582,0.0179957329705328
2,57,"A6","Rhizobiales",274,0.00847221792770786
2,57,"A6","Sphingobacteriales",181,0.00559661111282892
2,57,"A6","Turicibacterales",380,0.0117497912866021
2,57,"A6","Xanthomonadales",128,0.00395782443338178
3,87,"A1","Actinomycetales",8859,0.181362212623088
3,87,"A1","Bacillales",4226,0.0865150367473949
3,87,"A1","Bacteroidales",54,0.00110549266075706
3,87,"A1","Burkholderiales",178,0.00364403136323623
3,87,"A1","Caulobacterales",101,0.0020676807173419
3,87,"A1","Clostridiales",25508,0.522201977603538
3,87,"A1","Enterobacteriales",152,0.00311175711916801
3,87,"A1","Flavobacteriales",93,0.00190390402685938
3,87,"A1","JG30_KF_CM45",1382,0.0282924232808566
3,87,"A1","Lactobacillales",4892,0.100149446230065
3,87,"A1","Pseudomonadales",219,0.00448338690195918
3,87,"A1","Rare",732,0.0149855671791512
3,87,"A1","Rhizobiales",614,0.012569860994534
3,87,"A1","Sphingobacteriales",7,0.000143304604172211
3,87,"A1","Turicibacterales",1724,0.0352938767989846
3,87,"A1","Xanthomonadales",106,0.00217004114889348
3,87,"A2","Actinomycetales",6814,0.294595763078253
3,87,"A2","Bacillales",7398,0.319844357976654
3,87,"A2","Bacteroidales",45,0.00194552529182879
3,87,"A2","Burkholderiales",47,0.00203199308257674
3,87,"A2","Caulobacterales",19,0.000821444012105491
3,87,"A2","Clostridiales",3271,0.141418071768266
3,87,"A2","Enterobacteriales",801,0.0346303501945525
3,87,"A2","Flavobacteriales",179,0.0077388672719412
3,87,"A2","JG30_KF_CM45",184,0.00795503674881107
3,87,"A2","Lactobacillales",1635,0.0706874189364462
3,87,"A2","Pseudomonadales",1042,0.0450497189796801
3,87,"A2","Rare",117,0.00505836575875486
3,87,"A2","Rhizobiales",98,0.00423692174664937
3,87,"A2","Sphingobacteriales",54,0.00233463035019455
3,87,"A2","Turicibacterales",202,0.00873324686554259
3,87,"A2","Xanthomonadales",1224,0.0529182879377432
3,87,"A3","Actinomycetales",5246,0.134089921529535
3,87,"A3","Bacillales",2434,0.0622140428903714
3,87,"A3","Bacteroidales",8,0.000204483296270736
3,87,"A3","Burkholderiales",21,0.000536768652710682
3,87,"A3","Caulobacterales",0,0
3,87,"A3","Clostridiales",6751,0.172558341640467
3,87,"A3","Enterobacteriales",22389,0.572272065025688
3,87,"A3","Flavobacteriales",11,0.000281164532372262
3,87,"A3","JG30_KF_CM45",257,0.00656902589269739
3,87,"A3","Lactobacillales",862,0.0220330751731718
3,87,"A3","Pseudomonadales",60,0.00153362472203052
3,87,"A3","Rare",135,0.00345065562456867
3,87,"A3","Rhizobiales",168,0.00429414922168545
3,87,"A3","Sphingobacteriales",6,0.000153362472203052
3,87,"A3","Turicibacterales",752,0.0192214298494492
3,87,"A3","Xanthomonadales",23,0.000587889476778366
3,87,"A4","Actinomycetales",11538,0.307327597687984
3,87,"A4","Bacillales",3666,0.0976480302586368
3,87,"A4","Bacteroidales",39,0.00103880883253869
3,87,"A4","Burkholderiales",117,0.00311642649761607
3,87,"A4","Caulobacterales",25,0.000665903097781211
3,87,"A4","Clostridiales",4439,0.118237754042032
3,87,"A4","Enterobacteriales",9074,0.241696188370668
3,87,"A4","Flavobacteriales",503,0.013397970327358
3,87,"A4","JG30_KF_CM45",116,0.00308979037370482
3,87,"A4","Lactobacillales",3356,0.0893908318461498
3,87,"A4","Pseudomonadales",3817,0.101670084969235
3,87,"A4","Rare",189,0.00503422741922595
3,87,"A4","Rhizobiales",162,0.00431505207362225
3,87,"A4","Sphingobacteriales",91,0.00242388727592361
3,87,"A4","Turicibacterales",243,0.00647257811043337
3,87,"A4","Xanthomonadales",168,0.00447486881708974
3,87,"A5","Actinomycetales",1535,0.0210866130915585
3,87,"A5","Bacillales",51255,0.704100556356893
3,87,"A5","Bacteroidales",8,0.000109897657806168
3,87,"A5","Burkholderiales",0,0
3,87,"A5","Caulobacterales",0,0
3,87,"A5","Clostridiales",1057,0.0145202280376399
3,87,"A5","Enterobacteriales",200,0.0027474414451542
3,87,"A5","Flavobacteriales",6,8.2423243354626e-05
3,87,"A5","JG30_KF_CM45",91,0.00125008585754516
