numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac,avgsqrtcvMSE,avgsqrtcvErrFrac,avgorigUnitsqrtcvMSE,avgorigUnitsqrtcvErrFrac
300,6,38811.95810562901,0.13402703283892806,14.348996772833345,0.10032214630405546,41244.6026964341,0.1390506453510609
600,6,38785.72719111797,0.1339894808041468,14.284303120808131,0.09997391027137448,41082.856017438535,0.13871880560405897
1500,6,38465.857474087396,0.1328254364592202,14.255385851361469,0.09967303753956762,41007.55169230107,0.13837728893228915
2100,6,38466.8976550539,0.13287051465466532,14.2400995805839,0.09960906167218199,40970.356774185166,0.1382730566823363
3e3,6,38436.630843363586,0.13270907838007584,14.232217733810609,0.09954327610806843,40991.73606082663,0.1383246233774096
300,9,36234.33053483427,0.12572329758923925,13.390607274057128,0.09395130471300589,37734.8846036489,0.12800596822460783
600,9,36182.680799066955,0.12544487770891782,13.296065767996401,0.09320424700479615,37567.31984772133,0.12725963351898864
1500,9,35974.29609846371,0.12478779840887588,13.28517052459364,0.09307098379106622,37566.20922392427,0.1271870391696834
2100,9,35988.85082713429,0.1247220190145191,13.272781595633456,0.09302866801430117,37571.96130420004,0.12726767144027196
3e3,9,35964.34147626402,0.12471281465825407,13.26079182758032,0.09295383845829487,37549.64679572871,0.12721280264695242
300,12,35381.17697258117,0.12319138072167092,13.079934216642517,0.09182338744370369,36385.34045420179,0.1237559818117825
600,12,35298.19765020815,0.12284838809026914,13.03607335117217,0.09149549846833706,36296.137257601695,0.12334367136119788
1500,12,35142.59449319482,0.1222931699168195,12.981308870306098,0.09104404057563191,36190.47574054033,0.12292680793053933
2100,12,35170.716770090636,0.12238471818064847,12.957571234332224,0.09093127278553043,36127.08414385731,0.12270987028604566
3e3,12,35124.788771872634,0.12223499661160407,12.96089909117503,0.09092130520394638,36139.649173868085,0.12275086019002616
300,15,35171.246916698365,0.12282744865818448,13.039133504184205,0.0914945379196784,35899.751727122755,0.1222445082421955
600,15,35228.78322053884,0.12298230639494138,12.983131466907212,0.09112782043341586,35773.681089514626,0.12181815257542099
1500,15,35113.708235575716,0.12259136865815616,12.981112339289796,0.0911519576148809,35739.3568432661,0.12177206519739255
2100,15,35045.333035592,0.12239556322739477,12.94340202991293,0.09087172509853898,35683.03114105391,0.12152445408479794
3e3,15,35058.79704763388,0.12243737245612488,12.93590572345512,0.09081144822917064,35633.29352086136,0.1213451435785143
300,18,35549.05243159775,0.12458444509203916,13.193316018703584,0.09280175666307056,35916.05624793772,0.1227317525330048
600,18,35514.59566429345,0.12443913893382892,13.119158695083945,0.09219171784844644,35786.09759505284,0.1222214630383829
1500,18,35312.8132171026,0.12375247838491478,13.094750118394725,0.09197915767727749,35692.94738725472,0.12185175620303189
2100,18,35311.06267651174,0.12369685974454309,13.08302100784718,0.09187776745091826,35700.64095129826,0.12184628876968791
3e3,18,35290.02666890137,0.1236009038925485,13.086040492284035,0.09191113398523654,35711.242695391156,0.12187996186623515
300,21,35875.01336415527,0.12612826329981305,13.357492252938476,0.09395406659402818,36082.177440829044,0.12367911989642653
600,21,35788.96168356111,0.1257066784023383,13.350126452223607,0.09393828217128665,36136.19642443922,0.12370034326945017
1500,21,35741.05702512259,0.12552230109298806,13.321710726807014,0.09366147997750512,36006.6884648799,0.12320360819652182
2100,21,35677.92484093356,0.12536700607062792,13.321378043539086,0.09365727872671897,36018.66108203594,0.12330799066255145
3e3,21,35668.88289418739,0.1253399476185191,13.303585132881505,0.09352851223289972,35973.4103612183,0.12311485828756291
300,24,36356.722439910925,0.12804563043330097,13.745393382318051,0.09668816629856773,36733.98586680871,0.1261580245503984
600,24,36260.36668471024,0.127780422109518,13.657141690090828,0.09606742992984431,36584.262843454344,0.12550172941383692
1500,24,36256.408288877086,0.12767335091545792,13.615311148589461,0.09578122738374258,36549.27350458458,0.12536296740755767
2100,24,36222.45284467271,0.12758854902288919,13.614893548744659,0.0958005990501154,36500.213760873354,0.12517473782874564
3e3,24,36208.12693115615,0.12755159816829775,13.613681427822012,0.09575736956575494,36499.797151400984,0.1251746268552404
300,27,37053.831149254365,0.13080587041537106,14.055211455191829,0.09896881466980935,37285.824301784996,0.12821685309846437
600,27,36977.04169398892,0.130633133379111,14.010695121507508,0.09861804447100575,37250.442622259136,0.12803922267573686
1500,27,36822.1208707431,0.13007271857508185,13.959321375679172,0.0982619726038875,37101.41433846189,0.1275807015964086
2100,27,36811.01897411842,0.1300193011511889,13.978635115340424,0.09839906819949776,37174.261939827855,0.1277874174961624
