cvMSE,cvErrFrac
27939.56253345318,0.0933802700788685
19667.095292469974,0.07304320911397306
50007.63711451966,0.3080336418683637
35381.18801104662,0.09551527129028152
18481.52071307837,0.0775817576218797
20668.09461458146,0.07760882284429993
44163.488273407995,0.15874260858248432
62968.9646969042,0.2505550105067437
26742.891656553646,0.10279820551459239
35083.91704988974,0.15584452438807678
28626.231548248474,0.09165907167705063
84368.89241661603,0.22359142274118124
39829.566245915375,0.13075336717278851
29279.65227930118,0.1262770520518846
56296.279010453094,0.13729085408559122
24888.251490362454,0.1338452945867428
60525.708378762014,0.20836184923133438
44970.759233801225,0.15152871512318855
22265.246891833278,0.08233293869353699
18256.525830402985,0.10401444037161144
23492.300647231994,0.09363290432111764
64465.85254119294,0.18962588511144618
45396.66579244529,0.15438664742835084
31964.115656475467,0.16745083992810406
22639.218306583207,0.08316183194792862
17233.917180433964,0.10209726557610076
88652.12706798471,0.23218954905103947
34476.3078039105,0.11238700111948342
70516.54450402742,0.17385246877159857
43635.58276424489,0.1350523272495981
16174.806503617898,0.05842426567309576
34289.978685251655,0.10858640699240239
37238.312845385175,0.1802402701608669
28284.548306753477,0.2183746550253332
55459.46380639787,0.1823169934787399
61495.75931011752,0.17989075811364297
38837.30896838664,0.14518880279821283
30713.175167821824,0.12815703885833477
54083.83179582047,0.15608617450969017
28242.483601461965,0.13072835518595197
24015.49777262669,0.12134865467765554
24126.03996589428,0.08733861087710902
46945.2040524015,0.15233743905540087
25830.825402707076,0.09508043765580317
10920.326475827578,0.051390495154095134
45728.04436907418,0.14763602685533841
39001.010384471,0.09997691585641258
14000.4566107181,0.048454961608693246
56623.99634292879,0.14802221001088325
16502.771597581606,0.09835957454921945
33662.58118582493,0.1207289510139363
26594.432375293578,0.1447861939086911
37650.574459832744,0.1144155200456261
40953.25919134324,0.2066920937158719
21572.657506993564,0.0919331148475591
28985.427623183507,0.11713506304662148
101653.45173960744,0.23865553845977236
30245.06414488886,0.21206011660718205
29046.679574020152,0.09020427649536805
43560.83135111081,0.16045535497115332
42011.283848568004,0.14544786513694521
46817.20760759467,0.15339176949358038
27054.740242086515,0.07430130853222193
7601.981878709471,0.026160580333349663
33711.50925685295,0.12985427191104548
23548.05095721728,0.19073729217158453
38907.59882869863,0.15392549436709124
18786.4515410616,0.06536843652932894
29327.830294478525,0.12885916402080233
48520.76046011171,0.13592611041679903
41360.81557437392,0.19177761140628977
27548.071429871077,0.09896978341095808
24712.047106166196,0.09495032452510087
28930.772805472516,0.08723582438096847
50829.45739788277,0.1615091304731207
23089.875699590782,0.09197366994088989
44519.03779593288,0.1172511157043439
41032.1446850932,0.11268255229566078
42458.84725338314,0.17209281194546902
26334.94843842783,0.1203683344739214
25428.514672387344,0.09540390984012984
41988.85106809918,0.1789472970140616
15633.71551191398,0.05530992265725738
44909.067680619606,0.1789324288612545
78911.88290596475,0.20685661260900162
60314.753867533414,0.18951319796765984
59666.64526777487,0.17909197717319977
30918.636602689247,0.1263416329820343
20537.39121941502,0.07125116919802978
17459.425127326856,0.08689565087999648
34648.58340875977,0.39901130670168483
32576.794622731588,0.12919940489867074
24179.506652093452,0.11598754589718643
51302.011089989166,0.1995815088065658
49943.079226034766,0.19182462215516177
41163.31922410939,0.17243697294773652
65091.950113644954,0.19582230740696582
12668.917544528884,0.06146210392980449
60691.43709859196,0.20343027631553814
28221.747050679714,0.09245975638604757
52593.13938851232,0.17352321715011826
28730.84316568859,0.09394114997300626
56226.20294811203,0.18241843948199885
56845.52954558167,0.1434921614713372
61486.604352146984,0.1616781356991749
19458.54513387988,0.055029243680243554
32262.369332289025,0.09983322317400072
35568.617437946974,0.10950790416407181
96368.86541263737,0.23943881684693696
55687.92234324312,0.16550333828913527
58734.45277327165,0.16755006047070356
34656.49945384246,0.10544314073530013
34927.72364068331,0.09332353463100058
41352.73919556711,0.17231644126791512
20920.280268165996,0.07012103524890051
41816.530312322124,0.19446080432098523
58431.51250340656,0.1778237068522537
30970.098804206158,0.13313523383342785
21472.242230912725,0.07920232836723076
26836.193065452724,0.08961738006865957
28811.939811665827,0.12666386922040407
13464.468962987716,0.06318900332451054
31554.20812194089,0.09927759651626965
31183.730444514174,0.16495135652061202
44688.79764372142,0.12661651763970155
46113.593824528376,0.14868717659776115
40682.97940450838,0.1146459936130993
32621.21990814377,0.09996511982756584
53818.7158452839,0.1663272763403305
59631.58135526817,0.16701412359919643
39055.05147469961,0.14888757294296187
71899.99640358402,0.2035227984742868
47812.29602672299,0.13884820863470254
35280.75174550651,0.14585942535362947
21132.953986653094,0.07369987893064049
41405.23321535413,0.15930578330666323
37690.3172382206,0.14316633682222435
77282.78707613517,0.17747293728620278
44128.181426116105,0.13750984710555472
51050.8434475718,0.14043294581606508
33576.643437765226,0.1496427153050292
134339.90698312307,0.4227186267558151
25452.171487229007,0.0859704262421776
27964.824287429037,0.10426357175527805
60410.518471914795,0.21092360013890618
22293.17560014414,0.07891778987542655
84544.00222744704,0.26381337603484833
71397.91455559814,0.21726366358545843
26476.51543071152,0.1110255694442408
48838.358695766336,0.12574297776345025
35019.879503444456,0.13602778901486512
81069.48052574298,0.2142031001071716
27435.388868310285,0.14324227044841953
19779.312940284974,0.06200078960884231
43208.49274323443,0.12923687761658273
46239.25458053481,0.16869024679539177
35436.1942769999,0.10853638933357763
31494.561396860216,0.14421762156787124
38784.558661003386,0.1928923155345897
31735.17476667814,0.1398906074263898
58972.30854491693,0.18762986758118294
27006.826775984056,0.1141900979792003
40817.53974722058,0.12706583483495573
52045.326929834475,0.1695016110341418
16895.837554931764,0.0660871001934611
53004.7998892069,0.1604306530305752
17169.644577575335,0.062236408687814625
32129.452216477697,0.205171623243569
47066.63014450136,0.13561154165570222
28419.380118090387,0.09436215159903803
50178.28589073465,0.2162987365649175
34718.57780256313,0.1811104737288408
39479.092412058686,0.18453751187744974
