"days","degdays","subj","taxa","type","counts","fracBySubjDay"
3,87,"A3","Ustilaginales","euk",0,0
3,87,"A3","Xanthomonadales","bac",23,0.000587889476778366
3,87,"A4","Acari","euk",46,0.0112800392349191
3,87,"A4","Actinomycetales","bac",11538,0.307327597687984
3,87,"A4","Ascaridida","euk",0,0
3,87,"A4","Bacillales","bac",3666,0.0976480302586368
3,87,"A4","Bacteroidales","bac",39,0.00103880883253869
3,87,"A4","Burkholderiales","bac",117,0.00311642649761607
3,87,"A4","Capnodiales","euk",1,0.000245218244237371
3,87,"A4","Caulobacterales","bac",25,0.000665903097781211
3,87,"A4","Chromulinales","euk",0,0
3,87,"A4","Clostridiales","bac",4439,0.118237754042032
3,87,"A4","Coccidia","euk",59,0.0144678764100049
3,87,"A4","Coleoptera","euk",127,0.0311427170181462
3,87,"A4","Collembola","euk",0,0
3,87,"A4","Conthreep","euk",41,0.0100539480137322
3,87,"A4","Diptera","euk",673,0.165031878371751
3,87,"A4","Enterobacteriales","bac",9074,0.241696188370668
3,87,"A4","Eurotiales","euk",24,0.00588523786169691
3,87,"A4","Eustigmatales","euk",0,0
3,87,"A4","Fabales","euk",1,0.000245218244237371
3,87,"A4","Filobasidiales","euk",16,0.00392349190779794
3,87,"A4","Flavobacteriales","bac",503,0.013397970327358
3,87,"A4","JG30_KF_CM45","bac",116,0.00308979037370482
3,87,"A4","Lactobacillales","bac",3356,0.0893908318461498
3,87,"A4","Liliopsida","euk",26,0.00637567435017165
3,87,"A4","Litostomatea","euk",23,0.00564001961745954
3,87,"A4","Malasseziales","euk",0,0
3,87,"A4","Metakinetoplastina","euk",16,0.00392349190779794
3,87,"A4","Mucorales","euk",5,0.00122609122118686
3,87,"A4","Peronosporomycetes","euk",0,0
3,87,"A4","Pleosporales","euk",12,0.00294261893084846
3,87,"A4","Pseudomonadales","bac",3817,0.101670084969235
3,87,"A4","Ranunculales","euk",0,0
3,87,"A4","Rare","bac",189,0.00503422741922595
3,87,"A4","Rare","euk",22,0.00539480137322217
3,87,"A4","Rhabditida","euk",10,0.00245218244237371
3,87,"A4","Rhizobiales","bac",162,0.00431505207362225
3,87,"A4","Saccharomycetales","euk",2855,0.700098087297695
3,87,"A4","Sphingobacteriales","bac",91,0.00242388727592361
3,87,"A4","Spirotrichea","euk",0,0
3,87,"A4","Sporidiobolales","euk",25,0.00613045610593428
3,87,"A4","Taphrinales","euk",2,0.000490436488474743
3,87,"A4","Tremellales","euk",4,0.000980872976949485
3,87,"A4","Trichosporonales","euk",90,0.0220696419813634
3,87,"A4","Turicibacterales","bac",243,0.00647257811043337
3,87,"A4","Ustilaginales","euk",0,0
3,87,"A4","Xanthomonadales","bac",168,0.00447486881708974
3,87,"A5","Acari","euk",0,0
3,87,"A5","Actinomycetales","bac",1535,0.0210866130915585
3,87,"A5","Ascaridida","euk",0,0
3,87,"A5","Bacillales","bac",51255,0.704100556356893
3,87,"A5","Bacteroidales","bac",8,0.000109897657806168
3,87,"A5","Burkholderiales","bac",0,0
3,87,"A5","Capnodiales","euk",87,0.00781039590627525
3,87,"A5","Caulobacterales","bac",0,0
3,87,"A5","Chromulinales","euk",0,0
3,87,"A5","Clostridiales","bac",1057,0.0145202280376399
3,87,"A5","Coccidia","euk",0,0
3,87,"A5","Coleoptera","euk",848,0.0761289164197863
3,87,"A5","Collembola","euk",0,0
3,87,"A5","Conthreep","euk",0,0
3,87,"A5","Diptera","euk",7863,0.705898195529222
3,87,"A5","Enterobacteriales","bac",200,0.0027474414451542
3,87,"A5","Eurotiales","euk",270,0.0242391597091301
3,87,"A5","Eustigmatales","euk",0,0
3,87,"A5","Fabales","euk",0,0
3,87,"A5","Filobasidiales","euk",8,0.000718197324714965
3,87,"A5","Flavobacteriales","bac",6,8.2423243354626e-05
3,87,"A5","JG30_KF_CM45","bac",91,0.00125008585754516
3,87,"A5","Lactobacillales","bac",11652,0.160065938594684
3,87,"A5","Liliopsida","euk",28,0.00251369063650238
3,87,"A5","Litostomatea","euk",0,0
3,87,"A5","Malasseziales","euk",8,0.000718197324714965
3,87,"A5","Metakinetoplastina","euk",1,8.97746655893707e-05
3,87,"A5","Mucorales","euk",34,0.0030523386300386
3,87,"A5","Peronosporomycetes","euk",0,0
3,87,"A5","Pleosporales","euk",612,0.0549420953406949
3,87,"A5","Pseudomonadales","bac",30,0.00041211621677313
3,87,"A5","Ranunculales","euk",14,0.00125684531825119
3,87,"A5","Rare","bac",30,0.00041211621677313
3,87,"A5","Rare","euk",55,0.00493760660741539
3,87,"A5","Rhabditida","euk",3,0.000269323996768112
3,87,"A5","Rhizobiales","bac",16,0.000219795315612336
3,87,"A5","Saccharomycetales","euk",1223,0.1097944160158
3,87,"A5","Sphingobacteriales","bac",3,4.1211621677313e-05
3,87,"A5","Spirotrichea","euk",0,0
3,87,"A5","Sporidiobolales","euk",10,0.000897746655893707
3,87,"A5","Taphrinales","euk",16,0.00143639464942993
3,87,"A5","Tremellales","euk",12,0.00107729598707245
3,87,"A5","Trichosporonales","euk",46,0.00412963461711105
3,87,"A5","Turicibacterales","bac",17,0.000233532522838107
3,87,"A5","Ustilaginales","euk",1,8.97746655893707e-05
3,87,"A5","Xanthomonadales","bac",6895,0.0947180438216911
3,87,"A6","Acari","euk",0,0
3,87,"A6","Actinomycetales","bac",6288,0.177066906961027
3,87,"A6","Ascaridida","euk",0,0
3,87,"A6","Bacillales","bac",9766,0.275005631899076
3,87,"A6","Bacteroidales","bac",9,0.000253435458436585
3,87,"A6","Burkholderiales","bac",42,0.0011826988060374
3,87,"A6","Capnodiales","euk",2,0.000105713832655003
3,87,"A6","Caulobacterales","bac",8,0.000225275963054742
3,87,"A6","Chromulinales","euk",0,0
3,87,"A6","Clostridiales","bac",3518,0.0990651047533228
3,87,"A6","Coccidia","euk",0,0
3,87,"A6","Coleoptera","euk",16,0.000845710661240023
3,87,"A6","Collembola","euk",2,0.000105713832655003
3,87,"A6","Conthreep","euk",1,5.28569163275015e-05
3,87,"A6","Diptera","euk",18749,0.991014324224325
3,87,"A6","Enterobacteriales","bac",88,0.00247803559360216
3,87,"A6","Eurotiales","euk",9,0.000475712246947513
3,87,"A6","Eustigmatales","euk",0,0
3,87,"A6","Fabales","euk",0,0
3,87,"A6","Filobasidiales","euk",4,0.000211427665310006
3,87,"A6","Flavobacteriales","bac",305,0.00858864609146204
3,87,"A6","JG30_KF_CM45","bac",98,0.00275963054742059
3,87,"A6","Lactobacillales","bac",5986,0.168562739355711
3,87,"A6","Liliopsida","euk",6,0.000317141497965009
3,87,"A6","Litostomatea","euk",1,5.28569163275015e-05
3,87,"A6","Malasseziales","euk",1,5.28569163275015e-05
3,87,"A6","Metakinetoplastina","euk",0,0
3,87,"A6","Mucorales","euk",4,0.000211427665310006
3,87,"A6","Peronosporomycetes","euk",0,0
3,87,"A6","Pleosporales","euk",5,0.000264284581637507
3,87,"A6","Pseudomonadales","bac",1159,0.0326368551475558
3,87,"A6","Ranunculales","euk",0,0
3,87,"A6","Rare","bac",118,0.00332282045505745
3,87,"A6","Rare","euk",8,0.000422855330620011
3,87,"A6","Rhabditida","euk",6,0.000317141497965009
3,87,"A6","Rhizobiales","bac",83,0.00233723811669295
3,87,"A6","Saccharomycetales","euk",78,0.00412283947354511
3,87,"A6","Sphingobacteriales","bac",50,0.00140797476909214
3,87,"A6","Spirotrichea","euk",0,0
3,87,"A6","Sporidiobolales","euk",3,0.000158570748982504
3,87,"A6","Taphrinales","euk",0,0
3,87,"A6","Tremellales","euk",4,0.000211427665310006
3,87,"A6","Trichosporonales","euk",20,0.00105713832655003
3,87,"A6","Turicibacterales","bac",194,0.0054629421040775
3,87,"A6","Ustilaginales","euk",0,0
3,87,"A6","Xanthomonadales","bac",7800,0.219644063978373
5,149,"A1","Acari","euk",0,0
5,149,"A1","Actinomycetales","bac",918,0.0148967934570946
5,149,"A1","Ascaridida","euk",0,0
5,149,"A1","Bacillales","bac",18384,0.298325327794366
5,149,"A1","Bacteroidales","bac",19,0.000308321433207841
5,149,"A1","Burkholderiales","bac",0,0
5,149,"A1","Capnodiales","euk",29,0.000699756291774244
5,149,"A1","Caulobacterales","bac",1,1.62274438530443e-05
5,149,"A1","Chromulinales","euk",0,0
5,149,"A1","Clostridiales","bac",27984,0.454108788783591
5,149,"A1","Coccidia","euk",0,0
5,149,"A1","Coleoptera","euk",2362,0.0569939434886471
5,149,"A1","Collembola","euk",0,0
5,149,"A1","Conthreep","euk",1,2.41295273025601e-05
5,149,"A1","Diptera","euk",37970,0.916198151678209
5,149,"A1","Enterobacteriales","bac",96,0.00155783460989225
5,149,"A1","Eurotiales","euk",69,0.00166493738387665
5,149,"A1","Eustigmatales","euk",0,0
5,149,"A1","Fabales","euk",0,0
5,149,"A1","Filobasidiales","euk",20,0.000482590546051203
5,149,"A1","Flavobacteriales","bac",0,0
5,149,"A1","JG30_KF_CM45","bac",13,0.000210956770089575
5,149,"A1","Lactobacillales","bac",13741,0.222981305984681
5,149,"A1","Liliopsida","euk",2,4.82590546051203e-05
5,149,"A1","Litostomatea","euk",0,0
5,149,"A1","Malasseziales","euk",22,0.000530849600656323
5,149,"A1","Metakinetoplastina","euk",0,0
5,149,"A1","Mucorales","euk",0,0
5,149,"A1","Peronosporomycetes","euk",0,0
5,149,"A1","Pleosporales","euk",783,0.0188934198779046
5,149,"A1","Pseudomonadales","bac",5,8.11372192652213e-05
5,149,"A1","Ranunculales","euk",0,0
5,149,"A1","Rare","bac",166,0.00269375567960535
5,149,"A1","Rare","euk",81,0.00195449171150737
5,149,"A1","Rhabditida","euk",4,9.65181092102406e-05
5,149,"A1","Rhizobiales","bac",30,0.000486823315591328
5,149,"A1","Saccharomycetales","euk",70,0.00168906691117921
5,149,"A1","Sphingobacteriales","bac",1,1.62274438530443e-05
5,149,"A1","Spirotrichea","euk",0,0
5,149,"A1","Sporidiobolales","euk",0,0
5,149,"A1","Taphrinales","euk",0,0
5,149,"A1","Tremellales","euk",26,0.000627367709866564
5,149,"A1","Trichosporonales","euk",4,9.65181092102406e-05
5,149,"A1","Turicibacterales","bac",64,0.00103855640659483
5,149,"A1","Ustilaginales","euk",0,0
5,149,"A1","Xanthomonadales","bac",202,0.00327794365831494
5,149,"A2","Acari","euk",0,0
5,149,"A2","Actinomycetales","bac",636,0.0166183271929137
5,149,"A2","Ascaridida","euk",0,0
5,149,"A2","Bacillales","bac",16855,0.440411800057485
5,149,"A2","Bacteroidales","bac",44,0.00114969559196258
5,149,"A2","Burkholderiales","bac",2,5.22588905437538e-05
5,149,"A2","Capnodiales","euk",4,0.000528401585204756
5,149,"A2","Caulobacterales","bac",0,0
5,149,"A2","Chromulinales","euk",0,0
5,149,"A2","Clostridiales","bac",14838,0.387708708944109
5,149,"A2","Coccidia","euk",0,0
5,149,"A2","Coleoptera","euk",29,0.00383091149273448
5,149,"A2","Collembola","euk",0,0
5,149,"A2","Conthreep","euk",0,0
5,149,"A2","Diptera","euk",6994,0.923910171730515
5,149,"A2","Enterobacteriales","bac",74,0.00193357895011889
5,149,"A2","Eurotiales","euk",26,0.00343461030383091
5,149,"A2","Eustigmatales","euk",0,0
5,149,"A2","Fabales","euk",0,0
5,149,"A2","Filobasidiales","euk",6,0.000792602377807133
5,149,"A2","Flavobacteriales","bac",0,0
5,149,"A2","JG30_KF_CM45","bac",1,2.61294452718769e-05
5,149,"A2","Lactobacillales","bac",5496,0.143607431214235
5,149,"A2","Liliopsida","euk",3,0.000396301188903567
5,149,"A2","Litostomatea","euk",0,0
5,149,"A2","Malasseziales","euk",0,0
5,149,"A2","Metakinetoplastina","euk",0,0
5,149,"A2","Mucorales","euk",0,0
5,149,"A2","Peronosporomycetes","euk",0,0
5,149,"A2","Pleosporales","euk",102,0.0134742404227213
5,149,"A2","Pseudomonadales","bac",11,0.000287423897990646
5,149,"A2","Ranunculales","euk",0,0
5,149,"A2","Rare","bac",70,0.00182906116903138
5,149,"A2","Rare","euk",26,0.00343461030383091
5,149,"A2","Rhabditida","euk",1,0.000132100396301189
5,149,"A2","Rhizobiales","bac",10,0.000261294452718769
5,149,"A2","Saccharomycetales","euk",367,0.0484808454425363
5,149,"A2","Sphingobacteriales","bac",0,0
5,149,"A2","Spirotrichea","euk",0,0
5,149,"A2","Sporidiobolales","euk",4,0.000528401585204756
5,149,"A2","Taphrinales","euk",0,0
5,149,"A2","Tremellales","euk",2,0.000264200792602378
5,149,"A2","Trichosporonales","euk",3,0.000396301188903567
5,149,"A2","Turicibacterales","bac",11,0.000287423897990646
5,149,"A2","Ustilaginales","euk",3,0.000396301188903567
5,149,"A2","Xanthomonadales","bac",223,0.00582686629562854
5,149,"A3","Acari","euk",0,0
5,149,"A3","Actinomycetales","bac",274,0.00477210582231743
5,149,"A3","Ascaridida","euk",0,0
5,149,"A3","Bacillales","bac",44394,0.773185641883066
5,149,"A3","Bacteroidales","bac",7,0.000121915112248985
5,149,"A3","Burkholderiales","bac",2,3.48328892139959e-05
5,149,"A3","Capnodiales","euk",2,0.000101688021151108
5,149,"A3","Caulobacterales","bac",1,1.74164446069979e-05
5,149,"A3","Chromulinales","euk",0,0
5,149,"A3","Clostridiales","bac",4090,0.0712332584426215
5,149,"A3","Coccidia","euk",0,0
5,149,"A3","Coleoptera","euk",45,0.00228798047589994
5,149,"A3","Collembola","euk",1,5.08440105755542e-05
5,149,"A3","Conthreep","euk",3,0.000152532031726663
5,149,"A3","Diptera","euk",19548,0.993898718730933
5,149,"A3","Enterobacteriales","bac",22,0.000383161781353954
5,149,"A3","Eurotiales","euk",8,0.000406752084604434
5,149,"A3","Eustigmatales","euk",0,0
5,149,"A3","Fabales","euk",0,0
5,149,"A3","Filobasidiales","euk",0,0
5,149,"A3","Flavobacteriales","bac",0,0
5,149,"A3","JG30_KF_CM45","bac",9,0.000156748001462981
5,149,"A3","Lactobacillales","bac",7774,0.135395440374802
5,149,"A3","Liliopsida","euk",0,0
5,149,"A3","Litostomatea","euk",0,0
5,149,"A3","Malasseziales","euk",0,0
5,149,"A3","Metakinetoplastina","euk",0,0
5,149,"A3","Mucorales","euk",3,0.000152532031726663
5,149,"A3","Peronosporomycetes","euk",0,0
5,149,"A3","Pleosporales","euk",9,0.000457596095179988
5,149,"A3","Pseudomonadales","bac",19,0.000330912447532961
5,149,"A3","Ranunculales","euk",0,0
5,149,"A3","Rare","bac",51,0.000888238674956895
5,149,"A3","Rare","euk",7,0.000355908074028879
5,149,"A3","Rhabditida","euk",2,0.000101688021151108
5,149,"A3","Rhizobiales","bac",2,3.48328892139959e-05
5,149,"A3","Saccharomycetales","euk",37,0.00188122839129551
5,149,"A3","Sphingobacteriales","bac",0,0
5,149,"A3","Spirotrichea","euk",0,0
5,149,"A3","Sporidiobolales","euk",0,0
5,149,"A3","Taphrinales","euk",2,0.000101688021151108
5,149,"A3","Tremellales","euk",0,0
5,149,"A3","Trichosporonales","euk",1,5.08440105755542e-05
5,149,"A3","Turicibacterales","bac",3,5.22493338209938e-05
5,149,"A3","Ustilaginales","euk",0,0
5,149,"A3","Xanthomonadales","bac",769,0.0133932459027814
5,149,"A4","Acari","euk",0,0
5,149,"A4","Actinomycetales","bac",831,0.0214042860086544
5,149,"A4","Ascaridida","euk",0,0
5,149,"A4","Bacillales","bac",6549,0.168684318977952
5,149,"A4","Bacteroidales","bac",3,7.72717906449619e-05
5,149,"A4","Burkholderiales","bac",0,0
5,149,"A4","Capnodiales","euk",6,0.00731707317073171
5,149,"A4","Caulobacterales","bac",0,0
5,149,"A4","Chromulinales","euk",0,0
5,149,"A4","Clostridiales","bac",21366,0.550329692973418
5,149,"A4","Coccidia","euk",0,0
5,149,"A4","Coleoptera","euk",50,0.0609756097560976
5,149,"A4","Collembola","euk",1,0.00121951219512195
5,149,"A4","Conthreep","euk",6,0.00731707317073171
5,149,"A4","Diptera","euk",21,0.025609756097561
5,149,"A4","Enterobacteriales","bac",40,0.00103029054193283
5,149,"A4","Eurotiales","euk",29,0.0353658536585366
5,149,"A4","Eustigmatales","euk",0,0
5,149,"A4","Fabales","euk",0,0
5,149,"A4","Filobasidiales","euk",3,0.00365853658536585
5,149,"A4","Flavobacteriales","bac",1,2.57572635483206e-05
5,149,"A4","JG30_KF_CM45","bac",11,0.000283329899031527
5,149,"A4","Lactobacillales","bac",9854,0.253812075005151
5,149,"A4","Liliopsida","euk",0,0
5,149,"A4","Litostomatea","euk",0,0
5,149,"A4","Malasseziales","euk",18,0.0219512195121951
5,149,"A4","Metakinetoplastina","euk",0,0
5,149,"A4","Mucorales","euk",10,0.0121951219512195
5,149,"A4","Peronosporomycetes","euk",0,0
5,149,"A4","Pleosporales","euk",96,0.117073170731707
5,149,"A4","Pseudomonadales","bac",19,0.000489388007418092
5,149,"A4","Ranunculales","euk",1,0.00121951219512195
5,149,"A4","Rare","bac",62,0.00159695033999588
5,149,"A4","Rare","euk",29,0.0353658536585366
5,149,"A4","Rhabditida","euk",3,0.00365853658536585
5,149,"A4","Rhizobiales","bac",19,0.000489388007418092
5,149,"A4","Saccharomycetales","euk",518,0.631707317073171
5,149,"A4","Sphingobacteriales","bac",0,0
5,149,"A4","Spirotrichea","euk",0,0
5,149,"A4","Sporidiobolales","euk",4,0.0048780487804878
5,149,"A4","Taphrinales","euk",1,0.00121951219512195
5,149,"A4","Tremellales","euk",0,0
5,149,"A4","Trichosporonales","euk",20,0.024390243902439
5,149,"A4","Turicibacterales","bac",49,0.00126210591386771
5,149,"A4","Ustilaginales","euk",4,0.0048780487804878
5,149,"A4","Xanthomonadales","bac",20,0.000515145270966413
5,149,"A5","Acari","euk",0,0
5,149,"A5","Actinomycetales","bac",1800,0.0415062144026564
5,149,"A5","Ascaridida","euk",0,0
5,149,"A5","Bacillales","bac",18267,0.421218899162958
5,149,"A5","Bacteroidales","bac",12,0.000276708096017709
5,149,"A5","Burkholderiales","bac",0,0
5,149,"A5","Capnodiales","euk",0,0
5,149,"A5","Caulobacterales","bac",0,0
5,149,"A5","Chromulinales","euk",0,0
5,149,"A5","Clostridiales","bac",9732,0.224410265870362
5,149,"A5","Coccidia","euk",0,0
5,149,"A5","Coleoptera","euk",25,0.0182083029861617
5,149,"A5","Collembola","euk",0,0
5,149,"A5","Conthreep","euk",0,0
5,149,"A5","Diptera","euk",962,0.700655498907502
5,149,"A5","Enterobacteriales","bac",74,0.00170636659210921
5,149,"A5","Eurotiales","euk",2,0.00145666423889294
5,149,"A5","Eustigmatales","euk",0,0
5,149,"A5","Fabales","euk",0,0
5,149,"A5","Filobasidiales","euk",0,0
5,149,"A5","Flavobacteriales","bac",2,4.61180160029516e-05
5,149,"A5","JG30_KF_CM45","bac",37,0.000853183296054604
5,149,"A5","Lactobacillales","bac",12257,0.282634261074089
5,149,"A5","Liliopsida","euk",0,0
5,149,"A5","Litostomatea","euk",1,0.000728332119446468
5,149,"A5","Malasseziales","euk",0,0
5,149,"A5","Metakinetoplastina","euk",0,0
5,149,"A5","Mucorales","euk",1,0.000728332119446468
5,149,"A5","Peronosporomycetes","euk",0,0
5,149,"A5","Pleosporales","euk",1,0.000728332119446468
5,149,"A5","Pseudomonadales","bac",13,0.000299767104019185
5,149,"A5","Ranunculales","euk",0,0
5,149,"A5","Rare","bac",43,0.000991537344063458
5,149,"A5","Rare","euk",5,0.00364166059723234
5,149,"A5","Rhabditida","euk",4,0.00291332847778587
5,149,"A5","Rhizobiales","bac",10,0.000230590080014758
5,149,"A5","Saccharomycetales","euk",370,0.269482884195193
5,149,"A5","Sphingobacteriales","bac",1,2.30590080014758e-05
5,149,"A5","Spirotrichea","euk",1,0.000728332119446468
5,149,"A5","Sporidiobolales","euk",0,0
5,149,"A5","Taphrinales","euk",0,0
5,149,"A5","Tremellales","euk",0,0
5,149,"A5","Trichosporonales","euk",0,0
5,149,"A5","Turicibacterales","bac",64,0.00147577651209445
5,149,"A5","Ustilaginales","euk",1,0.000728332119446468
5,149,"A5","Xanthomonadales","bac",1055,0.0243272534415569
5,149,"A6","Acari","euk",0,0
5,149,"A6","Actinomycetales","bac",882,0.0182032072317504
5,149,"A6","Ascaridida","euk",106,0.0558482613277134
5,149,"A6","Bacillales","bac",21562,0.445008565001135
5,149,"A6","Bacteroidales","bac",11,0.000227024126473077
5,149,"A6","Burkholderiales","bac",0,0
5,149,"A6","Capnodiales","euk",1,0.000526870389884088
5,149,"A6","Caulobacterales","bac",0,0
5,149,"A6","Chromulinales","euk",41,0.0216016859852476
5,149,"A6","Clostridiales","bac",16335,0.337130827812519
5,149,"A6","Coccidia","euk",0,0
5,149,"A6","Coleoptera","euk",5,0.00263435194942044
5,149,"A6","Collembola","euk",0,0
5,149,"A6","Conthreep","euk",29,0.0152792413066386
5,149,"A6","Diptera","euk",1521,0.801369863013699
5,149,"A6","Enterobacteriales","bac",17,0.000350855468185664
5,149,"A6","Eurotiales","euk",4,0.00210748155953635
5,149,"A6","Eustigmatales","euk",0,0
5,149,"A6","Fabales","euk",22,0.0115911485774499
5,149,"A6","Filobasidiales","euk",0,0
5,149,"A6","Flavobacteriales","bac",1,2.06385569520979e-05
5,149,"A6","JG30_KF_CM45","bac",7,0.000144469898664685
5,149,"A6","Lactobacillales","bac",9269,0.191298784388996
5,149,"A6","Liliopsida","euk",8,0.00421496311907271
5,149,"A6","Litostomatea","euk",0,0
5,149,"A6","Malasseziales","euk",14,0.00737618545837724
5,149,"A6","Metakinetoplastina","euk",36,0.0189673340358272
5,149,"A6","Mucorales","euk",2,0.00105374077976818
5,149,"A6","Peronosporomycetes","euk",0,0
5,149,"A6","Pleosporales","euk",45,0.023709167544784
5,149,"A6","Pseudomonadales","bac",2,4.12771139041958e-05
5,149,"A6","Ranunculales","euk",0,0
5,149,"A6","Rare","bac",177,0.00365302458052132
5,149,"A6","Rare","euk",32,0.0168598524762908
5,149,"A6","Rhabditida","euk",5,0.00263435194942044
5,149,"A6","Rhizobiales","bac",53,0.00109384351846119
5,149,"A6","Saccharomycetales","euk",27,0.0142255005268704
5,149,"A6","Sphingobacteriales","bac",0,0
5,149,"A6","Spirotrichea","euk",0,0
5,149,"A6","Sporidiobolales","euk",0,0
5,149,"A6","Taphrinales","euk",0,0
5,149,"A6","Tremellales","euk",0,0
5,149,"A6","Trichosporonales","euk",0,0
5,149,"A6","Turicibacterales","bac",66,0.00136214475883846
5,149,"A6","Ustilaginales","euk",0,0
5,149,"A6","Xanthomonadales","bac",71,0.00146533754359895
7,209,"A2","Acari","euk",0,0
7,209,"A2","Actinomycetales","bac",6831,0.15472604135994
7,209,"A2","Ascaridida","euk",0,0
7,209,"A2","Bacillales","bac",15624,0.353892500396385
7,209,"A2","Bacteroidales","bac",15,0.000339758544927405
7,209,"A2","Burkholderiales","bac",3,6.7951708985481e-05
7,209,"A2","Capnodiales","euk",38,0.000894496492632174
7,209,"A2","Caulobacterales","bac",0,0
7,209,"A2","Chromulinales","euk",45,0.00105927216232757
7,209,"A2","Clostridiales","bac",16774,0.379940655507486
7,209,"A2","Coccidia","euk",0,0
7,209,"A2","Coleoptera","euk",150,0.00353090720775858
7,209,"A2","Collembola","euk",2,4.70787627701144e-05
7,209,"A2","Conthreep","euk",2,4.70787627701144e-05
7,209,"A2","Diptera","euk",36507,0.859352196224283
7,209,"A2","Enterobacteriales","bac",62,0.00140433531903327
7,209,"A2","Eurotiales","euk",31,0.000729720822936773
7,209,"A2","Eustigmatales","euk",6,0.000141236288310343
7,209,"A2","Fabales","euk",0,0
7,209,"A2","Filobasidiales","euk",1,2.35393813850572e-05
7,209,"A2","Flavobacteriales","bac",0,0
7,209,"A2","JG30_KF_CM45","bac",4,9.0602278647308e-05
7,209,"A2","Lactobacillales","bac",3495,0.0791637409680853
7,209,"A2","Liliopsida","euk",33,0.000776799585706888
7,209,"A2","Litostomatea","euk",0,0
7,209,"A2","Malasseziales","euk",24,0.000564945153241373
7,209,"A2","Metakinetoplastina","euk",6,0.000141236288310343
7,209,"A2","Mucorales","euk",22,0.000517866390471258
7,209,"A2","Peronosporomycetes","euk",10,0.000235393813850572
7,209,"A2","Pleosporales","euk",910,0.0214208370604021
7,209,"A2","Pseudomonadales","bac",6,0.000135903417970962
7,209,"A2","Ranunculales","euk",0,0
7,209,"A2","Rare","bac",60,0.00135903417970962
7,209,"A2","Rare","euk",221,0.00520220328609764
7,209,"A2","Rhabditida","euk",1611,0.0379219434113272
7,209,"A2","Rhizobiales","bac",30,0.00067951708985481
7,209,"A2","Saccharomycetales","euk",2794,0.0657690315898498
7,209,"A2","Sphingobacteriales","bac",0,0
7,209,"A2","Spirotrichea","euk",0,0
7,209,"A2","Sporidiobolales","euk",7,0.0001647756696954
7,209,"A2","Taphrinales","euk",5,0.000117696906925286
7,209,"A2","Tremellales","euk",23,0.000541405771856316
7,209,"A2","Trichosporonales","euk",23,0.000541405771856316
7,209,"A2","Turicibacterales","bac",27,0.000611565380869329
7,209,"A2","Ustilaginales","euk",11,0.000258933195235629
7,209,"A2","Xanthomonadales","bac",1218,0.0275883938481053
7,209,"A3","Acari","euk",0,0
7,209,"A3","Actinomycetales","bac",1323,0.0204760725561815
7,209,"A3","Ascaridida","euk",0,0
7,209,"A3","Bacillales","bac",7142,0.110536742400792
7,209,"A3","Bacteroidales","bac",10,0.000154770011762521
7,209,"A3","Burkholderiales","bac",8,0.000123816009410017
7,209,"A3","Capnodiales","euk",0,0
7,209,"A3","Caulobacterales","bac",0,0
7,209,"A3","Chromulinales","euk",1,4.70588235294118e-05
7,209,"A3","Clostridiales","bac",48762,0.754689531356404
7,209,"A3","Coccidia","euk",1,4.70588235294118e-05
7,209,"A3","Coleoptera","euk",6,0.000282352941176471
7,209,"A3","Collembola","euk",0,0
7,209,"A3","Conthreep","euk",1,4.70588235294118e-05
7,209,"A3","Diptera","euk",21187,0.997035294117647
7,209,"A3","Enterobacteriales","bac",40,0.000619080047050084
7,209,"A3","Eurotiales","euk",0,0
7,209,"A3","Eustigmatales","euk",0,0
7,209,"A3","Fabales","euk",1,4.70588235294118e-05
7,209,"A3","Filobasidiales","euk",1,4.70588235294118e-05
7,209,"A3","Flavobacteriales","bac",8,0.000123816009410017
7,209,"A3","JG30_KF_CM45","bac",27,0.000417879031758806
7,209,"A3","Lactobacillales","bac",6145,0.0951061722280691
7,209,"A3","Liliopsida","euk",1,4.70588235294118e-05
7,209,"A3","Litostomatea","euk",0,0
7,209,"A3","Malasseziales","euk",0,0
7,209,"A3","Metakinetoplastina","euk",0,0
7,209,"A3","Mucorales","euk",0,0
7,209,"A3","Peronosporomycetes","euk",0,0
7,209,"A3","Pleosporales","euk",4,0.000188235294117647
7,209,"A3","Pseudomonadales","bac",31,0.000479787036463815
7,209,"A3","Ranunculales","euk",0,0
7,209,"A3","Rare","bac",165,0.00255370519408159
7,209,"A3","Rare","euk",0,0
7,209,"A3","Rhabditida","euk",7,0.000329411764705882
7,209,"A3","Rhizobiales","bac",188,0.00290967622113539
7,209,"A3","Saccharomycetales","euk",33,0.00155294117647059
7,209,"A3","Sphingobacteriales","bac",9,0.000139293010586269
7,209,"A3","Spirotrichea","euk",0,0
7,209,"A3","Sporidiobolales","euk",3,0.000141176470588235
7,209,"A3","Taphrinales","euk",0,0
7,209,"A3","Tremellales","euk",0,0
7,209,"A3","Trichosporonales","euk",3,0.000141176470588235
7,209,"A3","Turicibacterales","bac",527,0.00815637961988485
7,209,"A3","Ustilaginales","euk",1,4.70588235294118e-05
7,209,"A3","Xanthomonadales","bac",227,0.00351327926700922
7,209,"A5","Acari","euk",0,0
7,209,"A5","Actinomycetales","bac",724,0.0198236679261815
7,209,"A5","Ascaridida","euk",0,0
7,209,"A5","Bacillales","bac",1513,0.0414270850446306
7,209,"A5","Bacteroidales","bac",4,0.000109523027216472
