yactual,yhat,resid
448,346.99590555555517,101.00409444444483
57,47.51165555555555,9.48834444444445
448,368.2939999999999,79.70600000000007
326,311.13315555555533,14.866844444444666
267,258.50994999999983,8.490050000000167
27,73.10297777777777,-46.10297777777777
149,191.43809444444412,-42.43809444444412
390,335.4707055555555,54.529294444444474
27,31.972272222222212,-4.972272222222212
209,198.9799222222218,10.020077777778198
57,43.99666111111111,13.00333888888889
448,345.4525111111109,102.54748888888912
57,50.749544444444446,6.250455555555554
448,387.6312444444443,60.36875555555571
267,301.47642777777753,-34.47642777777753
209,252.02253333333317,-43.02253333333317
390,375.3477055555553,14.652294444444692
0,23.191750000000013,-23.191750000000013
57,68.66931111111107,-11.669311111111071
267,361.7633777777777,-94.76337777777769
27,17.02855555555557,9.97144444444443
267,265.9098277777774,1.0901722222225771
209,204.94623333333294,4.053766666667059
149,213.6514666666663,-64.6514666666663
27,47.839122222222194,-20.839122222222194
57,52.24671111111107,4.753288888888932
57,106.34927222222227,-49.34927222222227
149,184.62261666666612,-35.62261666666612
87,99.78012222222225,-12.780122222222246
27,65.59763888888887,-38.597638888888866
87,212.98897777777785,-125.98897777777785
27,42.65858888888888,-15.658588888888879
267,287.3758388888888,-20.37583888888878
326,273.16499999999957,52.835000000000434
87,72.82622222222219,14.173777777777815
27,14.475855555555553,12.524144444444447
149,202.68259444444425,-53.68259444444425
390,349.72707222222186,40.272927777778136
57,50.27737777777773,6.72262222222227
448,358.08174999999983,89.91825000000017
57,93.91301666666665,-36.91301666666665
27,63.49391111111108,-36.49391111111108
87,183.24967777777766,-96.24967777777766
27,34.074422222222225,-7.074422222222225
0,37.580316666666654,-37.580316666666654
209,282.94872222222216,-73.94872222222216
390,356.1484333333334,33.8515666666666
27,58.873988888888874,-31.873988888888874
149,203.87526666666625,-54.87526666666625
57,70.79269444444442,-13.792694444444422
209,207.66561111111074,1.334388888889265
448,362.67732777777735,85.32267222222265
0,17.875316666666674,-17.875316666666674
326,251.4224277777779,74.5775722222221
27,16.729350000000004,10.270649999999996
27,43.37347777777776,-16.373477777777758
267,272.9457555555551,-5.945755555555081
0,26.503433333333344,-26.503433333333344
0,24.756794444444445,-24.756794444444445
267,359.71038333333297,-92.71038333333297
87,148.25002777777786,-61.25002777777786
27,63.66375,-36.66375
149,202.49237222222166,-53.49237222222166
448,397.16200555555554,50.83799444444446
87,139.78375555555553,-52.78375555555553
57,97.78739444444443,-40.78739444444443
267,259.813122222222,7.186877777778022
326,327.61569444444416,-1.6156944444441592
390,362.66659444444423,27.33340555555577
27,18.45931666666669,8.540683333333309
209,260.4453222222224,-51.44532222222239
267,289.96845555555535,-22.96845555555535
0,50.03413888888884,-50.03413888888884
27,36.71081666666665,-9.710816666666652
390,358.33039444444427,31.669605555555734
27,63.88111666666666,-36.88111666666666
87,214.53313888888852,-127.53313888888852
87,82.87213333333334,4.127866666666662
448,365.2695444444448,82.73045555555518
267,283.2514666666664,-16.251466666666374
390,326.6873388888887,63.31266111111131
267,271.3883777777773,-4.388377777777293
27,27.623866666666668,-0.6238666666666681
149,177.32283888888864,-28.32283888888864
326,328.5175388888888,-2.5175388888887937
390,181.01240555555552,208.98759444444448
57,81.75004444444443,-24.750044444444427
390,353.1363388888891,36.8636611111109
149,178.08462777777734,-29.084627777777342
0,54.32004999999999,-54.32004999999999
209,192.4235888888888,16.576411111111213
267,269.5007166666663,-2.5007166666662783
0,24.29898333333335,-24.29898333333335
27,33.77209444444445,-6.772094444444448
57,74.48677222222221,-17.486772222222214
149,179.7475833333329,-30.747583333332898
448,363.7798055555555,84.22019444444447
57,81.54795555555556,-24.54795555555556
57,45.72764444444446,11.272355555555542
0,30.290455555555557,-30.290455555555557
267,361.5975833333332,-94.5975833333332
149,209.27258888888863,-60.272588888888635
87,118.92993888888894,-31.92993888888894
87,191.25947777777768,-104.25947777777768
149,195.81113333333312,-46.81113333333312
27,36.40843888888891,-9.40843888888891
326,282.1461777777779,43.85382222222211
27,39.159349999999996,-12.159349999999996
267,285.59061111111083,-18.59061111111083
57,57.18293333333334,-0.18293333333333806
57,38.64269444444445,18.35730555555555
209,192.36857222222204,16.631427777777958
149,174.2891833333328,-25.2891833333328
87,74.64443888888889,12.355561111111115
149,192.4337333333327,-43.4337333333327
149,191.37537777777712,-42.37537777777712
0,69.60931666666669,-69.60931666666669
267,290.39976111111093,-23.399761111110934
27,15.680133333333332,11.319866666666668
0,51.02430555555557,-51.02430555555557
267,268.91301111111085,-1.9130111111108477
448,349.50901666666687,98.49098333333313
0,23.16748333333331,-23.16748333333331
209,213.56388333333302,-4.563883333333024
149,173.17658333333262,-24.176583333332616
326,296.830622222222,29.16937777777798
209,265.78615555555547,-56.78615555555547
27,64.09286666666668,-37.09286666666668
57,84.23763888888888,-27.23763888888888
149,191.77773888888834,-42.77773888888834
149,203.71381111111086,-54.71381111111086
0,22.594211111111097,-22.594211111111097
87,163.66002222222212,-76.66002222222212
0,26.506149999999995,-26.506149999999995
267,268.18440555555526,-1.1844055555552586
0,20.68927777777776,-20.68927777777776
326,283.7498611111114,42.250138888888614
326,307.928722222222,18.071277777777993
390,365.0990499999996,24.90095000000042
87,150.33583888888907,-63.33583888888907
87,110.45631111111113,-23.456311111111134
0,52.31515000000003,-52.31515000000003
267,358.19578333333334,-91.19578333333334
57,103.4811111111111,-46.481111111111105
0,30.4365611111111,-30.4365611111111
326,352.8355555555556,-26.835555555555572
209,182.00351111111098,26.99648888888902
87,129.0194055555556,-42.01940555555561
390,341.4853444444446,48.51465555555541
