"days","degdays","subj","taxa","type","counts","fracBySubjDay"
1,27,"A6","Bacillales","bac",4704,0.11409444808266
1,27,"A6","Bacteroidales","bac",311,0.00754323413131534
1,27,"A6","Burkholderiales","bac",360,0.00873171796550971
1,27,"A6","Capnodiales","euk",441,0.023193436415273
1,27,"A6","Chromulinales","euk",0,0
1,27,"A6","Clostridiales","bac",5819,0.141138519003614
1,27,"A6","Coccidia","euk",11,0.000578521089723362
1,27,"A6","Coleoptera","euk",5,0.000262964131692437
1,27,"A6","Collembola","euk",0,0
1,27,"A6","Conthreep","euk",16,0.000841485221415799
1,27,"A6","Diptera","euk",15780,0.829914799621332
1,27,"A6","Enterobacteriales","bac",42,0.00101870042930947
1,27,"A6","Eurotiales","euk",239,0.0125696854948985
1,27,"A6","Eustigmatales","euk",0,0
1,27,"A6","Fabales","euk",2,0.000105185652676975
1,27,"A6","Filobasidiales","euk",161,0.00846744504049648
1,27,"A6","Flavobacteriales","bac",2062,0.0500133401246695
1,27,"A6","JG30_KF_CM45","bac",385,0.00933808726867011
1,27,"A6","Lactobacillales","bac",2852,0.0691746101045381
1,27,"A6","Liliopsida","euk",131,0.00688966025034185
1,27,"A6","Litostomatea","euk",148,0.00778373829809614
1,27,"A6","Malasseziales","euk",4,0.00021037130535395
1,27,"A6","Metakinetoplastina","euk",2,0.000105185652676975
1,27,"A6","Mucorales","euk",142,0.00746818134006522
1,27,"A6","Peronosporomycetes","euk",1,5.25928263384874e-05
1,27,"A6","Pleosporales","euk",225,0.0118333859261597
1,27,"A6","Pseudomonadales","bac",4785,0.1160590846249
1,27,"A6","Ranunculales","euk",0,0
1,27,"A6","Rare","bac",953,0.0231147978364743
1,27,"A6","Rare","euk",202,0.0106237509203745
1,27,"A6","Rhabditida","euk",120,0.00631113916061849
1,27,"A6","Rhizobiales","bac",598,0.0145043537315967
1,27,"A6","Saccharomycetales","euk",584,0.0307142105816767
1,27,"A6","Sphingobacteriales","bac",315,0.007640253219821
1,27,"A6","Spirotrichea","euk",5,0.000262964131692437
1,27,"A6","Sporidiobolales","euk",24,0.0012622278321237
1,27,"A6","Taphrinales","euk",2,0.000105185652676975
1,27,"A6","Tremellales","euk",14,0.000736299568738824
1,27,"A6","Trichosporonales","euk",474,0.024928999684443
1,27,"A6","Turicibacterales","bac",235,0.00569987144970773
1,27,"A6","Xanthomonadales","bac",461,0.0111814499502777
2,57,"A1","Acari","euk",0,0
2,57,"A1","Actinomycetales","bac",15175,0.259175761302113
2,57,"A1","Ascaridida","euk",0,0
2,57,"A1","Bacillales","bac",5023,0.0857884579255692
2,57,"A1","Bacteroidales","bac",2436,0.0416047548291233
2,57,"A1","Burkholderiales","bac",361,0.00616556506293659
2,57,"A1","Capnodiales","euk",8,0.00231615518239722
2,57,"A1","Chromulinales","euk",0,0
2,57,"A1","Clostridiales","bac",22464,0.383665522365118
2,57,"A1","Coccidia","euk",0,0
2,57,"A1","Coleoptera","euk",2,0.000579038795599305
2,57,"A1","Collembola","euk",0,0
2,57,"A1","Conthreep","euk",56,0.0162130862767805
2,57,"A1","Diptera","euk",29,0.00839606253618993
2,57,"A1","Enterobacteriales","bac",260,0.00444057317552219
2,57,"A1","Eurotiales","euk",66,0.0191082802547771
2,57,"A1","Eustigmatales","euk",0,0
2,57,"A1","Fabales","euk",0,0
2,57,"A1","Filobasidiales","euk",6,0.00173711638679792
2,57,"A1","Flavobacteriales","bac",812,0.0138682516097078
2,57,"A1","JG30_KF_CM45","bac",1073,0.0183259039128281
2,57,"A1","Lactobacillales","bac",5251,0.0896824990179502
2,57,"A1","Liliopsida","euk",120,0.0347423277359583
2,57,"A1","Litostomatea","euk",1394,0.403590040532716
2,57,"A1","Malasseziales","euk",0,0
2,57,"A1","Metakinetoplastina","euk",180,0.0521134916039375
2,57,"A1","Mucorales","euk",25,0.00723798494499131
2,57,"A1","Peronosporomycetes","euk",0,0
2,57,"A1","Pleosporales","euk",40,0.0115807759119861
2,57,"A1","Pseudomonadales","bac",977,0.0166863076634046
2,57,"A1","Ranunculales","euk",0,0
2,57,"A1","Rare","bac",1987,0.0339362265375485
2,57,"A1","Rare","euk",34,0.0098436595251882
2,57,"A1","Rhabditida","euk",650,0.188187608569774
2,57,"A1","Rhizobiales","bac",317,0.00541408344861744
2,57,"A1","Saccharomycetales","euk",776,0.22466705269253
2,57,"A1","Sphingobacteriales","bac",298,0.00508958002425236
2,57,"A1","Spirotrichea","euk",42,0.0121598147075854
2,57,"A1","Sporidiobolales","euk",0,0
2,57,"A1","Taphrinales","euk",1,0.000289519397799653
2,57,"A1","Tremellales","euk",3,0.000868558193398958
2,57,"A1","Trichosporonales","euk",22,0.00636942675159236
2,57,"A1","Turicibacterales","bac",1746,0.0298201567863914
2,57,"A1","Xanthomonadales","bac",371,0.00633635633891821
2,57,"A2","Acari","euk",0,0
2,57,"A2","Actinomycetales","bac",21267,0.437295663438406
2,57,"A2","Ascaridida","euk",0,0
2,57,"A2","Bacillales","bac",6622,0.136162687886826
2,57,"A2","Bacteroidales","bac",33,0.000678551600764913
2,57,"A2","Burkholderiales","bac",123,0.00252914687557831
2,57,"A2","Capnodiales","euk",9,0.00314795383001049
2,57,"A2","Chromulinales","euk",99,0.0346274921301154
2,57,"A2","Clostridiales","bac",12673,0.260584376863447
2,57,"A2","Coccidia","euk",0,0
2,57,"A2","Coleoptera","euk",0,0
2,57,"A2","Collembola","euk",0,0
2,57,"A2","Conthreep","euk",20,0.00699545295557887
2,57,"A2","Diptera","euk",32,0.0111927247289262
2,57,"A2","Enterobacteriales","bac",87,0.00178890876565295
2,57,"A2","Eurotiales","euk",38,0.0132913606155999
2,57,"A2","Eustigmatales","euk",0,0
2,57,"A2","Fabales","euk",0,0
2,57,"A2","Filobasidiales","euk",7,0.00244840853445261
2,57,"A2","Flavobacteriales","bac",345,0.00709394855345136
2,57,"A2","JG30_KF_CM45","bac",600,0.0123373018320893
2,57,"A2","Lactobacillales","bac",2213,0.0455040815906895
2,57,"A2","Liliopsida","euk",18,0.00629590766002099
2,57,"A2","Litostomatea","euk",114,0.0398740818467996
2,57,"A2","Malasseziales","euk",0,0
2,57,"A2","Metakinetoplastina","euk",26,0.00909408884225254
2,57,"A2","Mucorales","euk",8,0.00279818118223155
2,57,"A2","Peronosporomycetes","euk",0,0
2,57,"A2","Pleosporales","euk",18,0.00629590766002099
2,57,"A2","Pseudomonadales","bac",2313,0.0475602985627043
2,57,"A2","Ranunculales","euk",0,0
2,57,"A2","Rare","bac",599,0.0123167396623692
2,57,"A2","Rare","euk",26,0.00909408884225253
2,57,"A2","Rhabditida","euk",942,0.329485834207765
2,57,"A2","Rhizobiales","bac",517,0.010630641745317
2,57,"A2","Saccharomycetales","euk",1456,0.509268975166142
2,57,"A2","Sphingobacteriales","bac",104,0.00213846565089548
2,57,"A2","Spirotrichea","euk",0,0
2,57,"A2","Sporidiobolales","euk",2,0.000699545295557887
2,57,"A2","Taphrinales","euk",3,0.00104931794333683
2,57,"A2","Tremellales","euk",1,0.000349772647778944
2,57,"A2","Trichosporonales","euk",40,0.0139909059111577
2,57,"A2","Turicibacterales","bac",979,0.0201303641560257
2,57,"A2","Xanthomonadales","bac",158,0.00324882281578352
2,57,"A3","Acari","euk",0,0
2,57,"A3","Actinomycetales","bac",11168,0.29518422582862
2,57,"A3","Ascaridida","euk",0,0
2,57,"A3","Bacillales","bac",3547,0.0937516519532696
2,57,"A3","Bacteroidales","bac",93,0.00245810646508432
2,57,"A3","Burkholderiales","bac",57,0.00150658138182587
2,57,"A3","Capnodiales","euk",105,0.0165615141955836
2,57,"A3","Chromulinales","euk",0,0
2,57,"A3","Clostridiales","bac",18179,0.480493735793202
2,57,"A3","Coccidia","euk",0,0
2,57,"A3","Coleoptera","euk",247,0.0389589905362776
2,57,"A3","Collembola","euk",0,0
2,57,"A3","Conthreep","euk",93,0.0146687697160883
2,57,"A3","Diptera","euk",136,0.0214511041009464
2,57,"A3","Enterobacteriales","bac",83,0.00219379394195697
2,57,"A3","Eurotiales","euk",2457,0.387539432176656
2,57,"A3","Eustigmatales","euk",0,0
2,57,"A3","Fabales","euk",3,0.000473186119873817
2,57,"A3","Filobasidiales","euk",83,0.0130914826498423
2,57,"A3","Flavobacteriales","bac",105,0.00277528149283713
2,57,"A3","JG30_KF_CM45","bac",703,0.0185811703758524
2,57,"A3","Lactobacillales","bac",1292,0.0341491779880531
2,57,"A3","Liliopsida","euk",80,0.0126182965299685
2,57,"A3","Litostomatea","euk",523,0.0824921135646688
2,57,"A3","Malasseziales","euk",7,0.00110410094637224
2,57,"A3","Metakinetoplastina","euk",35,0.0055205047318612
2,57,"A3","Mucorales","euk",230,0.0362776025236593
2,57,"A3","Peronosporomycetes","euk",0,0
2,57,"A3","Pleosporales","euk",218,0.034384858044164
2,57,"A3","Pseudomonadales","bac",200,0.00528625046254692
2,57,"A3","Ranunculales","euk",75,0.0118296529968454
2,57,"A3","Rare","bac",384,0.0101496008880901
2,57,"A3","Rare","euk",197,0.0310725552050474
2,57,"A3","Rhabditida","euk",348,0.0548895899053628
2,57,"A3","Rhizobiales","bac",315,0.00832584447851139
2,57,"A3","Saccharomycetales","euk",1055,0.166403785488959
2,57,"A3","Sphingobacteriales","bac",2,5.28625046254692e-05
2,57,"A3","Spirotrichea","euk",0,0
2,57,"A3","Sporidiobolales","euk",22,0.00347003154574133
2,57,"A3","Taphrinales","euk",92,0.0145110410094637
2,57,"A3","Tremellales","euk",19,0.00299684542586751
2,57,"A3","Trichosporonales","euk",315,0.0496845425867508
2,57,"A3","Turicibacterales","bac",1644,0.0434529788021356
2,57,"A3","Xanthomonadales","bac",62,0.00163873764338954
2,57,"A4","Acari","euk",0,0
2,57,"A4","Actinomycetales","bac",19424,0.252024081378451
2,57,"A4","Ascaridida","euk",0,0
2,57,"A4","Bacillales","bac",12037,0.156178638156529
2,57,"A4","Bacteroidales","bac",523,0.00678586257006436
2,57,"A4","Burkholderiales","bac",454,0.00589059580651858
2,57,"A4","Capnodiales","euk",327,0.106549364613881
2,57,"A4","Chromulinales","euk",0,0
2,57,"A4","Clostridiales","bac",11319,0.1468626738634
2,57,"A4","Coccidia","euk",0,0
2,57,"A4","Coleoptera","euk",168,0.0547409579667644
2,57,"A4","Collembola","euk",0,0
2,57,"A4","Conthreep","euk",179,0.0583251873574454
2,57,"A4","Diptera","euk",140,0.0456174649723037
2,57,"A4","Enterobacteriales","bac",1134,0.0147135146356654
2,57,"A4","Eurotiales","euk",58,0.0188986640599544
2,57,"A4","Eustigmatales","euk",0,0
2,57,"A4","Fabales","euk",0,0
2,57,"A4","Filobasidiales","euk",125,0.0407298794395569
2,57,"A4","Flavobacteriales","bac",2206,0.0286225866722026
2,57,"A4","JG30_KF_CM45","bac",329,0.00426873572763131
2,57,"A4","Lactobacillales","bac",11991,0.155581793647498
2,57,"A4","Liliopsida","euk",31,0.0101010101010101
2,57,"A4","Litostomatea","euk",0,0
2,57,"A4","Malasseziales","euk",2,0.00065167807103291
2,57,"A4","Metakinetoplastina","euk",28,0.00912349299446074
2,57,"A4","Mucorales","euk",117,0.0381231671554252
2,57,"A4","Peronosporomycetes","euk",30,0.00977517106549365
2,57,"A4","Pleosporales","euk",405,0.131964809384164
2,57,"A4","Pseudomonadales","bac",13933,0.180779011833091
2,57,"A4","Ranunculales","euk",0,0
2,57,"A4","Rare","bac",1169,0.0151676354577538
2,57,"A4","Rare","euk",165,0.0537634408602151
2,57,"A4","Rhabditida","euk",83,0.0270446399478658
2,57,"A4","Rhizobiales","bac",917,0.011897965538717
2,57,"A4","Saccharomycetales","euk",729,0.237536656891496
2,57,"A4","Sphingobacteriales","bac",513,0.00665611376375337
2,57,"A4","Spirotrichea","euk",0,0
2,57,"A4","Sporidiobolales","euk",20,0.0065167807103291
2,57,"A4","Taphrinales","euk",7,0.00228087324861518
2,57,"A4","Tremellales","euk",19,0.00619094167481264
2,57,"A4","Trichosporonales","euk",436,0.142065819485174
2,57,"A4","Turicibacterales","bac",422,0.00547539962632344
2,57,"A4","Xanthomonadales","bac",701,0.00909539132239983
2,57,"A5","Acari","euk",0,0
2,57,"A5","Actinomycetales","bac",18624,0.414973262032086
2,57,"A5","Ascaridida","euk",0,0
2,57,"A5","Bacillales","bac",6620,0.147504456327986
2,57,"A5","Bacteroidales","bac",220,0.00490196078431373
2,57,"A5","Burkholderiales","bac",76,0.00169340463458111
2,57,"A5","Capnodiales","euk",215,0.0172787912882745
2,57,"A5","Chromulinales","euk",0,0
2,57,"A5","Clostridiales","bac",12406,0.276426024955437
2,57,"A5","Coccidia","euk",0,0
2,57,"A5","Coleoptera","euk",993,0.0798039058104959
2,57,"A5","Collembola","euk",1,8.03664711082536e-05
2,57,"A5","Conthreep","euk",110,0.0088403118219079
2,57,"A5","Diptera","euk",2735,0.219802298481074
2,57,"A5","Enterobacteriales","bac",904,0.0201426024955437
2,57,"A5","Eurotiales","euk",1954,0.157036084545528
2,57,"A5","Eustigmatales","euk",0,0
2,57,"A5","Fabales","euk",0,0
2,57,"A5","Filobasidiales","euk",121,0.00972434300409869
2,57,"A5","Flavobacteriales","bac",34,0.000757575757575758
2,57,"A5","JG30_KF_CM45","bac",1195,0.026626559714795
2,57,"A5","Lactobacillales","bac",1624,0.0361853832442068
2,57,"A5","Liliopsida","euk",192,0.0154303624527847
2,57,"A5","Litostomatea","euk",91,0.00731334887085108
2,57,"A5","Malasseziales","euk",1,8.03664711082536e-05
2,57,"A5","Metakinetoplastina","euk",86,0.00691151651530981
2,57,"A5","Mucorales","euk",293,0.0235473760347183
2,57,"A5","Peronosporomycetes","euk",0,0
2,57,"A5","Pleosporales","euk",390,0.0313429237322189
2,57,"A5","Pseudomonadales","bac",708,0.0157754010695187
2,57,"A5","Ranunculales","euk",0,0
2,57,"A5","Rare","bac",528,0.0117647058823529
2,57,"A5","Rare","euk",288,0.0231455436791771
2,57,"A5","Rhabditida","euk",261,0.0209756489592542
2,57,"A5","Rhizobiales","bac",670,0.0149286987522282
2,57,"A5","Saccharomycetales","euk",3926,0.315518765571004
2,57,"A5","Sphingobacteriales","bac",9,0.000200534759358289
2,57,"A5","Spirotrichea","euk",0,0
2,57,"A5","Sporidiobolales","euk",28,0.0022502611910311
2,57,"A5","Taphrinales","euk",134,0.010769107128506
2,57,"A5","Tremellales","euk",47,0.00377722414208792
2,57,"A5","Trichosporonales","euk",577,0.0463714538294623
2,57,"A5","Turicibacterales","bac",1031,0.0229723707664884
2,57,"A5","Xanthomonadales","bac",231,0.00514705882352941
2,57,"A6","Acari","euk",1,0.000140964195094446
2,57,"A6","Actinomycetales","bac",12248,0.378714325469219
2,57,"A6","Ascaridida","euk",0,0
2,57,"A6","Bacillales","bac",5532,0.171052224730219
2,57,"A6","Bacteroidales","bac",394,0.0121826783340033
2,57,"A6","Burkholderiales","bac",217,0.00670974923471754
2,57,"A6","Capnodiales","euk",114,0.0160699182407668
2,57,"A6","Chromulinales","euk",0,0
2,57,"A6","Clostridiales","bac",4841,0.149686156890634
2,57,"A6","Coccidia","euk",0,0
2,57,"A6","Coleoptera","euk",28,0.00394699746264449
2,57,"A6","Collembola","euk",1,0.000140964195094446
2,57,"A6","Conthreep","euk",3,0.000422892585283338
2,57,"A6","Diptera","euk",123,0.0173385959966169
2,57,"A6","Enterobacteriales","bac",338,0.0104511301443988
2,57,"A6","Eurotiales","euk",515,0.0725965604736397
2,57,"A6","Eustigmatales","euk",0,0
2,57,"A6","Fabales","euk",37,0.0052156752184945
2,57,"A6","Filobasidiales","euk",111,0.0156470256554835
2,57,"A6","Flavobacteriales","bac",1262,0.0390216752728734
2,57,"A6","JG30_KF_CM45","bac",249,0.00769920534306298
2,57,"A6","Lactobacillales","bac",2244,0.0693856095977242
2,57,"A6","Liliopsida","euk",180,0.0253735551170003
2,57,"A6","Litostomatea","euk",653,0.0920496193966732
2,57,"A6","Malasseziales","euk",20,0.00281928390188892
2,57,"A6","Metakinetoplastina","euk",7,0.000986749365661122
2,57,"A6","Mucorales","euk",261,0.0367916549196504
2,57,"A6","Peronosporomycetes","euk",0,0
2,57,"A6","Pleosporales","euk",174,0.0245277699464336
2,57,"A6","Pseudomonadales","bac",3435,0.106211929130206
2,57,"A6","Ranunculales","euk",14,0.00197349873132224
2,57,"A6","Rare","bac",618,0.0191088710924214
2,57,"A6","Rare","euk",204,0.028756695799267
2,57,"A6","Rhabditida","euk",2950,0.415844375528616
2,57,"A6","Rhizobiales","bac",274,0.00847221792770786
2,57,"A6","Saccharomycetales","euk",1024,0.144347335776713
2,57,"A6","Sphingobacteriales","bac",181,0.00559661111282892
2,57,"A6","Spirotrichea","euk",0,0
2,57,"A6","Sporidiobolales","euk",7,0.000986749365661122
2,57,"A6","Taphrinales","euk",2,0.000281928390188892
2,57,"A6","Tremellales","euk",30,0.00422892585283338
2,57,"A6","Trichosporonales","euk",635,0.0895122638849732
2,57,"A6","Turicibacterales","bac",380,0.0117497912866021
2,57,"A6","Xanthomonadales","bac",128,0.00395782443338178
3,87,"A1","Acari","euk",0,0
3,87,"A1","Actinomycetales","bac",8859,0.181362212623088
3,87,"A1","Ascaridida","euk",0,0
3,87,"A1","Bacillales","bac",4226,0.0865150367473949
3,87,"A1","Bacteroidales","bac",54,0.00110549266075706
3,87,"A1","Burkholderiales","bac",178,0.00364403136323623
3,87,"A1","Capnodiales","euk",71,0.00914948453608247
3,87,"A1","Chromulinales","euk",0,0
3,87,"A1","Clostridiales","bac",25508,0.522201977603538
3,87,"A1","Coccidia","euk",0,0
3,87,"A1","Coleoptera","euk",1375,0.177190721649485
3,87,"A1","Collembola","euk",1,0.000128865979381443
3,87,"A1","Conthreep","euk",0,0
3,87,"A1","Diptera","euk",2611,0.336469072164948
3,87,"A1","Enterobacteriales","bac",152,0.00311175711916801
3,87,"A1","Eurotiales","euk",2425,0.3125
3,87,"A1","Eustigmatales","euk",0,0
3,87,"A1","Fabales","euk",5,0.000644329896907216
3,87,"A1","Filobasidiales","euk",18,0.00231958762886598
3,87,"A1","Flavobacteriales","bac",93,0.00190390402685938
3,87,"A1","JG30_KF_CM45","bac",1382,0.0282924232808566
3,87,"A1","Lactobacillales","bac",4892,0.100149446230065
3,87,"A1","Liliopsida","euk",128,0.0164948453608247
3,87,"A1","Litostomatea","euk",35,0.00451030927835052
3,87,"A1","Malasseziales","euk",0,0
3,87,"A1","Metakinetoplastina","euk",15,0.00193298969072165
3,87,"A1","Mucorales","euk",158,0.020360824742268
3,87,"A1","Peronosporomycetes","euk",0,0
3,87,"A1","Pleosporales","euk",106,0.013659793814433
3,87,"A1","Pseudomonadales","bac",219,0.00448338690195918
3,87,"A1","Ranunculales","euk",0,0
3,87,"A1","Rare","bac",833,0.0170532478964931
3,87,"A1","Rare","euk",206,0.0265463917525774
3,87,"A1","Rhabditida","euk",41,0.00528350515463918
3,87,"A1","Rhizobiales","bac",614,0.012569860994534
3,87,"A1","Saccharomycetales","euk",291,0.0375
3,87,"A1","Sphingobacteriales","bac",7,0.000143304604172211
3,87,"A1","Spirotrichea","euk",0,0
3,87,"A1","Sporidiobolales","euk",10,0.00128865979381443
3,87,"A1","Taphrinales","euk",149,0.0192010309278351
3,87,"A1","Tremellales","euk",32,0.00412371134020619
3,87,"A1","Trichosporonales","euk",83,0.0106958762886598
3,87,"A1","Turicibacterales","bac",1724,0.0352938767989846
3,87,"A1","Xanthomonadales","bac",106,0.00217004114889348
3,87,"A2","Acari","euk",0,0
3,87,"A2","Actinomycetales","bac",6814,0.294595763078253
3,87,"A2","Ascaridida","euk",0,0
3,87,"A2","Bacillales","bac",7398,0.319844357976654
3,87,"A2","Bacteroidales","bac",45,0.00194552529182879
3,87,"A2","Burkholderiales","bac",47,0.00203199308257674
3,87,"A2","Capnodiales","euk",2,8.0654917933621e-05
3,87,"A2","Chromulinales","euk",0,0
3,87,"A2","Clostridiales","bac",3271,0.141418071768266
3,87,"A2","Coccidia","euk",0,0
3,87,"A2","Coleoptera","euk",19,0.0007662217203694
3,87,"A2","Collembola","euk",0,0
3,87,"A2","Conthreep","euk",1,4.03274589668105e-05
3,87,"A2","Diptera","euk",24696,0.995926926644352
3,87,"A2","Enterobacteriales","bac",801,0.0346303501945525
3,87,"A2","Eurotiales","euk",13,0.000524256966568537
3,87,"A2","Eustigmatales","euk",0,0
3,87,"A2","Fabales","euk",0,0
3,87,"A2","Filobasidiales","euk",2,8.0654917933621e-05
3,87,"A2","Flavobacteriales","bac",179,0.0077388672719412
3,87,"A2","JG30_KF_CM45","bac",184,0.00795503674881107
3,87,"A2","Lactobacillales","bac",1635,0.0706874189364462
3,87,"A2","Liliopsida","euk",1,4.03274589668105e-05
3,87,"A2","Litostomatea","euk",2,8.0654917933621e-05
3,87,"A2","Malasseziales","euk",0,0
3,87,"A2","Metakinetoplastina","euk",0,0
3,87,"A2","Mucorales","euk",2,8.0654917933621e-05
3,87,"A2","Peronosporomycetes","euk",0,0
3,87,"A2","Pleosporales","euk",5,0.000201637294834052
3,87,"A2","Pseudomonadales","bac",1042,0.0450497189796801
3,87,"A2","Ranunculales","euk",1,4.03274589668105e-05
3,87,"A2","Rare","bac",136,0.00587980977086036
3,87,"A2","Rare","euk",12,0.000483929507601726
3,87,"A2","Rhabditida","euk",5,0.000201637294834052
3,87,"A2","Rhizobiales","bac",98,0.00423692174664937
3,87,"A2","Saccharomycetales","euk",17,0.000685566802435778
3,87,"A2","Sphingobacteriales","bac",54,0.00233463035019455
3,87,"A2","Spirotrichea","euk",0,0
3,87,"A2","Sporidiobolales","euk",4,0.000161309835867242
3,87,"A2","Taphrinales","euk",3,0.000120982376900432
3,87,"A2","Tremellales","euk",0,0
3,87,"A2","Trichosporonales","euk",12,0.000483929507601726
3,87,"A2","Turicibacterales","bac",202,0.00873324686554259
3,87,"A2","Xanthomonadales","bac",1224,0.0529182879377432
3,87,"A3","Acari","euk",0,0
3,87,"A3","Actinomycetales","bac",5246,0.134089921529535
3,87,"A3","Ascaridida","euk",0,0
3,87,"A3","Bacillales","bac",2434,0.0622140428903714
3,87,"A3","Bacteroidales","bac",8,0.000204483296270736
3,87,"A3","Burkholderiales","bac",21,0.000536768652710682
3,87,"A3","Capnodiales","euk",4,0.000727537286285922
3,87,"A3","Chromulinales","euk",0,0
3,87,"A3","Clostridiales","bac",6751,0.172558341640467
3,87,"A3","Coccidia","euk",0,0
3,87,"A3","Coleoptera","euk",719,0.130774827209895
3,87,"A3","Collembola","euk",0,0
3,87,"A3","Conthreep","euk",44,0.00800291014914514
3,87,"A3","Diptera","euk",29,0.00527464532557294
3,87,"A3","Enterobacteriales","bac",22389,0.572272065025688
3,87,"A3","Eurotiales","euk",95,0.0172790105492907
3,87,"A3","Eustigmatales","euk",0,0
3,87,"A3","Fabales","euk",7,0.00127319025100036
3,87,"A3","Filobasidiales","euk",1,0.000181884321571481
3,87,"A3","Flavobacteriales","bac",11,0.000281164532372262
3,87,"A3","JG30_KF_CM45","bac",257,0.00656902589269739
3,87,"A3","Lactobacillales","bac",862,0.0220330751731718
3,87,"A3","Liliopsida","euk",20,0.00363768643142961
3,87,"A3","Litostomatea","euk",0,0
3,87,"A3","Malasseziales","euk",1,0.000181884321571481
3,87,"A3","Metakinetoplastina","euk",7,0.00127319025100036
3,87,"A3","Mucorales","euk",23,0.00418333939614405
3,87,"A3","Peronosporomycetes","euk",0,0
3,87,"A3","Pleosporales","euk",29,0.00527464532557294
3,87,"A3","Pseudomonadales","bac",60,0.00153362472203052
3,87,"A3","Ranunculales","euk",0,0
3,87,"A3","Rare","bac",135,0.00345065562456867
3,87,"A3","Rare","euk",34,0.00618406693343033
3,87,"A3","Rhabditida","euk",2,0.000363768643142961
3,87,"A3","Rhizobiales","bac",168,0.00429414922168545
3,87,"A3","Saccharomycetales","euk",4427,0.805201891596944
3,87,"A3","Sphingobacteriales","bac",6,0.000153362472203052
3,87,"A3","Spirotrichea","euk",53,0.00963986904328847
3,87,"A3","Sporidiobolales","euk",0,0
3,87,"A3","Taphrinales","euk",1,0.000181884321571481
3,87,"A3","Tremellales","euk",2,0.000363768643142961
3,87,"A3","Trichosporonales","euk",0,0
3,87,"A3","Turicibacterales","bac",752,0.0192214298494492
3,87,"A3","Xanthomonadales","bac",23,0.000587889476778366
3,87,"A4","Acari","euk",46,0.0112800392349191
3,87,"A4","Actinomycetales","bac",11538,0.307327597687984
3,87,"A4","Ascaridida","euk",0,0
3,87,"A4","Bacillales","bac",3666,0.0976480302586368
3,87,"A4","Bacteroidales","bac",39,0.00103880883253869
3,87,"A4","Burkholderiales","bac",117,0.00311642649761607
3,87,"A4","Capnodiales","euk",1,0.000245218244237371
3,87,"A4","Chromulinales","euk",0,0
3,87,"A4","Clostridiales","bac",4439,0.118237754042032
3,87,"A4","Coccidia","euk",59,0.0144678764100049
3,87,"A4","Coleoptera","euk",127,0.0311427170181462
3,87,"A4","Collembola","euk",0,0
3,87,"A4","Conthreep","euk",41,0.0100539480137322
3,87,"A4","Diptera","euk",673,0.165031878371751
3,87,"A4","Enterobacteriales","bac",9074,0.241696188370668
3,87,"A4","Eurotiales","euk",24,0.00588523786169691
3,87,"A4","Eustigmatales","euk",0,0
3,87,"A4","Fabales","euk",1,0.000245218244237371
3,87,"A4","Filobasidiales","euk",16,0.00392349190779794
3,87,"A4","Flavobacteriales","bac",503,0.013397970327358
3,87,"A4","JG30_KF_CM45","bac",116,0.00308979037370482
3,87,"A4","Lactobacillales","bac",3356,0.0893908318461498
3,87,"A4","Liliopsida","euk",26,0.00637567435017165
3,87,"A4","Litostomatea","euk",23,0.00564001961745954
3,87,"A4","Malasseziales","euk",0,0
3,87,"A4","Metakinetoplastina","euk",16,0.00392349190779794
3,87,"A4","Mucorales","euk",5,0.00122609122118686
3,87,"A4","Peronosporomycetes","euk",0,0
3,87,"A4","Pleosporales","euk",12,0.00294261893084846
3,87,"A4","Pseudomonadales","bac",3817,0.101670084969235
3,87,"A4","Ranunculales","euk",0,0
3,87,"A4","Rare","bac",214,0.00570013051700717
3,87,"A4","Rare","euk",22,0.00539480137322217
3,87,"A4","Rhabditida","euk",10,0.00245218244237371
3,87,"A4","Rhizobiales","bac",162,0.00431505207362225
3,87,"A4","Saccharomycetales","euk",2855,0.700098087297695
3,87,"A4","Sphingobacteriales","bac",91,0.00242388727592361
3,87,"A4","Spirotrichea","euk",0,0
3,87,"A4","Sporidiobolales","euk",25,0.00613045610593428
3,87,"A4","Taphrinales","euk",2,0.000490436488474743
3,87,"A4","Tremellales","euk",4,0.000980872976949485
3,87,"A4","Trichosporonales","euk",90,0.0220696419813634
3,87,"A4","Turicibacterales","bac",243,0.00647257811043337
3,87,"A4","Xanthomonadales","bac",168,0.00447486881708974
3,87,"A5","Acari","euk",0,0
3,87,"A5","Actinomycetales","bac",1535,0.0210866130915585
3,87,"A5","Ascaridida","euk",0,0
3,87,"A5","Bacillales","bac",51255,0.704100556356893
3,87,"A5","Bacteroidales","bac",8,0.000109897657806168
3,87,"A5","Burkholderiales","bac",0,0
3,87,"A5","Capnodiales","euk",87,0.00781039590627525
3,87,"A5","Chromulinales","euk",0,0
3,87,"A5","Clostridiales","bac",1057,0.0145202280376399
3,87,"A5","Coccidia","euk",0,0
3,87,"A5","Coleoptera","euk",848,0.0761289164197863
3,87,"A5","Collembola","euk",0,0
3,87,"A5","Conthreep","euk",0,0
3,87,"A5","Diptera","euk",7863,0.705898195529222
3,87,"A5","Enterobacteriales","bac",200,0.0027474414451542
3,87,"A5","Eurotiales","euk",270,0.0242391597091301
3,87,"A5","Eustigmatales","euk",0,0
3,87,"A5","Fabales","euk",0,0
3,87,"A5","Filobasidiales","euk",8,0.000718197324714965
3,87,"A5","Flavobacteriales","bac",6,8.2423243354626e-05
