"dayOmit","subjOmit","subjactual","yactual","yhat","resid"
0,"A1","A1",0,470.873511111111,-470.873511111111
0,"A1","A2",0,217.934316666667,-217.934316666667
0,"A1","A3",0,91.5807,-91.5807
0,"A1","A4",0,269.61645,-269.61645
0,"A1","A5",0,243.567622222222,-243.567622222222
0,"A1","A6",0,216.697533333333,-216.697533333333
0,"A1","A1",27,72.2753,-45.2753
0,"A1","A1",57,206.799372222222,-149.799372222222
0,"A1","A1",87,175.099322222222,-88.0993222222224
0,"A1","A1",149,220.273611111111,-71.2736111111109
0,"A1","A1",326,350.789861111111,-24.7898611111113
0,"A1","A1",390,379.661433333333,10.3385666666665
0,"A1","A1",448,421.216394444444,26.7836055555563
0,"A1","A1",734,494.181755555556,239.818244444444
0,"A1","A1",930,882.344805555554,47.6551944444458
0,"A1","A1",1130,1149.72865555556,-19.7286555555563
0,"A1","A1",1326,1265.32588888889,60.6741111111132
0,"A1","A1",1516,1233.09903333333,282.900966666669
0,"A1","A1",1703,1253.59187777778,449.408122222224
0,"A2","A1",0,523.923488888889,-523.923488888889
0,"A2","A2",0,196.6892,-196.6892
0,"A2","A3",0,136.12725,-136.12725
0,"A2","A4",0,410.974477777778,-410.974477777778
0,"A2","A5",0,249.281,-249.281
0,"A2","A6",0,205.2584,-205.2584
0,"A2","A2",27,83.4400111111111,-56.4400111111111
0,"A2","A2",57,275.089811111111,-218.089811111111
0,"A2","A2",87,165.940855555556,-78.9408555555557
0,"A2","A2",149,288.513277777777,-139.513277777777
0,"A2","A2",209,298.2632,-89.2631999999998
0,"A2","A2",267,306.852394444444,-39.8523944444441
0,"A2","A2",326,338.701333333333,-12.7013333333329
0,"A2","A2",390,364.306611111111,25.6933888888892
0,"A2","A2",448,410.115255555555,37.8847444444447
0,"A2","A2",734,923.675533333332,-189.675533333332
0,"A2","A2",930,1172.60307222222,-242.60307222222
0,"A2","A2",1130,1336.78262777778,-206.782627777777
0,"A2","A2",1326,1351.51416666666,-25.5141666666646
0,"A2","A2",1516,1417.34851666667,98.651483333334
0,"A2","A2",1703,1441.19158333333,261.808416666667
0,"A3","A1",0,528.842244444445,-528.842244444445
0,"A3","A2",0,179.445111111111,-179.445111111111
0,"A3","A3",0,151.908977777778,-151.908977777778
0,"A3","A4",0,358.961561111111,-358.961561111111
0,"A3","A5",0,264.922111111111,-264.922111111111
0,"A3","A6",0,219.727766666667,-219.727766666667
0,"A3","A3",27,246.389838888889,-219.389838888889
0,"A3","A3",57,97.1755277777778,-40.1755277777778
0,"A3","A3",87,193.752488888889,-106.752488888889
0,"A3","A3",149,401.344977777778,-252.344977777778
0,"A3","A3",209,328.305833333333,-119.305833333333
0,"A3","A3",267,290.049988888889,-23.0499888888891
0,"A3","A3",326,356.524977777778,-30.524977777778
0,"A3","A3",390,433.750016666667,-43.750016666667
0,"A3","A3",448,511.151955555556,-63.1519555555557
0,"A3","A3",734,788.19693888889,-54.1969388888897
0,"A3","A3",930,934.183372222223,-4.18337222222272
0,"A3","A3",1326,1217.40483888889,108.595161111112
0,"A3","A3",1516,1379.88261666667,136.117383333334
0,"A3","A3",1703,1329.20946666667,373.790533333334
