cvMSE,cvErrFrac
5347.6241461538075,0.3731385367489284
5259.778303987745,0.21104148877384027
2859.6845654797703,0.128806756055044
2159.9207727220683,0.10572410623096494
2768.1796439011428,0.10208520880686794
726.0834330540106,0.06196133725612855
928.7551721445368,0.05052184429110282
1277.50765346879,0.050982969466544625
4752.1339835889785,0.14759733250875082
1311.8781934162096,0.0909833880538604
2336.187113481937,0.13334904555594496
4452.643737722033,0.19062445106231513
3244.7110494516837,0.11003003103621026
2304.7439632166033,0.08226949843357999
2376.277152705239,0.10137443817088315
3546.3918802503076,0.11378087446267654
3295.2715240761554,0.17178311706337945
4620.210346519899,0.14268927557233343
2943.6383638066545,0.1438140545137205
2813.4827199985743,0.12946483517947993
5134.400633034388,0.25568503553267885
2368.832385956629,0.10302358619174848
6105.371256741931,0.1891193022452588
2207.8777396962823,0.08901623381491715
2307.2943621121467,0.10028082455782086
1716.716363351728,0.08795942027036166
1023.925802162722,0.09606722809842003
2948.4600795716924,0.12315751324498372
1719.4758571086427,0.06935390363300487
3936.694830258223,0.1437279694878323
1435.1813219040862,0.0901151497156255
3667.0266893957555,0.2202628346765663
4792.0568143823675,0.24150856283311056
3546.2189870046664,0.16888977040963454
4981.1646527756,0.3167387618586868
6206.171910632639,0.21216219075001944
2400.4780848368946,0.1123721067296342
4326.050308821333,0.2274968653266438
1892.1317922032401,0.07124899150624489
7603.392403272546,0.35951615959677513
1629.5085522625272,0.0770419499151575
4935.281915453205,0.21114349086818615
2197.4499797059025,0.1348763437567411
3970.2338692266053,0.1664383379723343
3872.2340002548503,0.21885325810170211
3248.968948830821,0.12380704184369298
3348.732278563314,0.1199735788566887
2644.562857727568,0.28691895754842833
2072.064019816244,0.07401609343825812
3610.60082072837,0.1831418557997914
5014.318133507497,0.2006240585704928
3861.1604581511265,0.14194795917671665
1239.317560039423,0.058322187300343484
4046.2115873547705,0.26797393890676535
1373.9135630404758,0.05972730278909409
5261.605324047944,0.9714187428626813
4936.825621427824,0.22025390439108491
4633.305258612693,0.20216183199905088
4733.068588145726,0.25021639897416
3274.960040535633,0.17330589367707816
1397.3537517807515,0.10448143825000861
354.09938019693027,0.02231280243751761
1496.6006186091602,0.14416327121562345
3248.119403477829,0.10325891964781977
