sqrtcvMSE,sqrtcvErrFrac,origUnitsqrtcvMSE,origUnitsqrtcvErrFrac
2.761965312773587,0.06932545777467398,2354.1690613062165,0.11550104669763903
7.68151116745874,0.2460476779482147,5954.260527570052,0.2514327725710454
5.347861476170805,0.10820504782424628,5116.312447281411,0.17859529652835135
7.302370366544822,0.3439726682986981,7906.217992900571,0.4080769635297318
5.894724678905716,0.1381778372111723,5355.193079395843,0.23351514100997842
7.596865551565578,0.15371537003495253,4837.318932670396,0.22843919684787983
3.087855098129859,0.06655745361389312,1951.1715708047375,0.07541378733124682
6.800032565850993,0.20502086269165937,4544.843252147255,0.31130050171963897
2.1478409478586458,0.054226013151525664,2770.6715354143566,0.14825309894697009
5.761394389840205,0.12452969321713873,4819.176274901107,0.18966433064357227
3.5349952411496197,0.09798866965987099,2865.885573731144,0.16196858753800517
5.032322484315611,0.15574076212544724,2438.7268716471112,0.18082177726629342
5.960062260131563,0.14911407561885676,4974.725966274553,0.20940705704535698
4.0285121124439565,0.21022036326850913,4855.390698926718,0.3363687174125146
7.6441490852237,0.1282246528385537,5396.15867875269,0.1714466968760718
8.038475177570154,0.37161253247140785,5343.24218521007,0.4001170303395585
4.321295488408778,0.08955840653207135,1619.6988353171942,0.06668416447374652
5.7038312317370465,0.14911803764355133,3133.090374387471,0.16656821857815401
10.31051475641218,0.1692450363671455,5693.4340507587685,0.21946152243140996
6.265384193136226,0.15599834973882085,4326.1455328112115,0.19163975572017866
9.22523402216995,0.17857112599578173,7454.237189822001,0.26946605273521207
3.9236760974828195,0.07558603264894331,978.4834870554477,0.047992524430176986
6.93071524690591,0.18445097837498117,7161.955823125429,0.3412574414958116
6.790358951383442,0.11823364690287236,3242.3396475108198,0.11625951975430449
9.564960782835797,0.20373559727113574,5544.619162602156,0.24316671741251233
4.791491705584044,0.13079004780870399,4381.31597335312,0.20066802357408967
7.785306666163105,0.36616512926408595,6144.9556615839665,0.4760951108897734
6.420460790110975,0.1536411492676093,3867.1252904164985,0.17070784771654732
4.257076084135986,0.12666976336750035,2589.26925016991,0.14656286746749203
4.485367611641221,0.07560134891596577,4155.647024426651,0.1481035837503379
7.352819999696488,0.14805428083691502,5923.598849750025,0.2086134842362325
6.441985524901429,0.14980063413462308,4846.435725781786,0.21612988122066584
6.449725858474829,0.2586651837809483,6698.654558105908,0.3306719784703114
4.928753878417555,0.15530440865813264,5145.6324558524575,0.22252091365448742
5.092936909652202,0.09241547719983605,3705.7007144381555,0.13857111092648108
3.6124254785696515,0.09780708139120615,3098.050075985869,0.15199648180744757
6.947683316668544,0.15352398535890524,3984.3998391505665,0.18050423844114333
5.027561947775213,0.12136787412372138,765.0171850453977,0.045252772053413895
8.856589251440186,0.3023658790128744,7270.207689944258,0.34356649162784136
5.594729128977513,0.12223315738522318,4906.83101037792,0.19804074588867132
3.6725495597127185,0.10639430310795249,2607.1993290317578,0.13470987063800793
9.408910739141794,0.17332409357109743,5241.945989002747,0.22788825845724583
10.475718480659197,0.1733322360465294,5803.621095380924,0.1936659486747184
1.2627833025645867,0.08842444608458169,1020.6134556271749,0.09365073553835247
5.8355025012561645,0.1285119735472163,4214.469739099893,0.2019842462572224
11.477905761774412,0.37833639069891767,5010.79381549227,0.5508788275607157
6.745917350539225,0.2097005153613504,5969.094018808382,0.27090866327983415
6.204448490632079,0.1082636729885392,4860.465075528878,0.18371847465685928
3.924727698317756,0.07084729551982219,3231.264362684434,0.12692349001052974
4.6837327756091245,0.09371416553909855,4089.2604461968426,0.1434586113028968
3.6779774693954215,0.12271532046276151,3194.633379912438,0.15133945827548276
11.04431524304442,0.18773642075004277,7988.040892802561,0.2656283265010572
5.592271682246256,0.16821195395645536,5235.235077324776,0.22480493696449969
5.692973297816392,0.18947356420850703,4495.047742898059,0.2241919073764618
7.657750702225332,0.17452122790073887,7741.409981601259,0.2900158544871147
4.627678081751958,0.12595040261152401,687.1166077326413,0.056640263192937856
8.196870305182244,0.2506456991489677,4296.54489844386,0.26147924877640516
3.7245651586834065,0.07554085504969754,1572.9096828658896,0.06620271181429098
