numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac,avgsqrtcvMSE,avgsqrtcvErrFrac,avgorigUnitsqrtcvMSE,avgorigUnitsqrtcvErrFrac
1400,3,66865.96339491154,0.22737914029333267,24.775055564560272,0.1683512512993293,77430.5596792746,0.2546823095665371
2400,3,66886.2627933182,0.22753807983045918,24.740395921974148,0.16814930887408733,77345.1335769245,0.25444891697658273
3e3,3,66847.62230149259,0.22740191345626432,24.72151266393509,0.16798920340701648,77306.1070640113,0.2543390122261605
3600,3,66842.16259638681,0.2274165418847648,24.72810338176978,0.1680182388341966,77265.06616091603,0.2541404187810635
4e3,3,66886.33963800663,0.22756380930448702,24.733013441943914,0.16808168004554794,77297.02287200221,0.2542475386967147
1400,6,60910.38235553324,0.20759355962097195,21.450870384569228,0.14639976983447042,70285.6409562754,0.23235418244417785
2400,6,60942.98963771413,0.20773417736535268,21.429385636402834,0.14623002060264598,70172.25954551942,0.23187262249587018
3e3,6,60916.05341631482,0.20757131531401132,21.42650825760266,0.14625598533690262,70203.44289733494,0.23203927294420698
3600,6,60934.88723559519,0.2076936687487804,21.42178274924469,0.14614241100231806,70197.96376734822,0.2319304861494512
4e3,6,60890.602412874025,0.20746924951905796,21.420800065550598,0.1461965926019323,70204.35102583509,0.23200155478781484
1400,9,59282.24292507373,0.20214698194223243,20.74904451848165,0.14199182517069525,68177.97900338714,0.22613464310346074
2400,9,59262.8582338656,0.20208224216078813,20.737821671193053,0.14193441523390443,68135.90071469087,0.22602646406732682
3e3,9,59288.92540046416,0.20216956643864487,20.74604280223415,0.142005377908681,68157.11867402263,0.22611817141812604
3600,9,59284.7770505706,0.2020996425186138,20.744447241623593,0.14200427166434712,68197.00927604816,0.2262117711274299
4e3,9,59221.49007076082,0.20190449054528928,20.712968920034786,0.1417467767316405,68106.75575927987,0.22590318741306356
1400,12,59065.29862339554,0.20148667169915468,20.859019603112326,0.14308206807913337,67704.30691094989,0.22534550320890484
2400,12,59030.76797037094,0.20136258228827816,20.83200392164554,0.14286227519019296,67623.72056050785,0.2250132513593832
3e3,12,59065.877847239186,0.20142123808975645,20.82673341518145,0.1428773489715456,67630.00063514397,0.22513277976753207
3600,12,59030.12487228198,0.20137946685385433,20.841155182597376,0.1429975627449285,67651.49027452696,0.2252263173125768
4e3,12,58996.88056291674,0.20125949852279754,20.819884645357767,0.14281685317872891,67591.23197546392,0.22500757916278719
1400,15,59561.069546574996,0.20333686177978438,21.31482908737617,0.14645182354358102,67978.92402438397,0.22693248401356242
2400,15,59481.926849425174,0.20307207586597512,21.29757588195097,0.14634440901288984,67942.96709999636,0.2268633689498718
3e3,15,59499.860859563145,0.2031093114629269,21.306864919250273,0.14637049299998112,67943.08615812883,0.22685999776682614
3600,15,59508.92739921919,0.20307366502776425,21.289984286620484,0.1462792339025346,67894.91728161191,0.22669083500393986
4e3,15,59442.630890206216,0.20286751098182595,21.284420117935046,0.14623764770087525,67906.03544242834,0.2267549111010446
1400,18,60520.990004709245,0.20677817994903575,21.92519870212536,0.1508144692406401,68528.15840730624,0.22933822900869041
2400,18,60543.62527446776,0.20698491280495582,21.928964761677207,0.15083940886038114,68554.54093145006,0.2294846497245626
3e3,18,60496.432975240445,0.20672128439752527,21.931732656626817,0.15086131107754788,68601.53627403372,0.22962988006698212
3600,18,60536.70707699841,0.20678774869603195,21.931334914618,0.15087357214412053,68563.91055626277,0.22951241648327877
4e3,18,60488.29962144036,0.20666671748324753,21.92978194133712,0.15087551274517266,68545.51478720136,0.2294545306706419
1400,21,61914.38214832539,0.2118424268300865,22.679052444631218,0.15615429191612762,69459.92082336862,0.23299925227159257
2400,21,61900.845913435005,0.2117540204365233,22.62815068365772,0.1558083228930025,69330.99998812852,0.23259320846990159
3e3,21,61827.89507116261,0.21155370548724736,22.64584844869863,0.1558858331188325,69389.38706421331,0.23269107590755575
3600,21,61888.16745871096,0.21160332495133397,22.63972143803439,0.15591390738908031,69346.66791058569,0.2325911375126188
4e3,21,61919.186552668325,0.21179744321682115,22.64096499122606,0.15590903992199154,69338.70522481063,0.2326062393213004
